ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;26250;26250;393;0;4320;0;0;0;4320;0;0.014971428571428571;0.000748952380952381;;71582;71642;4536;145912;71634;71517;72499;3640;145532;72363
2;19;28350;28350;521;0;4000;0;0;0;4000;0;0.018377425044091712;0.0006934744268077602;;94647;95704;7631;220453;94647;94590;95534;7297;220983;95217
3;18;37800;37800;1829;0;3000;160;0;0;3000;160;0.04838624338624339;0.0005201058201058201;;330214;410336;5357;251442;334016;330157;411182;4385;251213;334507
4;17;47250;47250;601;0;2400;0;-20;0;2400;20;0.01271957671957672;0.0004160846560846561;;109046;115675;49536;532017;109070;108989;188130;48640;1062557;109601
5;16;50400;50400;7557;0;2250;1500;220;0;2250;1280;0.14994047619047618;0.0003900793650793651;;1361966;1662825;5363;664207;1434777;1361910;1553870;4390;663836;1417187
6;15;64800;64800;732;0;1750;10;-30;0;1750;40;0.011296296296296296;0.0003033950617283951;;132625;211793;5332;2040806;132655;132568;239175;4397;2041351;134893
7;14;70875;70875;4472;0;1600;490;-30;0;1600;520;0.06309700176366843;0.0002773897707231041;;806309;2264269;27036;2145217;941147;806253;2265709;26140;3067176;947129
8;13;72000;72000;1214;0;1575;230;95;0;1575;135;0.01686111111111111;0.0002730555555555556;;219509;1451892;4543;2954879;263422;219453;558439;3645;2955682;230492
9;12;75600;75600;10559;0;1500;2170;770;0;1500;1400;0.13966931216931217;0.0002600529100529101;;1902680;3274577;374898;3177726;2233062;1902624;2210052;374696;3178481;2011921
10;11;81000;81000;2246;0;1400;280;61;0;1400;219;0.027728395061728396;0.00024271604938271607;;405403;2184182;4543;5162902;480157;405345;1962027;3645;5163608;475332
11;10;84000;84000;1767;0;1350;275;86;0;1350;189;0.021035714285714286;0.00023404761904761908;;319061;1550823;4543;5673924;393297;319005;2794219;3645;5674533;359361
12;9;101250;101250;990;0;1120;140;-12;0;1120;152;0.009777777777777778;0.00019417283950617285;;179200;5128277;49543;5996562;294132;179146;5129041;48645;5997947;289905
13;8;118125;118125;7299;0;960;1181;-40;0;960;1221;0.06179047619047619;0.00016643386243386245;;1315522;6263077;26235;6179302;2168045;1315466;6263460;26152;6642770;2209839
14;7;120000;120000;811;0;945;85;-39;0;945;124;0.006758333333333333;0.00016383333333333335;;146837;961099;3992;7840559;170983;146780;4036064;3652;8883301;251566
15;6;135000;135000;7799;0;840;1280;56;0;840;1224;0.05777037037037037;0.00014562962962962964;;1405520;8565668;4543;7991159;2606575;1405464;6801285;3645;7991869;2624646
16;5;140000;140000;16954;0;810;3357;405;0;810;2952;0.1211;0.00014042857142857143;;3133769;18056874;4543;11072691;7949056;3133619;11026440;3652;11069056;6337530
17;4;181440;181440;10182;0;625;1583;54;0;625;1529;0.056117724867724865;0.00010835537918871252;;1834816;16864097;33343;20231021;5995519;1834760;15668189;32453;20049938;5586183
18;3;196875;196875;8265;5;576;1249;107;0;576;1142;0.04198095238095238;9.986031746031747e-05;;1489442;23698646;27043;24182758;6420289;1489459;22450230;26166;22307873;5116138
19;2;200000;200000;1104;5;567;149;-5;0;567;154;0.00552;9.83e-05;;199646;24024509;4543;59953595;672606;199665;17408596;3653;24020203;573254
20;1;900000;900000;6072;0;126;183;0;0;126;183;0.0067466666666666664;2.1844444444444446e-05;;1094541;27087480;4543;60358882;5408490;1094484;27086404;3666;60367346;5408047
;;113400000;;;;;14322;;;;12644;0.8916452821869486;0.005498211992945327;0.8971434941798939
;;;;;;;0.11716240748498813;;;;;
