ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;16;13000;13000;156;0;77;0;0;0;77;0;0.012;0.0015123076923076926;;28937;28972;4536;21920;28966;28847;29829;3647;19096;29773
2;15;24000;24000;443;0;42;0;0;0;42;0;0.018458333333333334;0.0008191666666666667;;80600;80635;4536;53668;80625;80510;81492;3640;50660;81375
3;14;26000;26000;230;0;39;0;0;0;39;0;0.008846153846153846;0.0007561538461538463;;42270;42270;37322;136487;42270;42213;42213;37115;133464;42213
4;13;31000;31000;2347;0;33;6;0;0;33;6;0.07570967741935485;0.0006341935483870968;;423577;591029;4536;180436;439109;423521;591590;3647;178027;439824
5;12;37000;37000;1926;0;27;5;-1;0;27;6;0.052054054054054055;0.0005313513513513513;;347702;779899;4536;607039;371451;347733;780601;3641;604072;375132
6;11;48000;48000;3126;0;21;7;-1;0;21;8;0.065125;0.00040958333333333336;;563909;1430041;89196;957216;654496;563853;1429756;89019;954268;658627
7;10;51000;51000;3066;0;20;9;2;0;20;7;0.06011764705882353;0.00038549019607843143;;553113;1249899;4536;1523567;668788;553056;912763;3647;3880078;593463
8;9;54000;54000;1547;0;19;5;-2;0;19;7;0.02864814814814815;0.00036407407407407406;;279452;710752;4536;2079178;329137;279396;748515;3640;3900805;354367
9;8;61000;61000;742;0;17;0;0;0;17;0;0.012163934426229508;0.00032229508196721313;;134427;134561;4536;2397492;134463;134370;138726;3647;3361858;135225
10;7;62000;62000;2937;0;17;8;1;0;17;7;0.047370967741935485;0.0003170967741935484;;529892;1620738;432251;2534661;694927;529720;1620252;432065;3319876;697645
11;6;65000;65000;4680;0;16;13;1;0;16;12;0.072;0.00030246153846153845;;843743;2527075;37382;3067220;1146367;843691;2384930;37199;3317639;1144675
12;5;67000;67000;5957;0;15;22;0;0;15;22;0.08891044776119403;0.0002934328358208955;;1073750;4012106;4567;3913685;1731218;1074465;4012090;3652;4745684;1704082
13;4;77000;77000;575;0;13;1;1;0;13;0;0.007467532467532467;0.00025532467532467533;;104371;459912;4668;5160951;131796;104314;105372;205294;5157783;104454
14;3;81000;81000;8218;0;13;29;3;0;13;26;0.10145679012345679;0.00024271604938271607;;1481053;5965891;4567;5268291;2839573;1480996;4146759;3672;5265142;2498009
15;2;95000;95000;6494;0;11;19;0;0;11;19;0.0683578947368421;0.00020694736842105264;;1170529;5183509;4543;7575439;2662835;1171245;5182574;3666;7572027;2484598
16;1;98000;98000;16638;1;10;60;10;0;10;50;0.16977551020408163;0.0002006122448979592;;3261073;13019403;214921;10335832;9087803;3260720;9104895;214784;9488912;6050101
;;1000000;;;;;184;;;;170;0.8884620913211398;0.007553207276822091;0.8960152985979619
;;;;;;;0.07608695652173914;;;;;
