ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;12;21000;21000;410;0;48;0;0;0;48;0;0.019523809523809523;0.0009361904761904763;;74667;74702;4536;18415;74696;74577;75559;3640;16215;75511
2;11;31000;31000;1419;0;33;2;0;0;33;2;0.0457741935483871;0.0006341935483870968;;256413;338384;4657;95893;262116;256324;339149;3647;93509;262943
3;10;43000;43000;3325;0;24;6;-1;0;24;7;0.07732558139534884;0.00045720930232558143;;599729;945951;4536;354523;644700;599671;946620;3640;1620199;648786
4;9;44000;44000;1169;0;23;2;0;0;23;2;0.026568181818181817;0.00044681818181818185;;211418;475297;4536;956641;226819;211362;476060;3661;2632940;227415
5;8;46000;46000;1946;0;22;5;1;0;22;4;0.042304347826086955;0.0004273913043478261;;351306;958716;4536;1170390;408792;351337;959482;3640;2487615;407629
6;7;52000;52000;12441;0;19;34;5;0;19;29;0.23925;0.00037807692307692314;;2241677;3566853;4536;1524170;2733002;2241620;3213413;3647;1785406;2582732
7;6;53000;53000;1086;0;19;4;0;0;19;4;0.020490566037735847;0.0003709433962264151;;196474;803976;4657;3768289;263639;196418;465514;3670;4178605;241031
8;5;57000;57000;300;0;18;0;0;0;18;0;0.005263157894736842;0.00034491228070175444;;54867;55001;4536;4049311;54881;54810;55754;3654;4046930;55047
9;4;62000;62000;6327;0;16;13;2;0;16;11;0.10204838709677419;0.0003170967741935484;;1140441;4283577;264960;4106734;1837328;1140385;4083209;264777;4104370;1641102
10;3;74000;74000;13329;0;14;36;5;0;14;31;0.18012162162162162;0.00026567567567567567;;2405540;7679319;4536;5249904;4440484;2405694;6273090;3661;5247563;4113241
11;2;77000;77000;7472;1;13;28;8;0;13;20;0.09703896103896104;0.00025532467532467533;;1409663;9292392;83177;9185071;5144162;1346614;6661017;126732;8006558;2902341
12;1;87000;87000;3181;1;12;11;3;0;12;8;0.0365632183908046;0.0002259770114942529;;573747;5991060;264448;24743408;1637612;573764;3965406;263801;9972119;972040
;;1000000;;;;;141;;;;118;0.8922720261924483;0.005059809549762408;0.8973318357422106
;;;;;;;0.16312056737588654;;;;;
