ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;16;15000;15000;333;0;67;0;0;0;67;0;0.0222;0.0013106666666666668;;60795;60830;4536;21920;60824;60705;61687;3640;19096;61629
2;15;22000;22000;96;0;46;0;0;0;46;0;0.004363636363636364;0.0008936363636363637;;18142;18177;4536;85526;18167;18052;19034;3640;82518;18931
3;14;27000;27000;545;0;38;0;0;0;38;0;0.020185185185185184;0.0007281481481481481;;98965;99099;4536;105887;98986;98908;99852;3640;102864;99615
4;13;34000;34000;356;0;30;0;0;0;30;0;0.010470588235294117;0.0005782352941176471;;64948;64978;4536;207260;64966;64891;65835;3640;2008242;65562
5;12;38000;38000;1161;0;27;2;-3;0;27;5;0.03055263157894737;0.0005173684210526316;;209972;316585;4536;274540;216617;209916;316522;3647;1339554;226216
6;11;50000;50000;17839;0;20;68;9;0;20;59;0.35678;0.0003932;;3282138;3774674;4536;486900;3532671;3281993;3641455;3647;1911081;3464815
7;10;57000;57000;1311;0;18;6;-1;0;18;7;0.023;0.00034491228070175444;;236985;4012388;4560;3771480;649745;236930;3738030;3647;4056481;642539
8;9;60000;60000;1025;0;17;2;-1;0;17;3;0.017083333333333332;0.0003276666666666667;;185492;292246;69290;4036645;198757;185437;403160;69108;4076780;206322
9;8;62000;62000;3730;0;17;15;-1;0;17;16;0.06016129032258064;0.0003170967741935484;;672626;4463383;4536;4224693;1031283;672569;4464168;3640;4221606;1013438
10;7;63000;63000;157;0;16;1;1;0;16;0;0.002492063492063492;0.00031206349206349207;;29129;54888;4543;5006480;31023;29072;32101;3666;5003333;29368
11;6;65000;65000;2091;0;16;7;1;0;16;6;0.03216923076923077;0.00030246153846153845;;377489;854131;4543;5038277;426511;377433;557352;3666;5035147;400820
12;5;71000;71000;4687;0;14;16;-2;0;14;18;0.06601408450704226;0.0002769014084507042;;845031;5071148;4649;5486740;1341528;845065;4630464;3645;5483527;1274283
13;4;87000;87000;802;0;12;1;-1;0;12;2;0.009218390804597701;0.0002259770114942529;;145222;171039;4543;6407366;147426;145165;362989;3666;6404087;165674
14;3;90000;90000;13635;0;11;37;5;0;11;32;0.1515;0.00021844444444444445;;2691502;9044162;69239;6555556;5508280;2525558;7499176;102517;6552298;4486516
15;2;91000;91000;1154;0;11;6;1;0;11;5;0.01268131868131868;0.00021604395604395604;;208714;4504415;3764300;15601992;988834;208659;3917664;3763844;9327677;909623
16;1;94000;94000;6595;1;11;26;9;0;11;17;0.0701595744680851;0.00020914893617021279;;1188688;9517594;209571;15991812;4734937;1188634;6910952;209658;9539303;3101297
;;1000000;;;;;187;;;;170;0.8890313277413151;0.0071719714023120275;0.8962032991436272
;;;;;;;0.09090909090909091;;;;;
