ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;8;13000;13000;2514;0;77;0;0;0;77;0;0.19338461538461538;0.0015123076923076926;;453628;462628;4543;14931;454756;453538;464107;3645;13400;455644
2;7;21000;21000;6176;0;48;22;0;0;48;22;0.2940952380952381;0.0009361904761904763;;1113258;1583138;4543;471368;1327128;1113168;1584394;3645;506773;1327686
3;6;23000;23000;3184;0;44;15;3;0;44;12;0.13843478260869566;0.0008547826086956522;;574322;2160870;4543;1586843;900038;574289;2161942;3652;1585117;752585
4;5;55000;55000;1018;0;18;9;0;0;18;9;0.01850909090909091;0.00035745454545454546;;184235;1769790;4543;2163584;458462;184178;1769763;3652;3672341;458604
5;4;77000;77000;7817;0;13;27;1;0;13;26;0.10151948051948052;0.00025532467532467533;;1408768;4229239;4567;2811084;3620471;1408716;4229504;3659;2809298;3570754
6;3;86000;86000;7443;0;12;28;0;0;12;28;0.08654651162790698;0.00022860465116279072;;1345400;8194264;4672;6385756;4212424;1345525;8194982;3671;6383814;3947243
7;2;90000;90000;1328;0;11;5;1;0;11;4;0.014755555555555555;0.00021844444444444445;;240045;3051634;353218;10545143;745200;239989;3051684;353137;10355736;692237
8;1;98000;98000;4484;0;11;7;0;0;11;7;0.04575510204081633;0.0002006122448979592;;808470;11416780;4543;10787631;3378296;808412;11173903;3666;10598245;2630116
;;1000000;;;;;113;;;;108;0.8930003767413994;0.004563721338478236;0.8975640980798777
;;;;;;;0.04424778761061947;;;;;
