ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;16000;16000;2132;0;63;0;0;0;63;0;0.13325;0.00122875;;384863;392782;4536;16658;385662;384773;393930;3640;14777;386603
2;9;21000;21000;199;0;48;0;0;0;48;0;0.009476190476190477;0.0009361904761904763;;36672;36707;4536;404330;36689;36582;37564;3640;402267;37289
3;8;24000;24000;867;0;42;3;3;0;42;0;0.036125;0.0008191666666666667;;156948;201842;4657;443221;160251;156995;162255;3647;441143;157752
4;7;48000;48000;5539;0;21;3;0;0;21;3;0.11539583333333334;0.00040958333333333336;;998493;1043288;554094;602549;1006523;998436;1043540;553780;600490;1006788
5;6;77000;77000;3606;0;13;5;-1;0;13;6;0.046831168831168835;0.00025532467532467533;;650322;1042592;4655;1603375;757196;650266;1046555;3647;5105691;755758
6;5;86000;86000;4909;0;12;8;-4;0;12;12;0.05708139534883721;0.00022860465116279072;;884998;2488674;4536;2256199;1322274;885032;2489186;3661;6345421;1303613
7;4;90000;90000;6064;0;12;10;-3;0;11;13;0.06737777777777777;0.00021844444444444445;;1093096;2696382;4536;3535922;1501575;1097976;2701097;3661;5771654;1616065
8;3;91000;91000;2574;0;11;6;4;0;11;2;0.028285714285714286;0.00021604395604395604;;464427;2020145;4657;4839859;731902;464371;628768;745006;5644173;483452
9;2;97000;97000;37816;1;10;85;18;0;10;67;0.3898556701030928;0.00020268041237113404;;10659405;14563012;156522;5306959;12874009;9409703;11557064;156210;5304734;9866135
10;1;100000;100000;907;1;10;2;0;0;10;2;0.00907;0.0001966;;164126;328685;7532413;30534908;185689;164069;369078;6245735;15107563;201495
;;1000000;;;;;122;;;;105;0.8927487501561148;0.004711388615537477;0.8974601387716522
;;;;;;;0.13934426229508196;;;;;
