ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;12;13000;13000;1813;0;77;0;0;0;77;0;0.13946153846153847;0.0015123076923076926;;327337;332208;4536;18415;328092;327247;333335;3647;16215;328960
2;11;17000;17000;1110;0;59;5;0;0;59;5;0.06529411764705882;0.0011564705882352942;;200793;537697;4536;348561;229810;200736;538407;3647;346179;230471
3;10;19000;19000;2077;0;53;15;4;0;53;11;0.10931578947368421;0.0010347368421052632;;374973;923605;4536;551683;453743;374915;720986;3640;549289;438881
4;9;40000;40000;4084;0;25;15;0;0;25;15;0.1021;0.0004915000000000001;;736474;1659405;4536;928931;968478;736418;1660153;3647;3749655;968933
5;8;52000;52000;78;0;20;0;-1;0;20;1;0.0015;0.00037807692307692314;;14900;16238;335736;1667738;14982;14843;350656;335560;3733685;31717
6;7;65000;65000;138;0;16;2;1;0;16;1;0.0021230769230769233;0.00030246153846153845;;25712;409031;335746;1685026;62748;25655;233805;335574;1763957;38728
7;6;68000;68000;3814;0;15;6;0;0;15;6;0.05608823529411765;0.00028911764705882354;;687755;1770525;209248;1713182;904078;687698;1770494;209049;1710860;903936
8;5;69000;69000;5729;0;15;21;2;0;15;19;0.08302898550724638;0.00028492753623188407;;1032683;2709950;4536;2738338;1780318;1032623;2709875;3661;2735946;1677682
9;4;71000;71000;1419;0;15;1;-2;0;15;3;0.019985915492957747;0.0002769014084507042;;256417;1000451;4536;4364068;306316;256361;1001091;3661;4361516;366928
10;3;72000;72000;11306;0;14;40;0;0;14;40;0.15702777777777777;0.0002730555555555556;;2401878;4957218;4536;4623095;3563743;2401652;4650036;3661;4620564;3405471
11;2;75000;75000;6881;0;14;24;2;0;14;22;0.09174666666666667;0.0002621333333333334;;1240166;5917871;4536;8666749;2750127;1240109;4305519;3666;7924590;2401725
12;1;76000;76000;4734;0;14;19;4;0;14;15;0.062289473684210526;0.0002586842105263158;;853467;2838135;734153;10853975;1666093;853412;2314425;733802;9167444;1370746
;;1000000;;;;;148;;;;138;0.8899615769283351;0.006520373275343328;0.8964819502036785
;;;;;;;0.06756756756756757;;;;;
