ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;8;34000;34000;635;0;30;0;0;0;30;0;0.018676470588235294;0.0005782352941176471;;115161;115196;4543;14931;115190;115071;116053;3645;1501445;115751
2;7;38000;38000;12264;0;26;10;7;0;26;3;0.32273684210526316;0.0005173684210526316;;2209799;2340400;4543;132903;2256036;2209745;2340160;3652;472095;2225060
3;6;40000;40000;4542;0;25;5;4;0;25;1;0.11355;0.0004915000000000001;;818905;3044262;4543;2345034;1011691;818851;942202;3652;2343308;824989
4;5;48000;48000;1643;0;21;0;-1;0;21;1;0.034229166666666665;0.00040958333333333336;;296741;296860;4543;3171237;296806;296685;419097;3652;4290119;302893
5;4;66000;66000;2942;0;15;3;-1;0;15;4;0.044575757575757574;0.0002978787878787879;;530706;2874512;4543;3465409;851165;530621;3579353;3666;3463716;1066746
6;3;80000;80000;9409;0;13;12;0;0;13;12;0.1176125;0.00024575000000000004;;1695554;4570096;827439;3998591;2449515;1695498;4339963;827368;4844491;2417810
7;2;91000;91000;17280;0;11;25;5;0;11;20;0.1898901098901099;0.00021604395604395604;;4246348;11981046;4543;5696587;7633593;3941155;11980999;3666;5694933;6813106
8;1;96000;96000;5205;1;11;11;3;0;11;8;0.05421875;0.00020479166666666668;;938363;12932511;415690;12942860;3276957;938308;4105268;415713;11985097;1561399
;;1000000;;;;;66;;;;49;0.8954895968260326;0.0029611514590930227;0.8984507482851256
;;;;;;;0.25757575757575757;;;;;
