ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;14;13000;13000;583;0;77;0;0;0;77;0;0.04484615384615385;0.0015123076923076926;;105794;105829;4560;20166;105823;105704;106686;3640;17653;106628
2;13;17000;17000;1224;0;59;5;0;0;59;5;0.072;0.0011564705882352942;;221308;335118;4536;128771;231951;221219;335963;3640;126074;232756
3;12;20000;20000;840;0;50;0;0;0;50;0;0.042;0.0009830000000000001;;152086;156248;4536;352296;152255;152134;156436;3640;349587;152943
4;11;27000;27000;1943;0;37;6;0;0;37;6;0.07196296296296296;0.0007281481481481481;;350762;580471;4536;506760;374160;350792;581307;3640;504073;374820
5;10;28000;28000;194;0;36;1;0;0;36;1;0.006928571428571429;0.0007021428571428571;;35776;264582;4536;859942;42227;35719;264434;3640;857274;42648
6;9;35000;35000;2472;0;29;9;0;0;29;9;0.07062857142857143;0.0005617142857142857;;446067;918142;4536;898106;512415;446010;919125;3640;895455;512823
7;8;43000;43000;603;0;24;1;-1;0;24;2;0.014023255813953488;0.00045720930232558143;;109403;988137;4536;1346735;146047;109346;987699;3647;1405243;160778
8;7;65000;65000;9744;0;16;35;-4;0;16;39;0.1499076923076923;0.00030246153846153845;;1803271;3232754;114147;1458770;2418844;1803303;3232911;113948;1516291;2457233
9;6;71000;71000;2289;0;15;10;2;0;15;8;0.03223943661971831;0.0002769014084507042;;413138;1328245;4536;3559149;534280;413083;771407;3647;3556378;504389
10;5;74000;74000;8629;0;14;37;-2;0;14;39;0.11660810810810811;0.00026567567567567567;;1602375;5284540;4536;4134550;2301930;1602552;5284849;3647;4131717;2325288
11;4;75000;75000;892;0;14;4;-2;0;14;6;0.011893333333333334;0.0002621333333333334;;161423;523915;161567;6888887;220491;161500;511324;161333;6886181;230461
12;3;82000;82000;10074;0;12;50;5;0;12;45;0.12285365853658536;0.00023975609756097561;;2434265;7666771;4543;7166283;4119311;1978948;5554654;3666;7163497;3604115
13;2;87000;87000;4926;0;11;21;1;0;12;20;0.05662068965517241;0.0002259770114942529;;888061;2235726;4543;9603270;1397934;888093;6295488;3666;9600093;1772883
14;1;100000;100000;7546;1;10;46;6;0;10;40;0.07546;0.0001966;;1861748;12248300;505595;11056033;7177366;1706992;7356151;505486;11052571;4079622
;;1000000;;;;;225;;;;220;0.8879724340408228;0.00787049793885034;0.8958429319796731
;;;;;;;0.022222222222222223;;;;;
