ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;16;11000;11000;93;0;91;0;0;0;91;0;0.008454545454545454;0.0017872727272727274;;17598;17633;4536;21920;17627;17508;18490;3640;19096;18435
2;15;14000;14000;797;0;72;0;0;0;72;0;0.056928571428571426;0.0014042857142857143;;144321;144450;4536;42329;144345;144264;145208;3640;39321;145076
3;14;34000;34000;3676;0;30;10;0;0;30;10;0.10811764705882353;0.0005782352941176471;;662919;840145;4536;188996;691064;662860;840890;3647;222848;691763
4;13;40000;40000;157;0;25;1;0;0;25;1;0.003925;0.0004915000000000001;;29129;54121;4660;854189;30317;29072;53969;3641;1636257;30483
5;12;45000;45000;9263;0;22;44;1;0;22;43;0.20584444444444444;0.0004368888888888889;;1677230;2559605;4536;885650;2028446;1696203;2542724;3640;2187162;2024877
6;11;49000;49000;2527;0;21;9;1;0;21;8;0.051571428571428574;0.0004012244897959184;;455979;2984179;4536;2733986;685018;455921;2984279;3661;3179314;654040
7;10;53000;53000;2512;0;19;12;-2;0;19;14;0.04739622641509434;0.0003709433962264151;;453305;2984169;4661;3192408;783653;453335;2985301;3648;3745418;804205
8;9;57000;57000;1782;0;18;6;-3;0;18;9;0.03126315789473684;0.00034491228070175444;;321766;935413;4536;3648297;365279;321826;936413;3661;3645193;375919
9;8;58000;58000;2247;0;17;9;-2;0;17;11;0.038741379310344826;0.00033896551724137933;;405573;3204152;4661;3997547;661041;405518;3204080;3647;3994370;666358
10;7;61000;61000;412;0;17;0;-1;0;17;1;0.006754098360655738;0.00032229508196721313;;75029;75163;4543;4405728;75059;74972;538888;3652;4402573;102652
11;6;62000;62000;4686;0;16;21;3;0;16;18;0.07558064516129032;0.0003170967741935484;;844951;3956405;4543;4483425;1547903;844892;3381779;3666;4480287;1534060
12;5;66000;66000;1169;0;15;6;2;0;15;4;0.017712121212121214;0.0002978787878787879;;211417;1650755;25874;5482889;386832;211361;1191262;25692;5479672;320357
13;4;71000;71000;2214;0;14;12;-1;0;14;13;0.031183098591549295;0.0002769014084507042;;399640;1682479;4543;5697086;642209;399584;2283178;3666;5693888;677429
14;3;75000;75000;1187;0;14;8;6;0;14;2;0.015826666666666666;0.0002621333333333334;;214664;1016874;4543;6795325;347977;214609;885899;3666;6120436;271285
15;2;84000;84000;14496;1;12;77;27;0;12;50;0.17257142857142857;0.00023404761904761908;;4771696;12657968;152789;7012879;8887803;2838267;8960011;152635;7009301;5938909
16;1;89000;89000;1398;2;12;6;-3;0;12;9;0.015707865168539326;0.0002208988764044944;;252566;11063226;26044;28388563;1674211;252587;4728127;25861;9850422;829684
;;1000000;;;;;221;;;;193;0.8875783243102405;0.008085480189806146;0.8956638045000467
;;;;;;;0.12669683257918551;;;;;
