ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;18;10000;10000;198;0;100;0;0;0;100;0;0.0198;0.0019660000000000003;;36502;37483;4536;23674;36537;36412;37394;3640;20539;37327
2;17;14000;14000;226;0;72;0;0;0;72;0;0.016142857142857143;0.0014042857142857143;;41534;42623;4657;62987;41564;41444;42426;3647;59668;42199
3;16;16000;16000;931;0;63;0;0;0;63;0;0.0581875;0.00122875;;168474;172780;4536;106740;168619;168522;172983;3640;103406;169185
4;15;28000;28000;1987;0;36;7;0;0;36;7;0.07096428571428572;0.0007021428571428571;;358772;406516;50011;277593;368493;358714;406703;49876;274280;368641
5;14;37000;37000;82;0;28;0;0;0;28;0;0.0022162162162162164;0.0005313513513513513;;15631;15766;4536;638697;15650;15574;16518;3647;712670;16208
6;13;40000;40000;2646;0;25;5;-1;0;25;6;0.06615;0.0004915000000000001;;477398;530411;44955;656716;486861;477341;698370;44787;1353892;493713
7;12;50000;50000;1628;0;20;4;-1;0;20;5;0.03256;0.0003932;;294037;493439;44955;1136673;314407;293982;493201;44799;2373853;323159
8;11;53000;53000;4220;0;19;14;-2;0;19;16;0.07962264150943396;0.0003709433962264151;;760956;1876097;4536;1433209;1014404;760898;1876847;3640;2307565;1029602
9;10;54000;54000;6084;0;19;31;3;0;19;28;0.11266666666666666;0.00036407407407407406;;1141384;2280969;4543;2240669;1482719;1111093;2281679;3652;2982845;1411267
10;9;55000;55000;1171;0;19;6;-2;0;19;8;0.02129090909090909;0.00035745454545454546;;211774;391839;4681;3564774;238197;211719;841772;3652;3917417;280679
11;8;57000;57000;89;0;18;0;0;0;18;0;0.0015614035087719298;0.00034491228070175444;;16889;17024;4543;3823119;16908;16832;17776;3666;4438120;17135
12;7;70000;70000;9450;0;15;44;3;0;15;41;0.135;0.00028085714285714286;;1774315;5543859;90559;3842732;3084027;1774356;4501396;90242;3839210;2848924
13;6;71000;71000;1639;0;15;7;1;0;15;6;0.02308450704225352;0.0002769014084507042;;296010;2032897;104713;6180189;493596;295954;2032729;474197;6176329;468095
14;5;74000;74000;40;0;14;0;0;0;14;0;0.0005405405405405405;0.00026567567567567567;;8066;11496;24656;6479034;8350;8009;8145;64726;6475194;8035
15;4;75000;75000;2772;0;14;11;0;0;14;11;0.03696;0.0002621333333333334;;500077;3952550;4668;6490125;1184263;500021;3932350;48518;6486305;1000154
16;3;79000;79000;6150;0;13;29;0;0;13;29;0.07784810126582278;0.0002488607594936709;;1131958;7612216;4543;7016659;2518134;1131800;4745551;3666;7012769;2311459
17;2;80000;80000;1843;0;13;8;1;0;13;7;0.0230375;0.00024575000000000004;;332732;3424508;985367;8879328;625781;332792;2028970;1260436;8218022;512337
18;1;85000;85000;9112;1;12;43;7;0;12;36;0.1072;0.00023129411764705881;;1685743;10977794;304118;12306449;4945359;1685676;5868743;303432;9255966;3078374
;;1000000;;;;;209;;;;200;0.8848331286977575;0.009966086656694295;0.8947992153544518
;;;;;;;0.0430622009569378;;;;;
