ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;14000;14000;270;0;72;0;0;0;72;0;0.019285714285714285;0.0014042857142857143;;49456;49491;4560;25428;49485;49366;50348;3647;21982;50290
2;19;15000;15000;744;0;67;0;0;0;67;0;0.0496;0.0013106666666666668;;134814;135760;4315;77695;134832;134825;135671;3640;74065;135577
3;18;20000;20000;773;0;50;0;0;0;50;0;0.03865;0.0009830000000000001;;140003;144193;4536;214825;140298;139946;144464;3647;211184;140761
4;17;22000;22000;1116;0;46;3;0;0;46;3;0.050727272727272725;0.0008936363636363637;;201881;344956;4536;357104;211805;201825;345795;3640;353480;212407
5;16;24000;24000;463;0;42;2;1;0;42;1;0.019291666666666665;0.0008191666666666667;;84209;293922;4661;561433;90709;84152;141085;3641;557831;86281
6;15;25000;25000;1282;0;40;8;2;0;40;6;0.05128;0.0007864;;231750;442043;4536;648030;257077;231694;442191;3647;644445;253032
7;14;28000;28000;675;0;36;2;0;0;36;2;0.024107142857142858;0.0007021428571428571;;122347;500598;58076;882222;137353;122300;500375;57911;1578680;133370
8;13;31000;31000;616;0;33;0;0;0;33;0;0.019870967741935485;0.0006341935483870968;;111749;111884;4543;1007210;111779;111692;112636;3652;1286162;112110
9;12;34000;34000;25;0;30;0;0;0;30;0;0.0007352941176470588;0.0005782352941176471;;5363;5393;4567;1121648;5371;5306;6250;3652;1118122;5740
10;11;36000;36000;72;0;28;0;0;0;28;0;0.002;0.0005461111111111111;;13829;13859;4543;1129623;13830;13772;14716;3653;1423841;13930
11;10;37000;37000;282;0;28;0;0;0;28;0;0.007621621621621622;0.0005313513513513513;;51620;52596;3697;1146120;51678;51563;52507;3652;1504725;51995
12;9;41000;41000;4435;0;25;39;0;0;25;39;0.10817073170731707;0.00047951219512195123;;799647;1775732;4543;1200464;1120801;799592;1721371;3652;1851677;1126032
13;8;53000;53000;12025;0;19;95;4;0;19;91;0.2268867924528302;0.0003709433962264151;;2619408;4400753;4038;2003009;3378466;2800265;4350550;3652;2190418;3272113
14;7;55000;55000;1483;0;19;11;4;0;19;7;0.026963636363636363;0.00035745454545454546;;267943;1495983;4666;5244978;389823;267886;1495771;3652;5115087;380347
15;6;56000;56000;5960;0;18;45;4;0;18;41;0.10642857142857143;0.00035107142857142856;;1074264;6322960;184971;5777942;2246149;1074206;4458660;184657;5385885;1808359
16;5;58000;58000;629;0;18;2;-1;0;18;3;0.010844827586206897;0.00033896551724137933;;114078;372847;4666;6949603;133884;114021;372619;3652;6749152;137205
17;4;64000;64000;169;0;16;3;0;0;16;3;0.002640625;0.0003071875;;31288;1025615;4567;7066593;130372;31231;359235;3672;6981444;62857
18;3;74000;74000;295;0;14;3;1;0;14;2;0.0039864864864864865;0.00026567567567567567;;53966;289257;60745;7100773;85759;53909;432376;60566;7042285;88220
19;2;97000;97000;3784;0;11;26;2;0;11;24;0.039010309278350516;0.00020268041237113404;;739443;7176161;4567;7157799;2347645;739297;7014518;3672;7154680;2327793
20;1;99000;99000;7264;1;10;43;3;0;10;40;0.07337373737373737;0.0001985858585858586;;2066601;9325281;4543;9540375;6014353;1913164;9257920;3666;9536579;5126639
;;1000000;;;;;282;;;;262;0.8814753976951368;0.012061266102613865;0.8935366637977507
;;;;;;;0.07092198581560284;;;;;
