ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;28000;28000;569;0;36;0;0;0;36;0;0.02032142857142857;0.0007021428571428571;;103278;103313;4560;16658;103307;103188;104170;3641;786958;104096
2;9;32000;32000;1254;0;32;0;0;0;32;0;0.0391875;0.000614375;;226714;231517;4638;122747;226884;226626;232712;3640;120682;227600
3;8;35000;35000;2526;0;29;2;0;0;29;2;0.07217142857142857;0.0005617142857142857;;455791;690048;4536;351678;472958;455736;690812;3640;349602;473536
4;7;40000;40000;2007;0;25;0;-1;0;25;1;0.050175;0.0004915000000000001;;362376;366316;4536;809859;362859;362318;473059;3640;3301330;367568
5;6;54000;54000;15157;0;19;32;2;0;19;30;0.2806851851851852;0.00036407407407407406;;2730900;3902204;4536;1174567;3282477;2730839;3901945;3647;2056993;3265551
6;5;62000;62000;5012;0;17;7;-1;0;17;8;0.08083870967741935;0.0003170967741935484;;903635;3756784;4536;3907853;1209533;903579;3756846;3647;3905831;1201252
7;4;74000;74000;366;0;14;0;-2;0;14;2;0.004945945945945946;0.00026567567567567567;;66750;66886;4536;4813932;66798;66693;408197;3661;4811928;108128
8;3;76000;76000;15028;0;13;33;8;0;13;25;0.19773684210526316;0.0002586842105263158;;2715567;7773176;4536;4883316;5062009;2715930;7647676;3661;4881331;4645345
9;2;77000;77000;4062;0;13;9;0;0;13;9;0.05275324675324675;0.00025532467532467533;;732513;1537391;1676479;8771657;946372;732458;1537064;1676273;8403814;938367
10;1;79000;79000;7498;1;13;21;9;0;13;12;0.09491139240506329;0.0002488607594936709;;1351341;14880028;907791;10169030;4001846;1351290;6179198;908263;9138902;2415982
;;1000000;;;;;104;;;;89;0.893726679214981;0.0040794483121451034;0.8978061275271261
;;;;;;;0.14423076923076922;;;;;
