ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18900;18900;229;0;6000;0;0;0;6000;0;0.012116402116402117;0.002126984126984127;;41418;41420;13551;195588;41418;41422;41424;11505;195614;41422
2;19;25200;25200;1209;0;4500;0;0;0;4500;0;0.04797619047619048;0.0015952380952380953;;217962;224248;31551;245540;217962;217963;224433;29514;245501;217963
3;18;39375;39375;910;0;2880;0;0;0;2880;0;0.02311111111111111;0.001020952380952381;;164005;164144;18051;471546;164005;164009;164146;16014;471551;164009
4;17;42000;42000;2028;0;2700;480;180;0;2700;300;0.048285714285714286;0.0009571428571428571;;365486;547846;175551;643795;383089;365487;421137;173514;643953;371507
5;16;50400;50400;181;0;2250;0;0;0;2250;0;0.0035912698412698413;0.0007976190476190477;;32778;32778;258264;1017429;32778;32782;32922;256285;1213157;32784
6;15;56250;56250;5125;0;2016;1248;-24;0;2016;1272;0.09111111111111111;0.0007146666666666666;;923302;1628676;40551;1055091;1064182;923303;1630485;38514;1358682;1064908
7;14;56700;56700;3877;0;2000;476;130;0;2000;346;0.06837742504409171;0.000708994708994709;;698411;2290396;63629;1989732;821711;698412;1309948;61634;1986239;745534
8;13;63000;63000;4203;0;1800;636;56;0;1800;580;0.06671428571428571;0.0006380952380952382;;757231;2911482;175555;2704199;917851;757233;1929731;173518;2695645;837389
9;12;90000;90000;3379;0;1260;472;-36;0;1260;508;0.03754444444444444;0.0004466666666666667;;608784;2308707;175555;3520813;744740;608771;2308200;173509;3520649;754037
10;11;100800;100800;9563;0;1125;1540;95;0;1125;1445;0.09487103174603174;0.00039880952380952383;;1722612;5279581;300307;4138240;2458953;1722600;5276690;298410;4138125;2393052
11;10;101250;101250;5447;0;1120;905;58;0;1120;847;0.05379753086419753;0.000397037037037037;;981248;6921095;40555;6100967;1576081;981238;4292966;38518;6100247;1363677
12;9;105000;105000;322;0;1080;22;5;0;1080;17;0.0030666666666666668;0.00038285714285714285;;58159;1334374;175555;7147163;66054;58163;820044;173518;7146671;62662
13;8;126000;126000;122;0;900;11;2;0;900;9;0.0009682539682539683;0.0003190476190476191;;22153;784562;1543537;7396233;25762;22157;784184;1541796;7395212;26368
14;7;129600;129600;8720;0;875;1575;9;0;875;1566;0.06728395061728396;0.00031018518518518515;;1570761;8588662;31555;7427008;2998242;1570761;8123710;29518;7426062;2931826
15;6;135000;135000;551;0;840;30;6;0;840;24;0.004081481481481481;0.0002977777777777778;;99367;3054446;175555;9657974;124482;99371;2459240;173518;9656346;117863
16;5;140000;140000;672;0;810;57;-2;0;810;59;0.0048;0.0002871428571428571;;121161;4684511;175555;9766184;191604;121165;3294010;173518;9764644;183078
17;4;168750;168750;958;0;672;146;6;0;672;140;0.005677037037037037;0.00023822222222222222;;172637;6225814;973066;9870892;319078;172641;6225396;971070;9866428;318599
18;3;181440;181440;9474;0;625;1221;4;0;625;1217;0.052215608465608465;0.00022156084656084656;;1706589;11562298;9955;10077904;3290008;1706590;11248667;7918;10047453;3266874
19;2;200000;200000;97;0;567;6;-2;0;567;8;0.000485;0.000201;;17648;4351596;175555;14690494;29379;17622;4350271;173518;14684985;29690
20;1;907200;907200;1512;0;125;51;0;0;125;51;0.0016666666666666668;4.431216931216931e-05;;272501;3704353;7097946;14747177;657678;272481;3703118;7095406;14744058;657512
;;113400000;;;;;8876;;;;8389;0.6877411816578483;0.012104312169312171;0.6998454938271604
;;;;;;;0.054867057232987834;;;;;
