ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;25200;25200;50;0;4500;0;0;0;4500;0;0.001984126984126984;0.0015952380952380953;;9203;9205;31551;197641;9203;9207;9209;29505;197689;9207
2;19;26250;26250;488;0;4320;0;0;0;4320;0;0.018590476190476192;0.0015314285714285714;;88028;88034;40546;215377;88028;88036;88038;38514;215339;88036
3;18;42000;42000;3167;0;2700;0;0;0;2700;0;0.0754047619047619;0.0009571428571428571;;570623;584372;175551;311379;570756;570625;583749;173514;311429;570686
4;17;50000;50000;1042;0;2268;180;36;0;2268;144;0.02084;0.000804;;187889;290272;175551;890112;193047;187871;290100;173505;1774684;191897
5;16;50400;50400;1117;0;2250;162;60;0;2250;102;0.02216269841269841;0.0007976190476190477;;201389;504096;49454;1086323;211493;201368;302981;47469;1155695;205646
6;15;52500;52500;438;0;2160;0;-21;0;2160;21;0.008342857142857143;0.0007657142857142857;;79035;84488;182404;1295968;79149;79039;102018;180419;1678765;79156
7;14;54000;54000;7734;0;2100;1734;162;0;2100;1572;0.14322222222222222;0.0007444444444444445;;1393162;2370690;175551;1383350;1592914;1393164;2190681;173515;1383647;1524125
8;13;56250;56250;1912;0;2016;342;36;0;2016;306;0.03399111111111111;0.0007146666666666666;;344487;1952682;40555;2784996;384710;344476;936928;38518;2785382;371305
9;12;60480;60480;3922;0;1875;831;3;0;1875;828;0.0648478835978836;0.0006646825396825397;;706513;2859565;9955;3138030;916070;706502;2771973;7918;3138521;895197
10;11;70000;70000;2297;0;1620;483;5;0;1620;478;0.03281428571428571;0.0005742857142857142;;413913;3606836;175555;3853154;598596;413900;2938502;173509;3853733;577114
11;10;70875;70875;550;0;1600;57;-22;0;1600;79;0.007760141093474427;0.0005671957671957671;;99197;3081666;18055;4262994;123035;99176;1947774;16018;4260385;119283
12;9;75600;75600;5308;0;1500;1080;306;0;1500;774;0.07021164021164021;0.0005317460317460317;;956249;4249689;49477;4370147;1260481;956250;3718290;47473;4367629;1172949
13;8;90000;90000;1523;0;1260;249;13;0;1260;236;0.016922222222222224;0.0004466666666666667;;274465;1937284;175555;5481525;343984;274452;1936149;173518;5477891;340405
14;7;90720;90720;1314;0;1250;306;-2;0;1250;308;0.014484126984126985;0.0004431216931216931;;236825;3361476;9955;5762191;338369;236818;3340431;7918;5761217;327377
15;6;94500;94500;2689;0;1200;365;58;0;1200;307;0.028455026455026455;0.0004253968253968254;;484463;2598883;85555;6010320;570786;484453;2245841;83518;6006861;554276
16;5;120000;120000;925;0;945;143;-1;0;945;144;0.0077083333333333335;0.000335;;166687;2429231;175555;6505690;253019;166691;2428900;173518;6504696;251422
17;4;135000;135000;3465;0;840;569;3;0;840;566;0.025666666666666667;0.0002977777777777778;;624266;3530404;175555;6681278;975938;624256;3529846;173518;6680370;972052
18;3;175000;175000;2831;0;648;375;0;0;648;375;0.01617714285714286;0.00022971428571428573;;510020;4330859;175555;7285020;970233;510021;4329895;173518;7282220;969943
19;2;420000;420000;26731;0;270;2000;0;0;270;2000;0.0636452380952381;9.571428571428571e-05;;7717015;15775016;1364422;8417488;12268607;7714188;15770175;1362840;8416345;12256378
20;1;630000;630000;8803;0;180;419;-4;0;180;423;0.013973015873015873;6.380952380952382e-05;;1585821;8583408;1666769;22843810;3351912;1585822;8580666;1665496;22835102;3348751
;;113400000;;;;;9295;;;;8663;0.6872039770723103;0.012585365079365078;0.6997893421516753
;;;;;;;0.06799354491662184;;;;;
