ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;20000;20000;997;0;5670;0;0;0;5670;0;0.04985;0.0020099999999999996;;179797;186082;175552;199107;179797;179798;186264;173517;199851;179798
2;19;37800;37800;858;0;3000;0;0;0;3000;0;0.022698412698412697;0.0010634920634920635;;154634;154781;31552;387443;154634;154642;160221;29517;388102;154642
3;18;40000;40000;1783;0;2835;75;60;0;2835;15;0.044575;0.0010049999999999998;;321264;495530;364063;550261;325803;321252;491744;362057;550959;322335
4;17;45000;45000;721;0;2520;15;0;0;2520;15;0.016022222222222222;0.0008933333333333334;;129967;299130;175552;879621;130176;129971;298834;173517;880368;130174
5;16;47250;47250;1468;0;2400;150;0;0;2400;150;0.03106878306878307;0.0008507936507936508;;264558;792494;40552;1017888;286476;264557;791954;38517;1018695;286449
6;15;52500;52500;515;0;2160;0;0;0;2160;0;0.00980952380952381;0.0007657142857142857;;92890;98491;85552;1290800;92890;92898;98478;83517;1291694;92898
7;14;54000;54000;289;0;2100;0;0;0;2100;0;0.0053518518518518516;0.0007444444444444445;;52209;52352;175552;1391943;52209;52217;52354;173518;1392931;52217
8;13;60000;60000;1256;0;1890;135;15;0;1890;120;0.020933333333333335;0.00067;;226404;668927;364067;1452619;242969;226393;668541;362079;1453693;240745
9;12;60480;60480;2542;0;1875;495;-15;0;1875;510;0.04203042328042328;0.0006646825396825397;;458017;1498094;9956;1687395;536112;458019;1366634;7921;1688556;526615
10;11;67500;67500;2652;0;1680;285;-3;0;1680;288;0.03928888888888889;0.0005955555555555556;;477796;1477098;85556;2153966;543994;477807;1476390;83521;2155229;539686
11;10;70000;70000;598;0;1620;60;-6;0;1620;66;0.008542857142857144;0.0005742857142857142;;107833;862161;175556;2640260;124055;107837;861086;173521;2641621;124552
12;9;75000;75000;5023;0;1512;1143;114;0;1512;1029;0.06697333333333333;0.000536;;904936;2768591;175556;2756767;1151110;904925;2341881;173521;2758235;1112390
13;8;75600;75600;4056;0;1500;948;108;0;1500;840;0.05365079365079365;0.0005317460317460317;;730744;3551181;195180;3670323;1013303;730742;2027887;193178;3671859;915288
14;7;84375;84375;1804;0;1344;309;3;0;1344;306;0.021380740740740742;0.00047644444444444443;;325056;2530496;18056;4602482;429147;325044;2529314;16021;4603684;417860
15;6;101250;101250;394;0;1120;83;0;0;1120;83;0.003891358024691358;0.000397037037037037;;71113;3525339;40556;4919787;112077;71117;3190867;38521;4917043;111523
16;5;112500;112500;1234;0;1008;168;2;0;1008;166;0.01096888888888889;0.0003573333333333333;;222428;2121535;85556;4998936;287780;222431;2120847;83521;4996292;288333
17;4;150000;150000;8888;0;756;1526;-9;0;756;1535;0.05925333333333333;0.000268;;1601005;5034059;1089853;5229602;2527897;1601005;5041337;1087874;6286035;2551178
18;3;157500;157500;5542;0;720;672;4;0;720;668;0.035187301587301587;0.00025523809523809527;;998358;6965939;187609;7034655;1662988;998339;4664082;185645;7033639;1491102
19;2;175000;175000;23353;0;648;3580;36;0;648;3544;0.13344571428571428;0.00022971428571428573;;4635192;13461411;175556;8982951;8225219;4634370;10007086;173521;8982441;7345175
20;1;450000;450000;5372;0;252;417;2;0;252;415;0.011937777777777778;8.933333333333333e-05;;967759;10245814;3371642;17985688;2292951;967760;10241127;3369131;17981454;2287518
;;113400000;;;;;10061;;;;9750;0.6868605379188714;0.012978148148148148;0.6998386860670195
;;;;;;;0.03091144021469039;;;;;
