ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1454;0;11340;0;0;0;11340;0;0.1454;0.004019999999999999;;262060;272001;175547;195633;262060;262061;273013;173517;199854;262061
2;19;15750;15750;46;0;7200;0;0;0;7200;0;0.002920634920634921;0.0025523809523809527;;8468;8474;40552;466233;8468;8476;8478;38517;470350;8476
3;18;18900;18900;1223;0;6000;600;0;0;6000;600;0.0647089947089947;0.002126984126984127;;220478;500923;13552;482684;246928;220479;500504;11517;486873;246885
4;17;28350;28350;2503;0;4000;1240;-2;0;4000;1242;0.08828924162257495;0.001417989417989418;;450996;753840;4552;711213;509074;450997;754624;20517;715619;509133
5;16;35000;35000;365;0;3240;4;-11;0;3240;15;0.01042857142857143;0.0011485714285714285;;65894;71571;175552;1170472;65894;65898;344882;173517;1955278;65902
6;15;39375;39375;36;0;2880;0;-4;0;2880;4;0.0009142857142857143;0.001020952380952381;;6683;6826;18062;1244558;6683;6687;6828;16036;2727867;6687
7;14;40000;40000;2468;0;2835;1246;188;0;2835;1058;0.0617;0.0010049999999999998;;444685;1242959;446248;1257810;539255;444672;1168201;444216;2469282;534321
8;13;45360;45360;383;0;2500;75;-16;0;2500;91;0.008443562610229277;0.0008862433862433862;;69141;804744;5590;1711014;78089;69145;804609;7921;3693992;79215
9;12;47250;47250;315;0;2400;65;-5;0;2400;70;0.006666666666666667;0.0008507936507936508;;56896;882272;58066;1788685;60537;56905;1028082;56083;3626245;61958
10;11;52500;52500;2996;0;2160;1345;-161;0;2160;1506;0.05706666666666667;0.0007657142857142857;;539853;2069307;85556;1854335;786511;539856;2068721;83521;3727296;792731
11;10;54000;54000;462;0;2100;200;-62;0;2100;262;0.008555555555555556;0.0007444444444444445;;83351;1541004;175556;2682528;109935;83357;1621462;173512;4569310;118781
12;9;56250;56250;4927;0;2016;3218;252;0;2016;2966;0.0875911111111111;0.0007146666666666666;;887547;3404033;40556;2770390;1487374;887554;2783117;38512;3641258;1391653
13;8;60000;60000;1201;0;1890;575;2;0;1890;573;0.020016666666666665;0.00067;;216496;3079962;446330;4206656;324435;216498;1360710;444343;5203728;291554
14;7;65625;65625;4428;0;1728;2631;41;0;1728;2590;0.06747428571428571;0.0006125714285714285;;797716;4982853;18056;4425478;1446844;797705;3064591;16021;4777830;1350923
15;6;75000;75000;10576;0;1512;6361;738;0;1512;5623;0.14101333333333332;0.000536;;2180097;8056468;175556;5990323;4553038;2179674;4975919;173521;5992653;3391681
16;5;75600;75600;1903;1;1500;1121;149;0;1500;972;0.025171957671957672;0.0005317460317460317;;342872;8905718;260920;9123250;984002;342852;4877046;258905;8502621;717151
17;4;78750;78750;2746;15;1440;1545;289;0;1440;1256;0.03486984126984127;0.0005104761904761905;;494740;9827236;74095;18075709;1716669;494719;3657523;72192;8876933;889723
18;3;81000;81000;2633;21;1400;1722;235;0;1400;1487;0.03250617283950617;0.0004962962962962963;;474370;12481848;175556;22966075;2096428;474370;7279376;173521;10111719;1197255
19;2;87500;87500;268;43;1296;159;38;0;1296;121;0.0030628571428571428;0.00045942857142857146;;48409;12669507;85556;25334010;204687;48439;3406863;83521;11586282;94956
20;1;90000;90000;1032;39;1260;661;141;0;1260;520;0.011466666666666667;0.0004466666666666667;;186067;13574345;446330;26345102;952257;186069;4793785;444317;11642743;482259
;;113400000;;;;;22768;;;;20956;0.8782670723104056;0.02151692592592593;0.8997839982363315
;;;;;;;0.07958538299367533;;;;;
