ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;190;0;11340;0;0;0;11340;0;0.019;0.004019999999999999;;34397;34399;175552;194542;34397;34401;34403;173517;197700;34401
2;19;26250;26250;1032;0;4320;0;0;0;4320;0;0.03931428571428571;0.0015314285714285714;;186087;193792;40552;237471;186088;186088;194274;38517;240546;186089
3;18;28350;28350;1080;0;4000;540;-21;0;4000;561;0.0380952380952381;0.001417989417989418;;194740;399495;4552;431150;205033;194741;445282;5059;432621;206946
4;17;37800;37800;2864;0;3000;1060;-37;0;3000;1097;0.07576719576719576;0.0010634920634920635;;515970;765584;31552;633979;547019;515953;765941;29517;1475787;547710
5;16;40000;40000;1047;0;2835;270;-18;0;2835;288;0.026175;0.0010049999999999998;;188792;928941;218634;1156654;219262;188793;929031;216603;1674803;220535
6;15;45360;45360;5017;0;2500;1980;23;0;2500;1957;0.11060405643738977;0.0008862433862433862;;903871;1882854;9952;1353754;1024829;903872;1564251;7917;2910894;1012051
7;14;47250;47250;842;0;2400;166;-48;0;2400;214;0.01782010582010582;0.0008507936507936508;;151761;1074607;40552;2317847;160331;151765;402369;38518;3488061;160631
8;13;52500;52500;6854;0;2160;2951;418;0;2160;2533;0.13055238095238095;0.0007657142857142857;;1234640;3347437;280635;2478111;1709870;1234641;3192233;278648;2729122;1596280
9;12;56250;56250;1897;0;2016;576;-113;0;2016;689;0.033724444444444446;0.0007146666666666666;;341781;3362105;40556;3724568;471104;341771;2440522;38521;4400369;457929
10;11;60000;60000;1581;0;1890;419;-153;0;1890;572;0.02635;0.00067;;284910;4028792;218581;4129840;391942;284890;2340299;216537;4392949;382598
11;10;60480;60480;4216;0;1875;1787;114;0;1875;1673;0.0697089947089947;0.0006646825396825397;;759554;5005865;9956;4423233;1186926;759541;3591967;7921;4397423;1050891
12;9;65625;65625;247;0;1728;79;-9;0;1728;88;0.003763809523809524;0.0006125714285714285;;44661;4198678;18056;5623243;66694;44650;2708913;16021;6707051;61568
13;8;67500;67500;5121;0;1680;2329;97;0;1680;2232;0.07586666666666667;0.0005955555555555556;;922582;5916803;85556;5693258;1837746;922569;5143185;83521;5670647;1656329
14;7;72000;72000;4144;0;1575;2005;236;0;1575;1769;0.057555555555555554;0.0005583333333333333;;746599;7162007;175556;6629200;1773864;746587;5675956;173521;6601276;1463819
15;6;75600;75600;945;0;1500;439;70;0;1500;369;0.0125;0.0005317460317460317;;170291;5806428;556905;8160808;348864;170295;3349689;554919;7430939;257970
16;5;78750;78750;2692;5;1440;1174;151;0;1440;1023;0.034184126984126983;0.0005104761904761905;;485006;8219003;235747;9468031;1199827;484995;3968153;233761;8134816;850928
17;4;84000;84000;3085;13;1350;1221;26;0;1350;1195;0.036726190476190475;0.00047857142857142857;;555847;8661311;175556;17853598;1542630;555850;6055807;173521;8841559;1263232
18;3;87500;87500;904;8;1296;414;40;0;1296;374;0.010331428571428571;0.00045942857142857146;;162887;7122710;85556;19007459;489559;162917;5747338;83521;9442585;390024
19;2;90000;90000;5635;63;1260;2901;959;0;1260;1942;0.06261111111111112;0.0004466666666666667;;1015081;13684339;218638;23241920;4363152;1015085;6361463;216594;9814637;2114813
20;1;100000;100000;88;31;1134;46;-3;0;1134;49;0.00088;0.000402;;16007;9257811;218582;40658273;80247;16037;5422091;216538;12153732;54748
;;113400000;;;;;20357;;;;18625;0.8815305908289242;0.01818535978835979;0.8997159506172839
;;;;;;;0.08508129881613204;;;;;
