ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;59;0;11340;0;0;0;11340;0;0.0059;0.004019999999999999;;10818;10820;175571;196699;10818;10822;10824;173511;197686;10822
2;19;18900;18900;8;0;6000;0;0;0;6000;0;0.0004232804232804233;0.002126984126984127;;1634;1640;13571;216084;1634;1642;1644;11502;216953;1642
3;18;45360;45360;125;0;2500;0;0;0;2500;0;0.002755731922398589;0.0008862433862433862;;22697;22703;9971;225682;22697;22705;22707;7911;226660;22705
4;17;47250;47250;607;0;2400;0;0;0;2400;0;0.012846560846560847;0.0008507936507936508;;109448;109591;40571;256420;109448;109456;109593;38511;257473;109456
5;16;63000;63000;144;0;1800;0;0;0;1800;0;0.002285714285714286;0.0006380952380952382;;26114;26257;175571;374094;26114;26122;26259;173511;1295074;26122
6;15;67500;67500;2423;0;1680;260;-18;0;1680;278;0.035896296296296294;0.0005955555555555556;;436597;472751;85571;408398;439870;436596;483537;83511;1645919;440047
7;14;70875;70875;2755;0;1600;400;0;0;1600;400;0.03887125220458554;0.0005671957671957671;;496352;525384;18071;853305;502162;496354;525134;16012;1961264;502037
8;13;78750;78750;807;0;1440;40;-58;0;1440;98;0.010247619047619047;0.0005104761904761905;;145454;181717;40575;1358141;146088;145458;302013;38515;3726496;147008
9;12;84000;84000;3328;0;1350;670;-73;0;1350;743;0.039619047619047616;0.00047857142857142857;;599608;1582898;175575;1512158;652459;599589;1582885;173506;3785689;658885
10;11;84375;84375;12892;0;1344;3851;439;0;1344;3412;0.15279407407407408;0.00047644444444444443;;2345978;4159519;18075;2143975;2661397;2345548;3061043;16015;2145008;2488604
11;10;90000;90000;2621;0;1260;515;9;0;1260;506;0.029122222222222223;0.0004466666666666667;;472223;4633330;195078;4513656;543493;472211;1170237;193028;4513736;511418
12;9;100000;100000;16137;0;1134;4195;237;0;1134;3958;0.16137;0.000402;;2930436;7793288;195021;5003551;4166156;2930006;7068668;192971;5002120;3772113
13;8;108000;108000;4111;0;1050;1029;34;0;1050;995;0.038064814814814815;0.00037222222222222225;;740672;7589462;175575;7980845;1251303;740656;5019225;173515;7978237;1090340
14;7;120000;120000;1995;0;945;359;-35;0;945;394;0.016625;0.000335;;359547;6403511;195031;8882757;497764;359534;4209596;193009;8935220;489830
15;6;126000;126000;2850;0;900;609;-17;0;900;626;0.02261904761904762;0.0003190476190476191;;513449;8317193;210841;9274741;836474;513438;7161728;208824;9271397;795258
16;5;129600;129600;2335;0;875;473;-1;0;875;474;0.018016975308641974;0.00031018518518518515;;420746;8990873;31575;9797149;733622;420734;8223013;29515;9793893;718613
17;4;135000;135000;6413;0;840;1394;49;0;840;1345;0.0475037037037037;0.0002977777777777778;;1155258;10740042;621408;10226776;2208309;1155268;8037519;619397;10223608;2010696
18;3;168750;168750;6786;0;672;1274;17;0;672;1257;0.04021333333333333;0.00023822222222222222;;1222400;8545959;2410646;11432134;2184241;1222402;6831097;2407781;11403585;2083656
19;2;180000;180000;16955;0;630;3122;110;0;630;3012;0.09419444444444444;0.00022333333333333336;;3078356;15325044;676795;13698242;7442342;3077731;12183852;674873;13652841;6134550
20;1;506250;506250;8222;0;224;538;0;0;224;538;0.016240987654320988;7.94074074074074e-05;;1481121;17759880;3667422;28039122;3730365;1481122;17753759;3664022;28025808;3732853
;;113400000;;;;;18729;;;;18036;0.7856101058201059;0.014174222222222223;0.7997843280423281
;;;;;;;0.03700144161460836;;;;;
