ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;91;0;11340;0;0;0;11340;0;0.0091;0.004019999999999999;;16581;16583;175571;195238;16581;16585;16587;173502;195611;16585
2;19;28350;28350;975;0;4000;400;0;0;4000;400;0.03439153439153439;0.001417989417989418;;175703;209021;4571;220350;177471;175707;209225;11511;220622;177453
3;18;33750;33750;899;0;3360;33;0;0;3360;33;0.026637037037037035;0.001191111111111111;;162012;351675;40571;404244;162054;162020;351461;38511;404597;162062
4;17;40000;40000;541;0;2835;0;0;0;2835;0;0.013525;0.0010049999999999998;;97582;97586;200759;572989;97582;97590;97590;198722;573071;97590
5;16;45360;45360;3055;0;2500;980;0;0;2500;980;0.06735008818342152;0.0008862433862433862;;550461;865223;10814;678822;582430;550463;865234;8406;678998;582285
6;15;56250;56250;398;0;2016;36;-5;0;2016;41;0.007075555555555555;0.0007146666666666666;;71827;958838;40571;1232582;78629;71831;958220;38511;1393990;78785
7;14;65625;65625;6891;0;1728;2028;-6;0;1728;2034;0.10500571428571429;0.0006125714285714285;;1241302;2418907;18071;1312084;1460617;1241304;2338793;16012;1717846;1459589
8;13;67500;67500;4993;0;1680;1517;171;0;1680;1346;0.07397037037037037;0.0005955555555555556;;899537;3158247;256433;2592690;1176419;899538;1792213;254444;2591881;1053798
9;12;70875;70875;1845;0;1600;361;8;0;1600;353;0.02603174603174603;0.0005671957671957671;;332423;2291507;18075;3500677;390663;332421;2290162;16015;3499933;375267
10;11;78750;78750;372;0;1440;54;5;0;1440;49;0.004723809523809524;0.0005104761904761905;;67152;1351616;40575;3871222;73404;67160;768671;38515;3870184;73225
11;10;90720;90720;1045;0;1250;241;7;0;1250;234;0.011518959435626102;0.0004431216931216931;;188426;2879074;570443;3952896;254039;188415;2881523;568059;3953051;253141
12;9;112500;112500;2499;0;1008;501;-13;0;1008;514;0.022213333333333335;0.0003573333333333333;;450261;3242952;166554;4149862;596372;450248;3241606;164537;6415364;602920
13;8;129600;129600;4545;0;875;853;-73;0;875;926;0.035069444444444445;0.00031018518518518515;;818782;4802766;31575;4597474;1179001;818770;4800329;29515;8525506;1234544
14;7;140000;140000;14290;0;810;2649;-15;0;810;2664;0.10207142857142858;0.0002871428571428571;;2603473;8175664;200764;5663230;4344654;2603046;7806384;198714;6828963;4190501
15;6;141750;141750;17096;0;800;3377;236;0;800;3141;0.12060670194003527;0.00028359788359788357;;3108912;11807689;567126;9121231;5974008;3108490;7683149;565195;9118630;4834804
16;5;180000;180000;1572;0;630;205;-34;0;630;239;0.008733333333333333;0.00022333333333333336;;283285;8669633;200764;15443430;572674;283274;9390143;198714;15435864;640703
17;4;181440;181440;3494;0;625;534;-34;0;625;568;0.019257054673721342;0.00022156084656084656;;629486;12458067;774874;15923984;1475283;629476;12236062;772896;15916067;1424914
18;3;189000;189000;8497;0;600;1398;49;0;600;1349;0.04495767195767196;0.0002126984126984127;;1530623;17261146;175575;17369668;3474122;1530624;10195670;173515;17364317;3098907
19;2;196875;196875;10118;0;576;1584;87;0;576;1497;0.051393015873015875;0.0002041904761904762;;1852037;18972001;1268888;19113209;5057232;1851616;15216722;1266858;19084116;4196051
20;1;453600;453600;952;0;250;59;-3;0;250;62;0.0020987654320987655;8.862433862433862e-05;;171549;19827782;974016;21708500;534313;171553;19819352;972250;21701961;539145
;;113400000;;;;;16810;;;;16430;0.7857305643738977;0.014152597883597882;0.7998831622574956
;;;;;;;0.022605591909577633;;;;;
