ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;26250;26250;1751;0;4320;0;0;0;4320;0;0.0667047619047619;0.0015314285714285714;;315508;320759;40557;195294;315508;315509;320635;38531;195520;315509
2;19;28350;28350;2071;0;4000;280;120;0;4000;160;0.07305114638447972;0.001417989417989418;;373238;707900;4557;519339;395727;373239;708918;11531;519480;385941
3;18;50000;50000;2770;0;2268;372;0;0;2268;372;0.0554;0.000804;;499049;1218375;175557;900695;561466;499037;1217470;173525;900901;561386
4;17;63000;63000;1583;0;1800;88;0;0;1800;88;0.025126984126984126;0.0006380952380952382;;285276;1184039;175557;1407784;309190;285264;1183328;173531;1408093;309169
5;16;75000;75000;3232;0;1512;504;4;0;1512;500;0.04309333333333333;0.000536;;582319;1595902;175557;1701328;706992;582338;1594684;173531;1701724;705844
6;15;84000;84000;1612;0;1350;134;-2;0;1350;136;0.019190476190476192;0.00047857142857142857;;290495;1517055;175557;2294284;339444;290483;1515903;173531;2294307;340152
7;14;87500;87500;947;0;1296;46;-1;0;1296;47;0.010822857142857143;0.00045942857142857146;;170645;557787;85557;2593122;177029;170652;557581;83532;2593211;177339
8;13;100800;100800;8801;0;1125;1058;28;0;1125;1030;0.08731150793650794;0.00039880952380952383;;1585328;3892619;31561;2772186;2050745;1585326;3710938;29535;2772363;2043937
9;12;105000;105000;73;0;1080;4;4;0;1080;0;0.0006952380952380952;0.00038285714285714285;;13330;2124401;499803;4366334;19471;13334;17816;497808;4366465;13335
10;11;118125;118125;4519;0;960;409;6;0;960;403;0.038256084656084655;0.0003403174603174603;;814107;4828708;18061;4388077;1128032;814096;4828129;16035;4388302;1125588
11;10;126000;126000;1375;0;900;166;-1;0;900;167;0.010912698412698412;0.0003190476190476191;;247824;2179180;469789;5913025;342081;247812;1473372;467783;5909632;337771
12;9;141750;141750;1668;0;800;108;-7;0;800;115;0.011767195767195766;0.00028359788359788357;;300560;4643661;422558;6168792;411219;300565;3818226;420574;6165492;410534
13;8;157500;157500;5131;0;720;408;0;0;720;408;0.032577777777777775;0.00025523809523809527;;924391;4346829;409791;6477406;1311865;924373;4345025;407778;6474193;1304410
14;7;168000;168000;4979;0;675;444;6;0;675;438;0.029636904761904764;0.00023928571428571429;;896887;3649630;475065;7432151;1312655;896885;3542587;473059;7430888;1298360
15;6;168750;168750;7655;0;672;762;-6;0;672;768;0.045362962962962966;0.00023822222222222222;;1378915;7689752;40561;8314734;2279676;1378915;6142778;38535;8311728;2170784
16;5;175000;175000;3360;0;648;261;4;0;648;257;0.0192;0.00022971428571428573;;605374;6840521;355577;10929013;931311;605352;4048501;353567;10924815;847781
17;4;189000;189000;8013;0;600;747;-12;0;600;759;0.0423968253968254;0.0002126984126984127;;1443498;9005494;469782;11841284;2592937;1443499;7201130;467785;11836728;2377290
18;3;196875;196875;10521;0;576;1028;50;0;576;978;0.05344;0.0002041904761904762;;1895160;15026986;18061;13292938;3892830;1895169;8275423;16035;13288475;3262920
19;2;567000;567000;17620;0;200;702;-12;0;200;714;0.03107583774250441;7.089947089947089e-05;;3502422;16902333;2615888;16995506;7756633;3525006;16896635;2614319;23581688;7824477
20;1;648000;648000;61386;0;175;2158;12;0;175;2146;0.09473148148148149;6.203703703703704e-05;;20862270;51692312;175561;24763453;34727754;20854869;49159839;173535;24756800;33135107
;;113400000;;;;;9679;;;;9486;0.7907540740740742;0.009102428571428574;0.7998565026455028
;;;;;;;0.01994007645417915;;;;;
