ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;29000;29000;1120;0;30;0;0;0;30;0;0.038620689655172416;0.001386206896551724;;201931;201941;177736;192631;201931;201934;202054;176462;515966;201944
2;19;29000;29000;1044;0;30;0;0;0;30;0;0.036;0.001386206896551724;;188248;188254;387631;402461;188248;188247;188368;175967;521735;188253
3;18;29000;29000;295;0;30;0;0;0;30;0;0.010172413793103447;0.001386206896551724;;53297;53297;583883;598689;53297;53305;53442;175967;665691;53311
4;17;29000;29000;315;0;30;0;0;0;30;0;0.010862068965517242;0.001386206896551724;;56901;57043;645177;659977;56908;56909;57046;176462;661867;56920
5;16;58000;58000;902;0;15;0;0;0;15;0;0.015551724137931034;0.000693103448275862;;162556;162556;716800;724993;162556;162564;162701;717666;2591237;162642
6;15;58000;58000;288;0;15;0;0;0;15;0;0.004965517241379311;0.000693103448275862;;52039;52182;887494;895828;52150;52047;52183;888496;2530963;52097
7;14;58000;58000;4042;0;15;0;0;0;15;0;0.0696896551724138;0.000693103448275862;;728248;728252;947821;956047;728248;728231;728368;948904;1794489;728293
8;13;58000;58000;976;0;15;0;0;0;15;0;0.01682758620689655;0.000693103448275862;;176008;176010;1684234;1692473;176008;175871;176012;1600497;1694631;175998
9;12;58000;58000;171;0;15;0;0;0;15;0;0.0029482758620689655;0.000693103448275862;;30976;30976;1868393;1876664;30976;30984;30984;1561275;1878873;30984
10;11;58000;58000;3429;0;15;0;0;0;15;0;0.05912068965517241;0.000693103448275862;;617900;617904;1907508;1915776;617901;617785;617906;935225;1918098;617836
11;10;58000;58000;1162;0;15;0;0;0;15;0;0.02003448275862069;0.000693103448275862;;209499;209500;2533577;2541840;209499;209500;209502;717498;2544251;209500
12;9;290000;290000;23817;0;3;3;1;0;3;2;0.08212758620689656;0.00013862068965517243;;4829527;4829661;2752785;2759521;4829583;4290091;4829573;2762001;26864680;4649728
13;8;290000;290000;51921;0;3;6;-1;0;3;7;0.17903793103448276;0.00013862068965517243;;12472027;12472282;7590378;7597722;12472140;12474924;13014409;7600272;13841549;12654835
14;7;290000;290000;3119;0;3;0;-1;0;3;1;0.010755172413793104;0.00013862068965517243;;561990;561991;20070594;20078452;561990;561991;3145852;10286512;20083912;1423278
15;6;290000;290000;14746;0;3;3;1;0;3;2;0.05084827586206896;0.00013862068965517243;;5236775;5236873;20640476;20648997;5236814;2656253;5239718;7622295;20654562;4378547
16;5;290000;290000;23976;0;3;3;0;0;3;3;0.08267586206896552;0.00013862068965517243;;4858167;4858213;25885282;25894431;4858189;4858215;4858348;2755887;25903001;4858260
17;4;870000;870000;12614;0;1;1;0;0;1;1;0.014498850574712644;4.6206896551724135e-05;;4852853;4852853;30751449;30751449;4852853;4864764;4864764;102682927;102682927;4864764
18;3;870000;870000;87995;0;1;5;0;0;1;5;0.10114367816091954;4.6206896551724135e-05;;52679558;52679558;35612554;35612554;52679558;52695797;52695797;49978804;49978804;52695797
19;2;870000;870000;18320;0;1;1;0;0;1;1;0.021057471264367817;4.6206896551724135e-05;;3839370;3839370;88300348;88300348;3839370;3839476;3839476;46131023;46131023;3839476
20;1;870000;870000;53603;0;1;3;0;0;1;3;0.06161264367816092;4.6206896551724135e-05;;43364362;43364362;92147949;92147949;43364362;15361572;15361572;30761148;30761148;15361572
;;870000;;;;;25;;;;25;0.8885505747126436;0.011274482758620684;0.8998250574712643
;;;;;;;0.0;;;;;
