ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;24000;24000;1283;0;32;0;0;0;32;0;0.05345833333333333;0.0016749999999999998;;231274;231283;178457;195348;231274;231275;231396;177516;481580;231275
2;19;24000;24000;153;0;32;0;0;0;32;0;0.006375;0.0016749999999999998;;27729;27733;417711;435159;27729;27737;27871;177516;684430;27737
3;18;24000;24000;145;0;32;0;0;0;32;0;0.0060416666666666665;0.0016749999999999998;;26301;26301;453409;470859;26301;26309;26446;177516;692829;26309
4;17;24000;24000;188;0;32;0;0;0;32;0;0.007833333333333333;0.0016749999999999998;;34036;34179;487680;505145;34047;34044;34179;177516;678112;34044
5;16;24000;24000;942;0;32;0;0;0;32;0;0.03925;0.0016749999999999998;;169747;169890;529686;547328;169829;169751;169893;176993;535512;169844
6;15;48000;48000;6473;0;16;0;0;0;16;0;0.13485416666666666;0.0008374999999999999;;1166056;1166184;709384;725189;1166118;1166063;1166186;708779;762075;1166119
7;14;48000;48000;146;0;16;0;0;0;16;0;0.0030416666666666665;0.0008374999999999999;;26471;26471;1883791;1899472;26471;26479;26479;712936;1883851;26479
8;13;96000;96000;10235;0;8;0;-4;0;8;4;0.10661458333333333;0.00041874999999999996;;1843693;1843813;1922002;1934130;1843737;1843694;2381345;1922035;4006519;2112453
9;12;96000;96000;1248;0;8;0;0;0;8;0;0.013;0.00041874999999999996;;224969;224970;3774165;3786255;224969;224969;225089;3764152;3774882;225013
10;11;96000;96000;10149;0;8;8;4;0;8;4;0.10571875;0.00041874999999999996;;2365129;2365323;4007471;4019537;2365172;1828207;2365711;1928205;4008266;2096938
11;10;192000;192000;9216;0;4;0;0;0;4;0;0.048;0.00020937499999999998;;1660163;1660165;6383880;6393058;1660164;1660164;1660165;6711605;14484109;1660164
12;9;192000;192000;11924;0;4;4;0;0;4;4;0.06210416666666667;0.00020937499999999998;;3895816;3895939;8051858;8061705;3895874;2685393;3896943;8380354;11790072;3291160
13;8;192000;192000;7205;0;4;4;0;0;4;4;0.03752604166666667;0.00020937499999999998;;1834867;1834952;11955690;11966077;1834892;1835412;3046992;8723925;12300464;2441163
14;7;192000;192000;12934;0;4;0;0;0;4;0;0.06736458333333334;0.00020937499999999998;;2329870;2329872;13798519;13809507;2329870;2329872;2329874;6386143;14144536;2329872
15;6;384000;384000;8157;0;2;2;0;0;2;2;0.0212421875;0.00010468749999999999;;7679826;7679970;16136208;16147918;7679898;7682107;7689015;16152860;33574623;7685561
16;5;384000;384000;21278;0;2;2;0;0;2;2;0.05541145833333333;0.00010468749999999999;;5580626;5580707;23824279;23836526;5580666;4370190;5581621;23843831;29196203;4975905
17;4;384000;384000;11091;0;2;2;0;0;2;2;0.0288828125;0.00010468749999999999;;2534803;2534846;29413084;29425957;2534824;2535316;3746904;25441071;29434319;3141110
18;3;384000;384000;17096;0;2;2;0;0;2;2;0.044520833333333336;0.00010468749999999999;;19050212;19050456;31956034;31969546;19050334;9292427;9299098;16140433;31978522;9295762
19;2;768000;768000;4341;0;1;0;-1;0;1;1;0.00565234375;5.2343749999999995e-05;;782074;782074;51014388;51014388;782074;1319683;1319683;64570561;64570561;1319683
20;1;768000;768000;30935;0;1;3;1;0;1;2;0.04027994791666667;5.2343749999999995e-05;;14067385;14067385;51804728;51804728;14067385;13533673;13533673;51028471;51028471;13533673
;;768000;;;;;27;;;;27;0.8871718749999999;0.0126671875;0.8998390624999999
;;;;;;;0.0;;;;;
