ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;17000;17000;83;0;27;0;0;0;27;0;0.0048823529411764705;0.002364705882352941;;15138;15138;179183;192636;15138;15140;15276;178114;884027;15159
2;19;17000;17000;4;0;27;0;0;0;27;0;0.00023529411764705883;0.002364705882352941;;920;924;202276;215641;920;928;928;201308;885266;928
3;18;17000;17000;1171;0;27;0;0;0;27;0;0.06888235294117646;0.002364705882352941;;211114;211115;211163;223864;211114;211114;211117;210280;666055;211114
4;17;17000;17000;159;0;27;0;0;0;27;0;0.009352941176470588;0.002364705882352941;;28817;28817;430257;442308;28817;28825;28961;429472;629176;28844
5;16;17000;17000;1801;0;27;0;0;0;27;0;0.10594117647058823;0.002364705882352941;;324638;324640;467066;478448;324638;324522;324642;272427;561733;324612
6;15;17000;17000;478;0;27;0;0;0;27;0;0.02811764705882353;0.002364705882352941;;86243;86386;799703;810415;86273;86251;86387;178114;811136;86265
7;14;51000;51000;3457;0;9;0;0;0;9;0;0.0677843137254902;0.0007882352941176471;;622833;622836;899218;904472;622833;622833;622835;900083;4201134;622833
8;13;51000;51000;683;0;9;0;0;0;9;0;0.013392156862745098;0.0007882352941176471;;123274;123276;1530311;1535580;123274;123275;123278;1531275;4069496;123276
9;12;51000;51000;1739;0;9;0;-5;0;9;5;0.03409803921568627;0.0007882352941176471;;313469;313471;1661842;1667108;313469;313469;1038240;1662908;3023053;716032
10;11;51000;51000;10356;0;9;9;5;0;9;4;0.20305882352941176;0.0007882352941176471;;2589296;2589478;1983572;1988833;2589334;1865471;2590183;1143314;1990149;2187516
11;10;51000;51000;1304;0;9;0;0;0;9;0;0.025568627450980392;0.0007882352941176471;;235050;235051;4581235;4586473;235050;235051;235052;899904;4588639;235051
12;9;153000;153000;7386;0;3;0;-1;0;3;1;0.04827450980392157;0.0002627450980392157;;1330635;1330637;4826302;4829782;1330636;1330522;2054751;4832032;7938375;1571970
13;8;153000;153000;482;0;3;0;0;0;3;0;0.003150326797385621;0.0002627450980392157;;86957;86957;6164810;6168974;86957;86965;87101;5130327;7842654;87055
14;7;153000;153000;1621;0;3;3;2;0;3;1;0.010594771241830066;0.0002627450980392157;;1015534;1015660;6259674;6264484;1015592;292237;1016466;4830124;7541779;533647
15;6;459000;459000;9690;0;1;0;-1;0;1;1;0.021111111111111112;8.758169934640524e-05;;1745589;1745589;7283262;7283262;1745589;2469674;2469674;60144080;60144080;2469674
16;5;459000;459000;12655;0;1;2;1;0;1;1;0.027570806100217865;8.758169934640524e-05;;7656948;7656948;9036892;9036892;7656948;6942394;6942394;53193661;53193661;6942394
17;4;459000;459000;12815;0;1;1;-1;0;1;2;0.027919389978213506;8.758169934640524e-05;;6962437;6962437;16701940;16701940;6962437;7690165;7690165;45495285;45495285;7690165
18;3;459000;459000;21606;0;1;2;0;0;1;2;0.0470718954248366;8.758169934640524e-05;;11732367;11732367;23672480;23672480;11732367;9273187;9273187;36213904;36213904;9273187
19;2;459000;459000;35555;0;1;3;0;0;1;3;0.07746187363834423;8.758169934640524e-05;;16435580;16435580;35412948;35412948;16435580;18908254;18908254;17297457;17297457;18908254
20;1;459000;459000;25643;0;1;2;0;0;1;2;0.055867102396514164;8.758169934640524e-05;;12459290;12459290;51856651;51856651;12459290;10001082;10001082;7288182;7288182;10001082
;;459000;;;;;22;;;;22;0.8803355119825708;0.01944313725490198;0.8997786492374727
;;;;;;;0.0;;;;;
