ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;637;0;100;0;0;0;100;0;0.0637;0.004019999999999999;;114860;114860;178476;195954;114860;114862;114999;176987;426865;114862
2;19;10000;10000;252;0;100;0;0;0;100;0;0.0252;0.004019999999999999;;45562;45709;301295;319369;45609;45570;45707;176987;480614;45603
3;18;10000;10000;677;0;100;0;0;0;100;0;0.0677;0.004019999999999999;;122062;122062;354969;373066;122062;122066;122207;176987;404072;122070
4;17;10000;10000;0;0;100;0;0;0;100;0;0.0;0.004019999999999999;;497;497;484991;503101;497;508;508;177510;525663;508
5;16;10000;10000;157;0;100;0;0;0;100;0;0.0157;0.004019999999999999;;28460;28603;493433;511555;28460;28468;28470;177510;497823;28468
6;15;20000;20000;193;0;50;0;0;0;50;0;0.00965;0.0020099999999999996;;34937;34937;533982;548123;34937;34945;34945;533784;1140841;34945
7;14;20000;20000;276;0;50;0;0;0;50;0;0.0138;0.0020099999999999996;;49880;49880;577133;591269;49880;49888;50025;577002;1082654;49931
8;13;20000;20000;898;0;50;0;0;0;50;0;0.0449;0.0020099999999999996;;161983;161985;635192;649338;161983;161850;161987;635168;912366;161915
9;12;20000;20000;1965;0;50;0;0;0;50;0;0.09825;0.0020099999999999996;;354150;354152;805361;819518;354150;354034;354154;533641;815749;354094
10;11;100000;100000;5309;0;10;10;0;0;10;10;0.05309;0.000402;;1315692;1315871;1172641;1181864;1315725;1316160;1316257;1177668;5265498;1316200
11;10;100000;100000;3099;0;10;0;-5;0;10;5;0.03099;0.000402;;558503;558507;2496347;2506075;558503;558504;1557482;2502422;3699705;1057893
12;9;100000;100000;4567;0;10;10;5;0;10;5;0.04567;0.000402;;1819838;1819979;3062631;3073002;1819880;822869;1821460;2857400;3070043;1322148
13;8;100000;100000;2638;0;10;0;0;0;10;0;0.02638;0.000402;;475292;475294;4890450;4901379;475292;475293;475296;2374257;4900110;475293
14;7;100000;100000;3172;0;10;10;0;0;10;10;0.03172;0.000402;;930914;931016;5373502;5385113;930936;931278;931505;1434843;5383952;931380
15;6;100000;100000;1398;0;10;0;0;0;10;0;0.01398;0.000402;;251982;251983;6312355;6324559;251982;251983;252102;1174860;6323995;252028
16;5;200000;200000;3237;0;5;0;-3;0;5;3;0.016185;0.000201;;583223;583225;6572097;6584984;583223;583225;1581890;6590206;14424852;1182396
17;4;200000;200000;2070;0;5;5;3;0;5;2;0.01035;0.000201;;1370143;1370269;7163418;7177026;1370185;373034;1371740;7182294;14042929;772521
18;3;200000;200000;26243;0;5;20;0;0;5;20;0.131215;0.000201;;7439540;7439839;8541840;8556034;7439635;7443788;7444242;6577735;8563070;7443963
19;2;1000000;1000000;99032;0;1;17;0;0;1;17;0.099032;4.02e-05;;55343060;55343060;15989835;15989835;55343060;70869054;70869054;63600715;63600715;70869054
20;1;1000000;1000000;70848;0;1;13;0;0;1;13;0.070848;4.02e-05;;62029795;62029795;71341242;71341242;62029795;47590573;47590573;16001726;16001726;47590573
;;1000000;;;;;85;;;;85;0.8683599999999999;0.03123539999999999;0.8995953999999999
;;;;;;;0.0;;;;;
