ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15000;15000;675;0;40;0;0;0;40;0;0.045;0.00268;;121694;121694;179178;192631;121694;121696;121832;178100;467050;121727
2;19;15000;15000;424;0;40;0;0;0;40;0;0.028266666666666666;0.00268;;76660;76666;308833;322198;76661;76527;76664;307835;498817;76612
3;18;15000;15000;433;0;40;0;0;0;40;0;0.028866666666666665;0.00268;;78134;78134;393489;406171;78134;78142;78278;282362;421945;78173
4;17;15000;15000;101;0;40;0;0;0;40;0;0.006733333333333333;0.00268;;18379;18379;479597;491612;18379;18387;18387;255925;508181;18387
5;16;15000;15000;226;0;40;0;0;0;40;0;0.015066666666666667;0.00268;;41011;41013;505946;517743;41011;40878;41015;207000;534759;40937
6;15;15000;15000;112;0;40;0;0;0;40;0;0.007466666666666667;0.00268;;20351;20351;554971;566726;20351;20359;20361;178595;558668;20359
7;14;75000;75000;814;0;8;0;0;0;8;0;0.010853333333333333;0.000536;;146854;146855;587051;595043;146854;146720;146856;586776;1454539;146785
8;13;75000;75000;1494;0;8;0;0;0;8;0;0.01992;0.000536;;269254;269255;742161;750166;269254;269254;269374;741960;1176806;269312
9;12;75000;75000;3172;0;8;0;0;0;8;0;0.042293333333333336;0.000536;;571527;571530;1019676;1027674;571527;571527;571645;595971;1422268;571542
10;11;150000;150000;16624;0;4;4;-2;0;4;6;0.11082666666666667;0.000268;;3407588;3407708;1603678;1607459;3407624;3408342;3821879;1609117;8164908;3615102
11;10;150000;150000;11022;0;4;4;2;0;4;2;0.07348;0.000268;;2398615;2398738;5019246;5023584;2398666;1985473;2399426;5026059;7516600;2192437
12;9;150000;150000;4808;0;4;4;1;0;4;3;0.032053333333333336;0.000268;;1279291;1279386;7425806;7430747;1279322;866253;1280127;4878207;9924568;1176630
13;8;150000;150000;2358;0;4;0;-1;0;4;1;0.01572;0.000268;;424887;424888;8713005;8718556;424887;424889;838346;4445331;10799349;528311
14;7;150000;150000;8818;0;4;0;-2;0;4;2;0.05878666666666667;0.000268;;1588510;1588511;9145669;9151864;1588510;1588509;2002539;2434882;11646301;1795464
15;6;150000;150000;4553;0;4;4;2;0;4;2;0.030353333333333333;0.000268;;1232857;1232986;10741941;10748820;1232919;820355;1237773;1606677;13243339;1028093
16;5;600000;600000;60083;0;1;5;0;0;1;5;0.10013833333333333;6.7e-05;;13902109;13902109;11982749;11982749;13902109;13917177;13917177;71174588;71174588;13917177
17;4;600000;600000;5227;0;1;0;-1;0;1;1;0.008711666666666666;6.7e-05;;941783;941783;25893015;25893015;941783;1355607;1355607;69810732;69810732;1355607
18;3;600000;600000;23846;0;1;3;1;0;1;2;0.03974333333333333;6.7e-05;;17955084;17955084;26842915;26842915;17955084;17550835;17550835;52251647;52251647;17550835
19;2;600000;600000;63168;0;1;6;0;0;1;6;0.10528;6.7e-05;;26276125;26276125;44806156;44806156;26276125;26288785;26288785;25954615;25954615;26288785
20;1;600000;600000;60358;0;1;5;0;0;1;5;0.10059666666666667;6.7e-05;;25356901;25356901;71090439;71090439;25356901;13956973;13956973;11989393;11989393;13956973
;;600000;;;;;35;;;;35;0.8801566666666667;0.019631000000000013;0.8997876666666668
;;;;;;;0.0;;;;;
