ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;19000;19000;644;0;8400;0;0;0;8400;0;0.03389473684210526;0.0010347368421052632;;116751;116811;4536;30962;116803;116686;117668;3647;30707;117532
2;19;38000;38000;243;0;4200;0;0;0;4200;0;0.006394736842105263;0.0005173684210526316;;44594;44741;124964;151264;44594;44504;44681;124755;151614;44504
3;18;76000;76000;412;0;2100;0;0;0;2100;0;0.005421052631578947;0.0002586842105263158;;75029;77538;173442;198888;75131;74972;77542;173125;199204;75067
4;17;95000;95000;1718;0;1680;0;0;0;1680;0;0.01808421052631579;0.00020694736842105264;;310238;311210;124965;276874;310342;310183;311269;124756;277185;310281
5;16;114000;114000;6606;0;1400;0;0;0;1400;0;0.05794736842105263;0.00017245614035087722;;1190659;1190781;173441;590242;1190659;1190602;1190726;173124;590552;1190602
6;15;133000;133000;4194;0;1200;0;0;0;1200;0;0.031533834586466164;0.00014781954887218047;;756261;756383;124965;1783973;756261;756205;756327;124756;1784278;756205
7;14;152000;152000;13718;0;1050;450;0;0;1050;450;0.09025;0.0001293421052631579;;2471648;3672519;252676;2543479;2587823;2471592;2913335;252323;2543781;2551543
8;13;190000;190000;13650;0;840;410;-20;0;840;430;0.0718421052631579;0.00010347368421052632;;2459408;3344846;487989;5142433;2566290;2459352;3344648;487637;5142649;2569109
9;12;228000;228000;16004;0;700;730;20;0;700;710;0.07019298245614035;8.622807017543861e-05;;3007432;6722609;1447598;7778133;3460247;3007329;4135787;1447220;7777938;3208336
10;11;285000;285000;3805;0;560;40;-1;0;560;41;0.013350877192982457;6.898245614035087e-05;;686251;1571579;439318;10788909;708576;686082;2133778;439006;10788614;711086
11;10;380000;380000;11728;0;420;290;-1;0;420;291;0.030863157894736842;5.173684210526316e-05;;2113206;4243948;3031396;11478514;2486767;2113151;6885230;3030975;24581488;2510277
12;9;399000;399000;27507;0;400;710;2;0;400;708;0.06893984962406015;4.9273182957393485e-05;;5079440;14199707;885332;13595246;6942835;5079287;11958367;885019;21985923;6706271
13;8;475000;475000;6275;0;336;86;-24;0;336;110;0.013210526315789473;4.138947368421053e-05;;1131091;10141115;439265;19243864;1374963;1131034;10140196;438952;47673785;1496311
14;7;532000;532000;5667;0;300;60;-16;0;300;76;0.010652255639097745;3.695488721804512e-05;;1021527;7431624;1013385;20378644;1366028;1021471;9124936;1013101;47576859;1415865
15;6;570000;570000;17172;0;280;376;12;0;280;364;0.030126315789473685;3.4491228070175436e-05;;3093845;14731685;4962371;22771130;5010315;3093786;14011852;4961667;52849163;5024436
16;5;665000;665000;3561;0;240;34;-15;0;240;49;0.005354887218045112;2.9563909774436092e-05;;642210;3370435;1199759;26753060;767211;642153;11746589;1199411;67743546;857939
17;4;760000;760000;15649;0;210;224;-4;0;210;228;0.02059078947368421;2.586842105263158e-05;;2819465;14335542;7920436;30127190;3766053;2819411;15018701;7920436;81059585;4250533
18;3;798000;798000;15025;0;200;224;2;0;200;222;0.018828320802005014;2.4636591478696743e-05;;2707146;16921179;7465914;33074585;4675509;2707089;20073781;7464719;80224991;4756361
19;2;912000;912000;171109;0;175;2205;9;0;175;2196;0.18761951754385964;2.1557017543859652e-05;;54967016;82041904;7109023;38861299;69621556;46633914;76403391;7108123;50309112;64798818
20;1;950000;950000;104695;0;168;1311;38;0;168;1273;0.11020526315789474;2.0694736842105264e-05;;24824086;131267723;4212303;113579373;65219622;24821933;54121706;4211840;100495734;39605014
;;159600000;;;;;7150;;;;7148;0.8953027882205513;0.0030622051378446117;0.8983649933583959
;;;;;;;0.0002797202797202797;;;;;
