ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;26000;26000;441;0;4200;0;0;0;4200;0;0.016961538461538462;0.0007561538461538463;;80218;81359;4536;30222;80270;80153;81135;3647;30707;80999
2;19;52000;52000;602;0;2100;0;0;0;2100;0;0.011576923076923077;0.00037807692307692314;;109344;109352;89301;113991;109344;109159;109296;89067;394424;109159
3;18;52000;52000;1530;0;2100;0;0;0;2100;0;0.029423076923076923;0.00037807692307692314;;276391;276394;201584;226235;276391;276335;276456;90061;217061;276335
4;17;78000;78000;3147;0;1400;0;0;0;1400;0;0.040346153846153844;0.00025205128205128206;;567699;567703;88432;505525;567699;567642;567647;88223;506537;567642
5;16;104000;104000;2968;0;1050;0;0;0;1050;0;0.028538461538461537;0.00018903846153846157;;535467;535471;481932;1076235;535467;535410;535415;481640;1077246;535410
6;15;130000;130000;5120;0;840;0;0;0;840;0;0.039384615384615386;0.00015123076923076922;;923063;923186;88431;1614772;923063;923007;923130;88222;1615780;923007
7;14;156000;156000;5659;0;700;0;0;0;700;0;0.03627564102564103;0.00012602564102564103;;1020082;1020205;1053832;2541076;1020082;1020026;1020149;1053528;2542087;1020026
8;13;182000;182000;508;0;600;0;0;0;600;0;0.002791208791208791;0.00010802197802197802;;92434;92443;88432;3564340;92434;92378;92390;88215;3565345;92378
9;12;208000;208000;3128;0;525;0;0;0;525;0;0.015038461538461539;9.451923076923079e-05;;564265;564269;1021546;3660011;564265;564208;564213;1021227;3661016;564208
10;11;260000;260000;821;0;420;0;0;0;420;0;0.0031576923076923075;7.561538461538461e-05;;148758;149938;1409392;4227570;148772;148705;149425;1409073;4228575;148717
11;10;312000;312000;31866;0;350;490;-3;0;350;493;0.10213461538461538;6.301282051282051e-05;;5827990;7334728;2618174;4379694;6225118;5827840;7334508;2617821;4380695;6236933
12;9;364000;364000;8607;0;300;40;-37;0;300;77;0.023645604395604397;5.401098901098901e-05;;1551072;3113671;578856;10691950;1638046;1551016;4740016;578555;10692611;1765400
13;8;390000;390000;15978;0;280;80;-9;0;280;89;0.04096923076923077;5.041025641025642e-05;;2878793;3539654;1587487;12246659;2948032;2878737;4467980;1587134;12247317;2964322
14;7;520000;520000;43150;0;210;440;-9;0;210;449;0.08298076923076923;3.7807692307692306e-05;;8912806;12691281;2102624;15788102;9865893;8439146;18958646;2102270;30089800;10484513
15;6;546000;546000;8144;0;200;65;6;0;200;59;0.014915750915750916;3.600732600732601e-05;;1467738;3057472;756856;25600993;1669458;1467682;11580087;756513;34965680;1853718
16;5;624000;624000;27688;0;175;325;31;0;175;294;0.04437179487179487;3.150641025641026e-05;;5646964;12614884;9020738;27072364;7943234;5075328;12707740;9020104;52109059;7687422
17;4;650000;650000;20520;0;168;173;-6;0;168;179;0.031569230769230766;3.024615384615385e-05;;3696831;21976794;1015554;34308296;5529417;3696771;17824969;1015241;62761361;6114262
18;3;728000;728000;99023;0;150;792;25;0;150;767;0.1360206043956044;2.7005494505494505e-05;;21165883;57023183;2674718;39615281;34828293;20180038;43103744;2674390;39592728;30050058
19;2;780000;780000;29200;0;140;225;6;0;140;219;0.03743589743589744;2.520512820512821e-05;;5347766;62075345;6131408;74818595;12139472;5347614;18001034;6130767;71911246;7790359
20;1;910000;910000;143841;10;120;923;-3;0;120;926;0.15806703296703298;2.160439560439561e-05;;33475341;128255480;3215762;81759883;78157325;31588882;75217417;3215420;81756243;48139445
;;109200000;;;;;3553;;;;3552;0.895604304029304;0.002885627106227107;0.8984899311355311
;;;;;;;0.00028145229383619476;;;;;
