ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;26000;26000;606;0;4200;0;0;0;4200;0;0.023307692307692307;0.0007561538461538463;;109917;111004;4274;30740;109969;109852;110834;3647;30707;110698
2;19;52000;52000;932;0;2100;0;0;0;2100;0;0.017923076923076924;0.00037807692307692314;;168759;168767;118132;144209;168759;168670;168711;117923;144781;168670
3;18;78000;78000;4470;0;1400;0;0;0;1400;0;0.05730769230769231;0.00025205128205128206;;806069;806074;118131;315867;806069;806013;806018;117922;316406;806013
4;17;104000;104000;1358;0;1050;0;0;0;1050;0;0.013057692307692308;0.00018903846153846157;;245434;245555;290773;1124894;245434;245378;245502;290457;1125429;245378
5;16;130000;130000;216;0;840;0;0;0;840;0;0.0016615384615384615;0.00015123076923076922;;39737;39737;118131;1373342;39737;39680;39680;117922;1373875;39680
6;15;156000;156000;17785;0;700;0;0;0;700;0;0.11400641025641026;0.00012602564102564103;;3204171;3204294;1100915;1416146;3204171;3204115;3204238;1100567;1416674;3204115
7;14;182000;182000;21380;0;600;200;-25;0;600;225;0.11747252747252747;0.00010802197802197802;;3851746;4441181;118131;4623558;3943600;3851689;4441445;117922;4624087;3955903
8;13;208000;208000;14703;0;525;250;40;0;525;210;0.0706875;9.451923076923079e-05;;2649058;6959000;540041;8595769;2947787;2649002;3622224;539876;8596209;2738715
9;12;260000;260000;22792;0;420;360;-25;0;420;385;0.08766153846153846;7.561538461538461e-05;;4106130;12506339;335775;11537930;4994483;4106074;12504274;335480;12785130;5100078
10;11;260000;260000;6900;0;420;300;10;0;420;290;0.02653846153846154;7.561538461538461e-05;;1243580;12548752;4445198;16574467;2552131;1243524;9895510;586517;12987189;2098695
11;10;312000;312000;2817;0;350;110;21;0;350;89;0.009028846153846155;6.301282051282051e-05;;508169;4527601;4559185;17820436;769194;508112;4527308;4558781;17820436;764547
12;9;364000;364000;8915;0;300;220;28;0;300;192;0.02449175824175824;5.401098901098901e-05;;1606509;11421884;4147045;18333102;2514871;1606454;11421295;4146698;20035987;2521781
13;8;390000;390000;19770;0;280;135;-52;0;280;187;0.05069230769230769;5.041025641025642e-05;;3561712;11538893;972131;20482633;4320510;3561656;11538440;971771;20482236;4669121
14;7;520000;520000;45875;0;210;580;19;0;210;561;0.08822115384615385;3.7807692307692306e-05;;8381078;26180801;6061269;24210092;15976977;8380930;22614054;6061098;27114793;15300759
15;6;546000;546000;22236;0;200;215;-9;0;200;224;0.04072527472527473;3.600732600732601e-05;;4005934;16041355;5074119;44878986;6197431;4005879;13339385;5073582;48496886;6059374
16;5;624000;624000;48759;0;175;520;-4;0;175;524;0.07813942307692308;3.150641025641026e-05;;9440275;55419140;7843717;54699012;24567048;9439623;32715816;7843011;54697061;19580776
17;4;650000;650000;9431;0;168;120;3;0;168;117;0.014509230769230769;3.024615384615385e-05;;1699515;55917880;161867;82260436;5437590;1699458;24387363;161552;73770357;4453476
18;3;728000;728000;19934;0;150;185;-6;0;150;191;0.02738186813186813;2.7005494505494505e-05;;3591224;43114840;6935214;83982972;11486003;3591171;34221256;6934623;78665783;10540795
19;2;780000;780000;5929;0;140;60;-9;0;140;69;0.0076012820512820515;2.520512820512821e-05;;1068687;34782236;13936560;92004298;3428230;1068632;12017185;13935616;83987567;2263991
20;1;910000;910000;23328;5;120;198;11;0;120;187;0.025635164835164835;2.160439560439561e-05;;4202623;90860634;4018357;93076843;25831500;4202566;78977693;4018010;93072583;18808408
;;109200000;;;;;3453;;;;3451;0.8960504395604395;0.002583165567765568;0.8986336051282051
;;;;;;;0.0005792064871126556;;;;;
