ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;24000;24000;929;0;4200;0;0;0;4200;0;0.03870833333333333;0.0008191666666666667;;168117;168252;5278;185494;168117;168126;169105;4392;184410;168126
2;19;24000;24000;504;0;4200;0;0;0;4200;0;0.021;0.0008191666666666667;;91582;94401;176271;356761;91582;91492;94256;4392;356517;91532
3;18;36000;36000;2560;0;2800;0;0;0;2800;0;0.07111111111111111;0.0005461111111111111;;461940;462031;4536;294772;461940;461970;462797;3647;295156;461970
4;17;48000;48000;1810;0;2100;0;0;0;2100;0;0.03770833333333334;0.00040958333333333336;;326796;326916;272596;759756;326796;326740;326861;272395;1400468;326740
5;16;48000;48000;3534;0;2100;0;0;0;2100;0;0.073625;0.00040958333333333336;;637348;639276;602506;1089683;637348;637291;637413;272391;1083891;637291
6;15;72000;72000;4352;0;1400;0;0;0;1400;0;0.060444444444444446;0.0002730555555555556;;784702;790381;737748;1730044;784704;784646;790777;737462;1730393;784648
7;14;84000;84000;4854;0;1200;0;-100;0;1200;100;0.05778571428571429;0.00023404761904761908;;875105;879289;5278;2517877;875106;875018;1346070;4396;2615095;914134
8;13;84000;84000;515;0;1200;100;100;0;1200;0;0.006130952380952381;0.00023404761904761908;;93559;564534;883540;3396249;132484;93636;93639;272310;2518220;93636
9;12;180000;180000;16684;0;560;700;0;0;560;700;0.09268888888888889;0.00010922222222222222;;3276641;5699093;470235;3493584;4072956;3276485;5698679;470053;3494206;4072719
10;11;252000;252000;14585;0;400;400;0;0;400;400;0.057876984126984124;7.801587301587302e-05;;2898599;5131540;1447334;7242515;3510525;2898447;5132047;1447079;7242761;3510343
11;10;288000;288000;1027;0;350;40;19;0;350;21;0.003565972222222222;6.82638888888889e-05;;185849;4909513;2500812;11120968;360936;185793;4909132;2500602;12251160;275991
12;9;288000;288000;6248;0;350;90;-20;0;350;110;0.021694444444444443;6.82638888888889e-05;;1126229;6452108;2690230;11310220;1357242;1126172;5849546;2503484;11306444;1339689
13;8;300000;300000;11642;0;336;266;-2;0;336;268;0.03880666666666667;6.553333333333335e-05;;2097737;8946472;4543;12435901;3080597;2097680;8946214;3652;12435644;3081132
14;7;480000;480000;5190;0;210;92;3;0;210;89;0.0108125;4.095833333333334e-05;;935660;5285199;1244065;17047324;1444313;935604;14961684;1243830;30551907;1650906
15;6;576000;576000;21739;0;175;425;23;0;175;402;0.03774131944444444;3.413194444444445e-05;;4656430;20050163;3822692;19229533;8436777;3916424;19109679;3822666;50002191;8372626
16;5;576000;576000;42241;0;175;731;-22;0;175;753;0.07333506944444444;3.413194444444445e-05;;9591982;25308010;8483451;23889663;16686801;9591531;25307726;3822560;34451414;16461242
17;4;600000;600000;2669;0;168;38;-5;0;168;43;0.004448333333333334;3.276666666666667e-05;;481529;29736563;2374306;41494450;1063868;481471;4304562;2374065;59972972;791355
18;3;720000;720000;24189;0;140;360;10;0;140;350;0.03359583333333333;2.7305555555555556e-05;;4628369;22539110;5782909;41980550;9324126;4628218;22395509;5782365;64157680;9740114
19;2;720000;720000;7035;0;140;116;-10;0;140;126;0.009770833333333333;2.7305555555555556e-05;;1268007;10975596;11857087;58113562;2638981;1267951;19544267;8514578;64484629;3677431
20;1;840000;840000;119687;2;120;1487;1;0;120;1486;0.1424845238095238;2.3404761904761905e-05;;40659281;102749453;1248767;59854224;77657995;40656798;88539792;1248462;59850549;64272358
;;100800000;;;;;4845;;;;4848;0.893335257936508;0.004354065873015872;0.8976893238095239
;;;;;;;-0.0006191950464396285;;;;;
