ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;12000;12000;448;0;8400;0;0;0;8400;0;0.037333333333333336;0.0016383333333333334;;81476;82536;4536;30666;81529;81411;82393;3646;30707;82257
2;19;48000;48000;1263;0;2100;0;0;0;2100;0;0.0263125;0.00040958333333333336;;228327;228335;89690;115693;228327;228238;228279;89481;116339;228238
3;18;60000;60000;3997;0;1680;0;0;0;1680;0;0.06661666666666667;0.0003276666666666667;;720811;720821;89690;346920;720811;720722;720764;89481;347531;720722
4;17;72000;72000;2861;0;1400;0;0;0;1400;0;0.03973611111111111;0.0002730555555555556;;516201;516210;89690;1070696;516201;516111;516154;89481;1071304;516111
5;16;84000;84000;555;0;1200;0;0;0;1200;0;0.0066071428571428574;0.00023404761904761908;;100767;100903;89690;1589919;100797;100710;100847;89481;1590526;100721
6;15;96000;96000;5104;0;1050;70;0;0;1050;70;0.05316666666666667;0.00020479166666666668;;920190;1114213;321956;1693888;926881;920134;1010092;321642;1694493;925833
7;14;120000;120000;6318;0;840;490;0;0;840;490;0.05265;0.00016383333333333335;;1138826;1334002;814557;2706654;1199336;1138769;1333586;814242;2707003;1199184
8;13;144000;144000;7332;0;700;630;40;0;700;590;0.050916666666666666;0.0001365277777777778;;1321455;2241746;842182;3848716;1560044;1321399;2241493;841834;3849061;1554690
9;12;168000;168000;20798;0;600;1060;-100;0;600;1160;0.12379761904761905;0.00011702380952380954;;3835710;7742938;194834;5262924;4638057;3835561;7042572;194503;5263014;4679633
10;11;180000;180000;12609;0;560;740;45;0;560;695;0.07005;0.00010922222222222222;;2360752;9488442;814445;9422933;3394786;2360603;4331171;814132;9422722;2747707
11;10;192000;192000;9014;0;525;530;19;0;525;511;0.046947916666666666;0.00010239583333333334;;1624460;11005640;1246336;12509847;2674220;1624403;3903383;1245983;12509115;2035606
12;9;252000;252000;913;0;400;0;0;0;400;0;0.003623015873015873;7.801587301587302e-05;;165153;165339;194639;14746672;165211;165140;165277;194327;14745739;165140
13;8;360000;360000;4100;0;280;105;2;0;280;103;0.01138888888888889;5.461111111111111e-05;;739346;3100885;5165062;14915518;923648;739290;3100096;5164179;17879700;912529
14;7;420000;420000;11743;0;240;260;-13;0;240;273;0.02795952380952381;4.680952380952381e-05;;2204751;8170836;919598;15852207;3291866;2204604;16938024;919247;20880436;3560833
15;6;480000;480000;11725;0;210;260;-12;0;210;272;0.024427083333333332;4.095833333333334e-05;;2201515;9128402;3204064;19217822;3398404;2201361;16412814;3203380;31666041;3809903
16;5;504000;504000;2753;0;200;75;4;0;200;71;0.005462301587301588;3.900793650793651e-05;;496659;6550947;5047455;21425701;1059119;496601;6550189;5046372;35556346;1017790
17;4;600000;600000;14045;0;168;262;-2;0;168;264;0.023408333333333333;3.276666666666667e-05;;2619356;16156467;1957861;23972133;5124232;2619206;17104099;1957613;42646686;4961144
18;3;720000;720000;44435;0;140;742;9;0;140;733;0.06171527777777778;2.7305555555555556e-05;;9113277;31637959;7325778;28763070;20272812;9112210;29009334;7324552;48080325;19810582
19;2;840000;840000;21769;0;120;290;-14;0;120;304;0.02591547619047619;2.3404761904761905e-05;;4011347;23723246;8434964;50197665;8294765;4099637;25090074;8433763;75164797;10023852
20;1;900000;900000;122185;0;112;1649;26;0;112;1623;0.1357611111111111;2.1844444444444446e-05;;43008718;112974578;3180941;58119827;80333446;43003240;74100761;3180128;58113303;59713877
;;100800000;;;;;7163;;;;7159;0.8937956349206349;0.004081205357142857;0.8978768402777777
;;;;;;;0.0005584252408208851;;;;;
