ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;25000;25000;379;0;2016;0;0;0;2016;0;0.01516;0.0007864;;69049;69109;4536;30444;69101;68984;69966;3647;30707;69830
2;19;50000;50000;5891;0;1008;0;0;0;1008;0;0.11782;0.0003932;;1061964;1061974;77263;103044;1061964;1061874;1061918;77054;103912;1061874
3;18;75000;75000;134;0;672;0;0;0;672;0;0.0017866666666666667;0.0002621333333333334;;24981;24981;78132;1167910;24981;24924;27498;77899;1279259;24924
4;17;75000;75000;592;0;672;0;0;0;672;0;0.007893333333333334;0.0002621333333333334;;107564;107567;106051;1195847;107564;107374;107515;105808;1168741;107374
5;16;100000;100000;7971;0;504;0;0;0;504;0;0.07971;0.0001966;;1436594;1436599;1144062;1306368;1436594;1436421;1438353;1143793;1630310;1436537
6;15;100000;100000;1772;0;504;0;0;0;504;0;0.01772;0.0001966;;319946;320084;2583766;2746034;319962;319906;320027;1144876;2739194;319906
7;14;150000;150000;3773;0;336;0;-24;0;336;24;0.025153333333333333;0.0001310666666666667;;680375;683486;1284024;3069182;680436;680318;756663;1283712;4060842;685797
8;13;175000;175000;19496;0;288;144;-36;0;288;180;0.11140571428571429;0.00011234285714285716;;3512395;3730497;77264;3752737;3573951;3512339;4798891;77048;5731634;3683992
9;12;200000;200000;29213;0;252;396;58;0;252;338;0.146065;9.83e-05;;5338925;10902039;2907985;7344805;6753294;5338773;6625573;2907689;7345439;5935744
10;11;225000;225000;11055;0;224;76;0;0;224;76;0.049133333333333334;8.737777777777778e-05;;1992064;12214255;217578;13969377;2527543;1992008;6728373;217302;13969575;2388715
11;10;300000;300000;7135;0;168;64;16;0;168;48;0.023783333333333333;6.553333333333335e-05;;1285993;5020690;3734000;15964792;1579654;1285937;5021524;3733714;21431759;1571853
12;9;350000;350000;18604;0;144;124;-12;0;144;136;0.053154285714285716;5.617142857142858e-05;;3351713;13573833;4737006;17254190;5235036;3351656;12889816;4736533;22626384;4838803
13;8;400000;400000;22479;0;126;188;-18;0;126;206;0.0561975;4.915e-05;;4049675;20383672;8253238;23593272;7406288;4049620;14734140;8252690;30852729;7500527
14;7;400000;400000;29376;0;126;260;3;0;126;257;0.07344;4.915e-05;;5368388;22383768;13664979;29614102;12364542;5368115;15976402;8254009;29613368;9941801
15;6;450000;450000;1519;0;112;0;-2;0;112;2;0.0033755555555555557;4.368888888888889e-05;;274419;275094;3965835;50108280;274454;274363;350694;3965970;48034680;275792
16;5;525000;525000;17486;0;96;114;-3;0;96;117;0.033306666666666665;3.744761904761905e-05;;3150351;36290053;3734617;50386329;9864365;3150293;34085429;3734321;50384733;10819123
17;4;600000;600000;12255;0;84;62;2;0;84;60;0.020425;3.276666666666667e-05;;2208184;25887574;11511048;53540537;7698439;2208127;22655573;11510263;53538942;5250423
18;3;700000;700000;37930;0;72;208;16;0;72;192;0.05418571428571429;2.808571428571429e-05;;8051634;69042619;11140621;60853366;32854198;8051077;53852894;11139657;60851250;23621588
19;2;800000;800000;1115;0;63;1;0;0;63;1;0.00139375;2.4575e-05;;201693;418478;26277343;124777902;205133;201637;418180;26276035;88195257;205081
20;1;900000;900000;3970;0;56;4;0;0;56;4;0.004411111111111111;2.1844444444444446e-05;;715954;35034743;7378319;125001620;2435787;715898;32337848;7377779;105608592;2256292
;;50400000;;;;;1641;;;;1641;0.8955202976190477;0.0029345670634920635;0.8984548646825398
;;;;;;;0.0;;;;;
