ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;259;0;10080;0;0;0;10080;0;0.0259;0.0019660000000000003;;47459;48519;4253;28606;47512;47394;48376;3647;28508;48240
2;19;20000;20000;829;0;5040;0;0;0;5040;0;0.04145;0.0009830000000000001;;150212;150220;55672;79614;150212;150123;150164;55463;80121;150123
3;18;30000;30000;2525;0;3360;0;0;0;3360;0;0.08416666666666667;0.0006553333333333334;;455621;455623;55672;232721;455621;455563;455568;55463;233195;455563
4;17;60000;60000;1868;0;1680;0;0;0;1680;0;0.031133333333333332;0.0003276666666666667;;337352;337354;669401;691299;337352;337294;337299;669052;691771;337294
5;16;70000;70000;5839;0;1440;240;0;0;1440;240;0.08341428571428572;0.00028085714285714286;;1052602;1107363;55672;1031663;1061358;1052545;1107221;55463;1032134;1061288
6;15;80000;80000;4078;0;1260;120;0;0;1260;120;0.050975;0.00024575000000000004;;735385;1250418;209762;2142051;762167;735329;1250275;209449;2142429;762102
7;14;90000;90000;1017;0;1120;120;0;0;1120;120;0.0113;0.00021844444444444445;;184064;1295254;515172;2880436;208543;184008;1295006;514858;2880436;208468
8;13;100000;100000;7525;0;1008;552;0;0;1008;552;0.07525;0.0001966;;1356203;3416665;209769;3067901;1530086;1356147;3139001;209457;3068274;1517403
9;12;180000;180000;5193;0;560;368;0;0;560;368;0.02885;0.00010922222222222222;;936204;3021627;1199518;4635958;1126927;936148;3020585;1199117;4636122;1136448
10;11;200000;200000;3205;0;504;280;20;0;504;260;0.016025;9.83e-05;;578137;2775662;1570273;6089654;864378;578080;2548095;1569931;6515164;833823
11;10;210000;210000;17309;0;480;1156;-20;0;480;1176;0.08242380952380952;9.361904761904762e-05;;3173328;8470005;1571906;6671315;4616695;3173178;6742237;1571559;6671241;4467063
12;9;320000;320000;29450;0;315;1373;2;0;315;1371;0.09203125;6.143750000000001e-05;;6083351;18198406;949289;10054064;9806005;6082588;18196085;948942;10052801;9791199
13;8;360000;360000;7483;0;280;279;0;0;280;279;0.020786111111111113;5.461111111111111e-05;;1348638;17014543;2195726;20760991;2521318;1348582;9678224;2195025;20758193;2343271
14;7;560000;560000;6714;0;180;139;-12;0;180;151;0.011989285714285714;3.510714285714286e-05;;1210107;11971423;2061281;23112605;1904400;1210051;20627664;2060615;25145580;2307535
15;6;600000;600000;145;0;168;0;-1;0;168;1;0.00024166666666666667;3.276666666666667e-05;;26970;27109;3009878;24392783;26970;26913;81643;3009202;42643997;27227
16;5;630000;630000;54629;0;160;1418;-1;0;160;1419;0.08671269841269841;3.120634920634921e-05;;13952482;39699510;5147376;24423437;24034523;13950138;36908651;5146486;24419940;23380763
17;4;700000;700000;17407;0;144;386;-12;0;144;398;0.02486714285714286;2.808571428571429e-05;;3190974;38940732;2682327;48369630;7702035;3190824;23955360;2681667;48501948;7717996
18;3;720000;720000;12461;0;140;249;-26;0;140;275;0.017306944444444444;2.7305555555555556e-05;;2300097;36856748;4497791;53532617;6369209;2299947;24932818;4496913;56760652;5402489
19;2;800000;800000;30583;0;126;640;27;0;126;613;0.03822875;2.4575e-05;;6287415;61245188;2948106;70040439;19211144;6286646;54218497;3406314;70026745;17340917
20;1;960000;960000;65795;0;105;1120;18;0;105;1102;0.06853645833333333;2.047916666666667e-05;;18578179;97198784;8047557;85433869;50882459;18575048;73704409;8046242;85417629;40990177
;;100800000;;;;;8440;;;;8445;0.8915884027777778;0.005490367063492064;0.8970787698412699
;;;;;;;-0.0005924170616113745;;;;;
