ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;46000;46000;4861;0;4200;0;0;0;4200;0;0.10567391304347826;0.0004273913043478261;;876362;877483;5278;185494;876362;876355;877219;4392;884427;876356
2;19;46000;46000;4712;0;4200;0;0;0;4200;0;0.10243478260869565;0.0004273913043478261;;849501;850034;884517;1064756;849545;849413;850393;4392;1064553;849510
3;18;69000;69000;1248;0;2800;0;0;0;2800;0;0.01808695652173913;0.00028492753623188407;;225629;225749;4536;1762171;225629;225573;226515;3647;1763738;225573
4;17;92000;92000;10556;0;2100;0;0;0;2100;0;0.11473913043478261;0.00021369565217391304;;1902136;1903730;1737800;1990874;1902198;1902080;1903848;1737538;1992442;1902145
5;16;115000;115000;264;0;1680;0;0;0;1680;0;0.0022956521739130433;0.00017095652173913046;;48390;49501;4136;3896021;48390;48333;49277;3647;3897591;48333
6;15;161000;161000;10029;0;1200;140;0;0;1200;140;0.06229192546583851;0.00012211180124223602;;1807276;2095577;4247;3947478;1829189;1807220;2095981;3647;3948729;1829359
7;14;230000;230000;8394;0;840;180;-10;0;840;190;0.03649565217391304;8.547826086956523e-05;;1512737;3557314;1791427;5757880;1681092;1512681;5155710;1791223;7885862;1666406
8;13;230000;230000;1826;0;840;0;-20;0;840;20;0.007939130434782608;8.547826086956523e-05;;329670;330240;3307446;7277528;329746;329613;2144514;3307256;13044749;372727
9;12;276000;276000;1429;0;700;0;0;0;700;0;0.005177536231884058;7.123188405797102e-05;;258218;258338;3874835;7610494;258218;258162;259192;3874832;13039341;258162
10;11;276000;276000;19173;0;700;535;-25;0;700;560;0.06946739130434783;7.123188405797102e-05;;3454357;9144069;4136684;7872006;4609394;3454199;7291033;3876099;10667577;4489008
11;10;345000;345000;1192;0;560;0;-65;0;560;65;0.003455072463768116;5.6985507246376817e-05;;215565;215685;287401;13299496;215565;215509;3858339;287149;27596512;533664
12;9;345000;345000;47893;0;560;1400;45;0;560;1355;0.13882028985507247;5.6985507246376817e-05;;10364063;19777366;506480;13518584;14837395;10363909;16340788;506224;13300852;14262386
13;8;368000;368000;22570;0;525;610;69;0;525;541;0.06133152173913044;5.342391304347826e-05;;4066063;28223789;3645256;27814646;8485096;4066007;13394654;3645067;28709989;6145782
14;7;368000;368000;4942;0;525;185;-40;0;525;225;0.013429347826086957;5.342391304347826e-05;;890901;21045563;7715154;37573347;3168220;890847;8482255;3645069;37572252;1916731
15;6;552000;552000;26165;0;350;530;25;0;350;505;0.04740036231884058;3.561594202898551e-05;;4713637;23014486;7595932;38467883;10345171;4713581;23013615;7595678;38468191;10094055
16;5;575000;575000;25149;0;336;484;-46;0;336;530;0.043737391304347825;3.419130434782609e-05;;4530634;49441321;56831;46826049;12834733;4530578;44713886;56648;46825253;12795083
17;4;690000;690000;939;0;280;35;23;0;280;12;0.0013608695652173913;2.8492753623188408e-05;;169889;28748775;18338509;82216793;1669187;169832;16516897;18337971;65423391;676154
18;3;690000;690000;14593;0;280;311;13;0;280;298;0.02114927536231884;2.8492753623188408e-05;;2629253;47353973;18512383;82390276;10638130;2629197;24520494;18511839;62789187;6146858
19;2;920000;920000;8929;0;210;136;39;0;210;97;0.009705434782608695;2.1369565217391308e-05;;1609045;46329856;5549699;94351382;4457231;1608986;27498989;5549816;107211545;3093750
20;1;920000;920000;28888;0;210;400;-54;0;210;454;0.0314;2.1369565217391308e-05;;5203999;67081606;7162715;95965511;23165515;5204061;50165523;7162810;94350794;22587214
;;193200000;;;;;4946;;;;4992;0.896391635610766;0.00235024513457557;0.8987418807453416
;;;;;;;-0.009300444803881924;;;;;
