ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;30000;30000;2766;0;3360;0;0;0;3360;0;0.0922;0.0006553333333333334;;498959;499020;4536;30518;499010;498895;499874;3647;30707;499733
2;19;45000;45000;2875;0;2240;0;0;0;2240;0;0.06388888888888888;0.0004368888888888889;;518652;518743;5278;533026;518652;518682;519509;4392;1040261;518682
3;18;45000;45000;2791;0;2240;0;0;0;2240;0;0.06202222222222222;0.0004368888888888889;;503609;503613;526806;1054659;503609;503514;503557;508797;536447;503514
4;17;60000;60000;1612;0;1680;0;0;0;1680;0;0.026866666666666667;0.0003276666666666667;;291282;291284;507227;1561168;291282;291224;291229;507016;1561897;291224
5;16;90000;90000;670;0;1120;0;0;0;1120;0;0.0074444444444444445;0.00021844444444444445;;121456;121592;1537279;1855463;121456;121399;121536;1537004;1856189;121399
6;15;105000;105000;1189;0;960;0;0;0;960;0;0.011323809523809524;0.00018723809523809524;;215021;215141;5278;1979987;215021;214965;217202;4392;2344858;214979
7;14;105000;105000;1999;0;960;0;0;0;960;0;0.01903809523809524;0.00018723809523809524;;360931;361815;223542;2198235;360931;360873;361853;223438;1980436;360873
8;13;120000;120000;6776;0;840;40;-16;0;840;56;0.056466666666666665;0.00016383333333333335;;1221259;1810089;802447;2562289;1249147;1221202;2260643;802132;2563002;1290378
9;12;150000;150000;26986;0;672;1008;80;0;672;928;0.17990666666666666;0.0001310666666666667;;4861519;8638498;507227;3786903;6599324;4861462;7413844;507005;3787615;6244947
10;11;225000;225000;4477;0;448;176;112;0;448;64;0.019897777777777778;8.737777777777778e-05;;807210;2428500;1035186;10191282;1179961;807154;2835459;1035026;12445039;988061
11;10;225000;225000;8037;0;448;336;-80;0;448;416;0.03572;8.737777777777778e-05;;1448477;4060956;1845973;11803439;2242203;1448421;4060660;1845818;10191790;2361102
12;9;315000;315000;14746;0;320;144;-208;0;320;352;0.04681269841269841;6.241269841269841e-05;;2656793;11219791;1620436;13255267;3917662;2656737;12838201;1620436;20094108;5349548
13;8;315000;315000;8658;0;320;272;64;0;320;208;0.027485714285714287;6.241269841269841e-05;;1560253;9994694;4787756;15915641;3420429;1560197;9994487;4787659;17942896;3024072
14;7;315000;315000;16772;0;320;440;96;0;320;344;0.05324444444444444;6.241269841269841e-05;;3021714;16269068;6351699;19729257;7632767;3021656;16269453;2250468;18188640;6540108
15;6;360000;360000;10915;0;280;184;-33;0;280;217;0.030319444444444444;5.461111111111111e-05;;1966870;10916074;3185694;25814987;3301532;1966814;14912839;3185425;35262568;3950205
16;5;360000;360000;11739;0;280;264;47;0;280;217;0.032608333333333336;5.461111111111111e-05;;2115197;22973644;5156253;35115208;5902747;2115139;15062804;3186824;35113684;4098650
17;4;525000;525000;24487;0;192;360;-9;0;192;369;0.04664190476190476;3.744761904761905e-05;;5213001;34812649;588517;37234066;11385870;5212555;36770427;588305;37233123;11263287
18;3;600000;600000;2312;0;168;8;0;0;168;8;0.003853333333333333;3.276666666666667e-05;;417269;1451024;8433611;48066932;466624;417211;1450873;8433111;48065400;463373
19;2;720000;720000;953;0;140;20;1;0;140;19;0.0013236111111111111;2.7305555555555556e-05;;172538;21174236;7783416;48487998;881961;172482;21173344;7782842;69691890;751998
20;1;960000;960000;74731;0;105;652;10;0;105;642;0.07784479166666666;2.047916666666667e-05;;17463814;99562275;2028404;50322985;65675273;17463094;97299319;2028057;50321803;64206416
;;100800000;;;;;3904;;;;3840;0.894909513888889;0.0033338132936507944;0.8982433271825397
;;;;;;;0.01639344262295082;;;;;
