ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;19000;19000;415;0;8400;0;0;0;8400;0;0.021842105263157895;0.0010347368421052632;;75526;75586;4536;28754;75578;75461;76443;3647;28508;76307
2;19;38000;38000;3616;0;4200;0;0;0;4200;0;0.09515789473684211;0.0005173684210526316;;652216;652226;84608;107831;652216;652047;652169;84374;248457;652047
3;18;38000;38000;758;0;4200;0;0;0;4200;0;0.01994736842105263;0.0005173684210526316;;137300;137300;739819;762944;137300;137243;137380;86442;749053;137243
4;17;57000;57000;3455;0;2800;0;0;0;2800;0;0.0606140350877193;0.00034491228070175444;;623136;625942;83739;900436;623136;623079;624094;83530;903577;623079
5;16;76000;76000;1155;0;2100;0;0;0;2100;0;0.015197368421052631;0.0002586842105263158;;208901;209021;882039;1529386;208901;208845;208967;881836;1697194;208845
6;15;76000;76000;908;0;2100;0;0;0;2100;0;0.011947368421052632;0.0002586842105263158;;164296;164437;1094108;1741355;164296;164239;164380;884343;1735687;164239
7;14;152000;152000;9952;0;1050;350;175;0;1050;175;0.06547368421052631;0.0001293421052631579;;1793259;1878860;1264052;1908853;1820707;1793230;2507535;1263878;4147522;1914818
8;13;152000;152000;11945;0;1050;700;108;0;1050;592;0.07858552631578947;0.0001293421052631579;;2152273;2867633;3060436;3788340;2417316;2152216;2866443;1265074;3788430;2317884
9;12;190000;190000;1904;0;840;0;0;0;840;0;0.010021052631578948;0.00010347368421052632;;343711;346484;881028;5943911;343711;343655;345399;880753;5944185;343656
10;11;228000;228000;12084;0;700;700;20;0;700;680;0.053;8.622807017543861e-05;;2260313;3409316;1891949;6290970;2693647;2177357;3062227;1891580;6343609;2688255
11;10;228000;228000;266;0;700;0;0;0;700;0;0.0011666666666666668;8.622807017543861e-05;;48747;50822;4155638;9351694;48747;48690;51256;4155210;8367326;48690
12;9;266000;266000;3221;0;600;10;-1;0;600;11;0.012109022556390977;7.390977443609023e-05;;581010;1461517;881141;9403979;595930;580953;2472524;880863;11562159;598984
13;8;304000;304000;8323;0;525;400;15;0;525;385;0.02737828947368421;6.467105263157895e-05;;1499953;3595938;5300733;9988287;2239666;1499897;3827916;5300006;17483166;2126520
14;7;380000;380000;6245;0;420;90;-56;0;420;146;0.01643421052631579;5.173684210526316e-05;;1125685;2633457;1611274;12201523;1276572;1125628;8520003;1611021;29603104;1588925
15;6;399000;399000;5503;0;400;85;-47;0;400;132;0.013791979949874687;4.9273182957393485e-05;;991998;2254028;710812;13331012;1134595;991942;9653622;710498;32920495;1756815
16;5;456000;456000;69569;0;350;1735;21;0;350;1714;0.15256359649122808;4.3114035087719305e-05;;15466708;27554261;9044166;15588450;19893088;15465566;23256572;9043538;23361753;18766939
17;4;475000;475000;11770;0;336;249;16;0;336;233;0.024778947368421053;4.138947368421053e-05;;2120771;12991268;84613;36954066;3880101;2120716;11448133;84374;46452133;3138955
18;3;475000;475000;4707;0;336;116;-16;0;336;132;0.009909473684210527;4.138947368421053e-05;;848605;11308277;2209278;39161434;1301633;848549;10744246;1230144;48873791;1678220
19;2;798000;798000;71586;0;200;1145;28;0;200;1117;0.08970676691729323;2.4636591478696743e-05;;15829033;54842893;3091832;40014068;28032487;15828016;57955314;3091354;57401617;34473099
20;1;912000;912000;104365;0;175;1521;20;0;175;1501;0.11443530701754386;2.1557017543859652e-05;;34683528;107913247;26731208;67691554;64517552;34680797;49707070;26729616;67687846;39691775
;;159600000;;;;;7101;;;;6818;0.894060664160401;0.003878045864661655;0.8979387100250626
;;;;;;;0.03985354175468244;;;;;
