ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;12000;12000;2785;0;8400;0;0;0;8400;0;0.23208333333333334;0.0016383333333333334;;502393;502454;4536;31110;502443;502327;503308;3647;30707;503167
2;19;24000;24000;1814;0;4200;0;0;0;4200;0;0.07558333333333334;0.0008191666666666667;;327623;327630;510604;537051;327623;327532;327575;510394;537251;327532
3;18;36000;36000;771;0;2800;0;0;0;2800;0;0.021416666666666667;0.0005461111111111111;;139779;139782;510603;867573;139779;139723;139726;510393;867739;139723
4;17;48000;48000;1036;0;2100;0;0;0;2100;0;0.021583333333333333;0.00040958333333333336;;187481;187484;842108;1010310;187481;187425;187428;841795;1010474;187425
5;16;60000;60000;2030;0;1680;0;0;0;1680;0;0.03383333333333333;0.0003276666666666667;;366507;366509;510604;1200804;366507;366449;366454;510394;1200966;366449
6;15;84000;84000;4521;0;1200;80;0;0;1200;80;0.05382142857142857;0.00023404761904761908;;815249;1468481;510604;1570379;851338;815193;1468224;510394;1570535;851268
7;14;96000;96000;1851;0;1050;120;0;0;1050;120;0.01928125;0.00020479166666666668;;334174;1360198;1033606;2898520;408343;334118;1360077;1033253;2898585;408265
8;13;168000;168000;753;0;600;40;0;0;600;40;0.004482142857142857;0.00011702380952380954;;136399;789726;1661601;3235872;175078;136342;789469;1661251;3590075;175011
9;12;180000;180000;11190;0;560;770;0;0;560;770;0.06216666666666667;0.00010922222222222222;;2526142;4860739;1024897;3375641;3243932;2525991;4720442;1024549;3375674;3231049
10;11;240000;240000;10784;0;420;600;0;0;420;600;0.04493333333333333;8.191666666666667e-05;;2453060;4449244;1404372;6236385;3128713;2452792;4448745;1403998;6236204;3129374
11;10;252000;252000;17839;0;400;1030;-10;0;400;1040;0.07078968253968254;7.801587301587302e-05;;4565242;9492147;1473695;9868820;6098634;4564683;9490996;1473348;9868112;5835639
12;9;288000;288000;3237;0;350;50;10;0;350;40;0.011239583333333334;6.82638888888889e-05;;583860;1912845;1516317;14951296;730009;583826;1912596;1515914;14950063;715348
13;8;336000;336000;4727;0;300;190;20;0;300;170;0.014068452380952381;5.851190476190477e-05;;852326;5699458;1994282;16867436;1529600;852154;5698529;1993889;16865993;1581657
14;7;420000;420000;19447;0;240;730;-30;0;240;760;0.04630238095238095;4.680952380952381e-05;;5046396;12804404;1700479;19094406;7353886;5045726;12802723;1700132;19092617;7699943
15;6;480000;480000;32427;0;210;1140;13;0;210;1127;0.06755625;4.095833333333334e-05;;10721081;30017632;4201391;24976660;17642465;9249056;23272577;4200685;24974053;15767218
16;5;600000;600000;5728;0;168;164;0;0;168;164;0.009546666666666667;3.276666666666667e-05;;1032512;14507442;1212746;40221504;2612304;1032454;14505148;1212397;50474111;2438465
17;4;672000;672000;39773;0;150;972;15;0;150;957;0.05918601190476191;2.9255952380952385e-05;;12885445;41412817;3843351;41767650;25901026;12883908;38703359;3842726;41760436;25086713
18;3;720000;720000;5753;0;140;122;-24;0;140;146;0.007990277777777778;2.7305555555555556e-05;;1036998;20610938;7521896;72080471;3357296;1036944;14511290;7520767;72070644;3437743
19;2;900000;900000;11613;0;112;224;-1;0;112;225;0.012903333333333333;2.1844444444444446e-05;;2602404;38074479;4078530;73120699;7890434;2602142;41230737;4077843;73111611;8955032
20;1;960000;960000;22721;0;105;400;7;0;105;393;0.023667708333333332;2.047916666666667e-05;;6467842;53666384;15911303;83794153;17522407;6467154;45990371;15909287;83761580;14176501
;;100800000;;;;;6632;;;;6632;0.8924351686507938;0.004912074404761905;0.8973472430555557
;;;;;;;0.0;;;;;
