ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;26000;26000;483;0;4200;0;0;0;4200;0;0.018576923076923078;0.0007561538461538463;;87766;88961;5278;30433;87826;87701;88683;4392;35885;87701
2;19;26000;26000;1;0;4200;0;0;0;4200;0;3.846153846153846e-05;0.0007561538461538463;;1165;1170;95980;121750;1165;1077;2059;4392;114201;1077
3;18;39000;39000;3436;0;2800;0;0;0;2800;0;0.0881025641025641;0.0005041025641025641;;619749;619842;4536;125812;619749;619662;620606;3647;126538;619663
4;17;65000;65000;804;0;1680;0;0;0;1680;0;0.01236923076923077;0.00030246153846153845;;145579;145715;4536;748604;145579;145522;146466;3647;749332;145522
5;16;91000;91000;2345;0;1200;0;0;0;1200;0;0.02576923076923077;0.00021604395604395604;;423219;423339;4536;897195;423219;423161;424104;3647;897918;423161
6;15;156000;156000;4800;0;700;0;-150;0;700;150;0.03076923076923077;0.00012602564102564103;;865350;865472;725555;1323599;865350;865294;1544481;725446;5310147;915599
7;14;156000;156000;21553;0;700;920;150;0;700;770;0.13816025641025642;0.00012602564102564103;;3982894;4564382;1594088;2192195;4165869;3882833;4564121;725446;2188905;4115180
8;13;195000;195000;1104;0;560;0;0;0;560;0;0.005661538461538462;0.00010082051282051283;;199666;199843;777695;6178218;199718;199665;199787;777396;6178741;199665
9;12;260000;260000;10531;0;420;160;-60;0;420;220;0.040503846153846154;7.561538461538461e-05;;1897631;2954643;251722;6381173;2156978;1897575;3051639;251502;11528612;2179703
10;11;260000;260000;24517;0;420;740;60;0;420;680;0.09429615384615385;7.561538461538461e-05;;4516684;5574616;2152646;8909281;5118227;4416696;5575263;252601;8905669;5095102
11;10;364000;364000;6270;0;300;120;-63;0;300;183;0.017225274725274724;5.401098901098901e-05;;1130307;2112242;529365;13582338;1417537;1130133;6863213;529268;18264438;1910410
12;9;364000;364000;4046;0;300;120;68;0;300;52;0.011115384615384616;5.401098901098901e-05;;729622;6464330;1663055;15439575;1309351;729566;6463970;530162;24964523;947342
13;8;455000;455000;10984;0;240;180;-17;0;240;197;0.02414065934065934;4.320879120879122e-05;;1979297;7561608;581765;16172660;2757942;1979241;9705857;581473;26509303;3058436
14;7;520000;520000;87928;0;210;1390;-2;0;210;1392;0.16909230769230768;3.7807692307692306e-05;;18423458;29634285;7297881;18586381;25831068;18422212;27076326;7297363;18586193;24684120
15;6;624000;624000;31328;0;175;445;17;0;175;428;0.05020512820512821;3.150641025641026e-05;;6367330;19106410;5580436;43215568;10334509;5896439;24424928;5580436;52427221;11286184
16;5;650000;650000;2455;0;168;8;-14;0;168;22;0.003776923076923077;3.024615384615385e-05;;443007;6604197;250871;62323068;570514;442949;8171195;250626;68816556;580119
17;4;728000;728000;96450;4;150;1194;1;0;150;1193;0.13248626373626374;2.7005494505494505e-05;;20589213;83003411;2397499;62769961;48140529;19960897;65436305;2397263;62751714;38139777
18;3;780000;780000;2121;5;140;19;1;0;140;18;0.0027192307692307694;2.520512820512821e-05;;382820;83733863;13140436;177199026;1353124;382837;1363483;13140436;92259398;447614
19;2;780000;780000;2279;5;140;21;7;0;140;14;0.0029217948717948717;2.520512820512821e-05;;411260;1563021;13528379;178071355;533625;411278;6571671;13527630;91217737;635477
20;1;975000;975000;26255;2;112;242;2;0;112;240;0.026928205128205127;2.0164102564102565e-05;;4829752;91113942;981880;178883393;23386580;4829594;89680759;981553;102373827;19288617
;;109200000;;;;;5559;;;;5559;0.8948586080586082;0.0033873891941391945;0.8982459972527473
;;;;;;;0.0;;;;;
