ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;40000;40000;19;0;2520;0;0;0;2520;0;0.000475;0.0004915000000000001;;4262;5241;3582;28162;4314;4197;5179;3647;28508;5043
2;19;50000;50000;2368;0;2016;0;0;0;2016;0;0.04736;0.0003932;;427345;427382;5278;35974;427345;427292;428236;4392;306969;427292
3;18;50000;50000;1479;0;2016;0;0;0;2016;0;0.02958;0.0003932;;267211;267331;435534;466219;267211;267117;268097;4392;439866;267131
4;17;70000;70000;6638;0;1440;72;0;0;1440;72;0.09482857142857143;0.00028085714285714286;;1196422;1216879;4536;736447;1196786;1196365;1217804;3647;737335;1197296
5;16;80000;80000;2144;0;1260;0;0;0;1260;0;0.0268;0.00024575000000000004;;387043;388362;12555;1935884;387043;386985;388832;12374;1936770;386985
6;15;90000;90000;7390;0;1120;128;0;0;1120;128;0.08211111111111111;0.00021844444444444445;;1331893;2936877;4536;2325996;1400987;1331837;2546819;3647;2326879;1387430
7;14;120000;120000;896;0;840;36;0;0;840;36;0.007466666666666667;0.00016383333333333335;;162128;2069239;12556;3661134;205107;162080;2069244;12375;3662014;205046
8;13;210000;210000;40245;0;480;1052;0;0;480;1052;0.19164285714285714;9.361904761904762e-05;;7261199;10580243;1204919;3826583;8725240;7261046;10580032;1204736;3827461;8724929
9;12;350000;350000;355;0;288;0;-4;0;288;4;0.0010142857142857143;5.617142857142858e-05;;64737;68103;1907126;11796982;64759;64704;2106355;1906881;17671092;93015
10;11;360000;360000;17810;0;280;304;-4;0;280;308;0.04947222222222222;5.461111111111111e-05;;3208679;13492529;1515979;11865038;5125232;3208621;15003012;1515705;20466089;4847958
11;10;360000;360000;27453;0;280;556;-16;0;280;572;0.07625833333333333;5.461111111111111e-05;;4957094;18406668;4728382;18729117;7551044;4945646;18337922;1908181;17625514;8035321
12;9;420000;420000;1239;0;240;4;4;0;240;0;0.00295;4.680952380952381e-05;;224014;795317;9173651;23856070;233468;223958;224079;9173139;23856093;223958
13;8;560000;560000;1210;0;180;40;21;0;180;19;0.0021607142857142858;3.510714285714286e-05;;218795;2260594;1605113;24083656;461668;218739;11904268;1604839;41592447;451213
14;7;560000;560000;33785;0;180;396;-13;0;180;409;0.060330357142857144;3.510714285714286e-05;;6097689;30636386;1827689;24306197;10522163;6097658;30635576;1604840;24306188;11914618
15;6;600000;600000;1792;0;168;8;-17;0;168;25;0.0029866666666666665;3.276666666666667e-05;;323549;1663174;882674;34047814;387412;323493;11240426;882451;51124722;920010
16;5;600000;600000;21440;0;168;332;20;0;168;312;0.03573333333333333;3.276666666666667e-05;;3862658;25689705;1210056;34375105;8461204;3862486;25646304;1209828;47246945;7185914
17;4;720000;720000;83680;0;140;1040;24;0;140;1016;0.11622222222222223;2.7305555555555556e-05;;19442393;70739649;10787446;50030344;39612335;19441654;42639563;10786984;50029300;31633075
18;3;840000;840000;12449;0;120;160;-23;0;120;183;0.014820238095238095;2.3404761904761905e-05;;2243102;32132544;11306743;93404867;8022317;2243045;32131180;11306087;93174868;8072497
19;2;960000;960000;36133;1;105;304;-29;0;105;333;0.037638541666666664;2.047916666666667e-05;;7226480;80701562;571295;95656789;23370430;7614004;49892210;571125;100454264;22265018
20;1;960000;960000;15342;1;105;165;37;0;105;128;0.01598125;2.047916666666667e-05;;2764199;63861250;13373906;186119476;11254746;2764141;52653691;571020;105816992;8009178
;;100800000;;;;;4597;;;;4597;0.8958323710317461;0.0027200234126984126;0.8985523944444445
;;;;;;;0.0;;;;;
