ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;28350;28350;1237;0;4000;0;0;0;4000;0;0.0436331569664903;0.001417989417989418;;222994;228462;4562;196517;222995;222995;230564;12245;627035;222998
2;19;33750;33750;5058;0;3360;600;160;0;3360;440;0.14986666666666668;0.001191111111111111;;911249;1162585;40552;428047;955915;911250;1162396;38517;675380;944842
3;18;35000;35000;3260;0;3240;680;320;0;3240;360;0.09314285714285714;0.0011485714285714285;;587368;1757093;175552;1347295;720319;587370;832889;173517;1350565;614725
4;17;37800;37800;332;0;3000;0;0;0;3000;0;0.008783068783068783;0.0010634920634920635;;59957;64571;31552;1942718;59961;59965;64337;29517;1946055;59969
5;16;39375;39375;115;0;2880;40;-2;0;2880;42;0.002920634920634921;0.001020952380952381;;20895;257246;18052;2010903;21929;20899;258407;16017;2014352;22314
6;15;45000;45000;620;0;2520;0;-6;0;2520;6;0.013777777777777778;0.0008933333333333334;;111794;116560;175552;2040000;111794;111798;117305;173517;2043552;111803
7;14;50400;50400;153;0;2250;0;-10;0;2250;10;0.0030357142857142857;0.0007976190476190477;;27729;27873;31562;2160207;27729;27732;633630;29537;3186309;29917
8;13;52500;52500;4120;0;2160;1100;208;0;2160;892;0.07847619047619048;0.0007657142857142857;;742280;1978898;85556;2196236;916433;742270;1917944;83521;2437886;916472
9;12;54000;54000;2541;0;2100;590;149;0;2100;441;0.04705555555555556;0.0007444444444444445;;457824;1492419;175556;2946915;553599;457812;2226023;173521;4382591;534387
10;11;56700;56700;255;0;2000;60;29;0;2000;31;0.004497354497354497;0.000708994708994709;;46089;647652;245704;3417927;54341;46093;1692662;243716;4641778;52418
11;10;63000;63000;2307;0;1800;340;-95;0;1800;435;0.03661904761904762;0.0006380952380952382;;415685;2138809;175556;3472456;555232;415685;2305353;173521;4325475;553976
12;9;64800;64800;6665;0;1750;2399;277;0;1750;2122;0.10285493827160494;0.0006203703703703703;;1200622;4890630;31556;3896640;2042403;1200624;3939380;29521;4423140;1858063
13;8;70000;70000;2724;0;1620;990;271;0;1620;719;0.038914285714285714;0.0005742857142857142;;490779;3498523;772089;5118414;878402;490758;2450934;770089;5110145;683411
14;7;70875;70875;2628;0;1600;890;75;0;1600;815;0.03707936507936508;0.0005671957671957671;;473488;5860415;18056;5841707;926494;473468;4235199;16021;6710919;799972
15;6;72000;72000;4612;0;1575;1660;311;0;1575;1349;0.06405555555555556;0.0005583333333333333;;830833;8537200;175556;7956041;1872194;830822;3572673;173521;7861285;1360268
16;5;78750;78750;1383;0;1440;373;-58;0;1440;431;0.01756190476190476;0.0005104761904761905;;249270;5694735;71495;8936945;513700;249258;4758757;158739;8774231;459500
17;4;81000;81000;127;0;1400;37;2;0;1400;35;0.0015679012345679011;0.0004962962962962963;;23054;1133521;175556;9224230;37404;23058;1732511;173521;9061986;42461
18;3;84000;84000;4570;10;1350;1781;315;0;1350;1466;0.05440476190476191;0.00047857142857142857;;823272;9055641;175556;9255948;2278514;823275;5788545;173521;9093904;1725581
19;2;84375;84375;865;4;1344;291;69;0;1344;222;0.010251851851851852;0.00047644444444444443;;155892;8646758;18056;18216482;422050;155896;6388402;16021;9912790;294161
20;1;94500;94500;7207;70;1200;3127;979;0;1200;2148;0.07626455026455027;0.0004253968253968254;;1298303;11950715;85556;21708799;5953266;1298305;7954373;83521;10197603;3240352
;;113400000;;;;;14958;;;;11964;0.884763139329806;0.015097687830687831;0.8998608271604939
;;;;;;;0.20016044925792217;;;;;
