ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;434;0;100;0;0;0;100;0;0.0434;0.004019999999999999;;78325;78327;175557;192636;78326;78329;78331;173531;254010;78329
2;19;11000;11000;1351;0;91;9;9;0;91;0;0.12281818181818181;0.0036545454545454546;;243513;337911;175567;278835;254012;243514;251700;173550;277094;245409
3;18;15000;15000;47;0;67;0;-1;0;67;1;0.0031333333333333335;0.00268;;8655;8797;175567;529703;8655;8659;265782;173550;599832;12498
4;17;16000;16000;146;0;63;0;0;0;63;0;0.009125;0.0025125;;26471;26614;176211;545898;26472;26479;26615;174731;856383;26479
5;16;16000;16000;1690;0;63;14;5;0;63;9;0.105625;0.0025125;;304528;671005;211252;579784;344426;304529;653242;174236;550184;338868
6;15;17000;17000;1003;0;59;15;1;0;59;14;0.059;0.002364705882352941;;180862;884567;175567;891884;235325;180850;444361;173550;890512;215698
7;14;19000;19000;627;0;53;3;1;0;53;2;0.033;0.0021157894736842106;;113052;416766;175557;1080284;124660;113053;224307;173532;1078992;117319
8;13;22000;22000;862;0;46;19;3;0;46;16;0.03918181818181818;0.0018272727272727273;;155348;916442;428182;1200922;247265;155356;797340;426221;1199731;234912
9;12;23000;23000;202;0;44;2;-1;0;44;3;0.008782608695652174;0.0017478260869565217;;36552;358613;175561;1364059;46059;36560;384361;173535;1362978;53951
10;11;26000;26000;209;0;39;2;0;0;39;2;0.008038461538461538;0.001546153846153846;;37810;694114;176406;1408311;70875;37818;694055;174030;1549531;70867
11;10;29000;29000;650;0;35;3;-1;0;35;4;0.022413793103448276;0.001386206896551724;;117200;470950;176219;1454037;134084;117204;892941;174250;2414932;165065
12;9;29000;29000;3366;0;35;56;3;0;35;53;0.11606896551724138;0.001386206896551724;;606447;1788963;302166;1579070;1062209;606446;1787991;174250;1453130;1024143
13;8;36000;36000;770;0;28;7;-1;0;28;8;0.021388888888888888;0.0011166666666666666;;138790;655853;176953;2541741;185070;138798;1419538;174758;2903545;233289
14;7;36000;36000;1851;0;28;27;-2;0;28;29;0.051416666666666666;0.0011166666666666666;;333506;2680548;324456;2688477;788458;333516;1972843;174782;2540185;734161
15;6;38000;38000;2923;0;26;47;4;0;26;43;0.07692105263157895;0.0010578947368421053;;526717;3329986;298002;3725878;1175078;526715;1911449;296030;3601634;979342
16;5;53000;53000;1919;0;19;15;1;0;19;14;0.03620754716981132;0.0007584905660377359;;345752;3174227;175561;4823392;939270;345754;3173670;173535;4820450;881488
17;4;60000;60000;2836;0;17;37;3;0;17;34;0.047266666666666665;0.00067;;511059;5346707;281700;5228991;2003676;511059;4788252;279956;5225698;1876822
18;3;71000;71000;858;1;14;8;3;0;14;5;0.012084507042253521;0.0005661971830985916;;154640;3159240;175561;10583123;567266;154644;950806;173535;7627551;293422
19;2;75000;75000;3094;1;14;28;3;0;14;25;0.041253333333333336;0.000536;;557485;6991168;281608;15324543;2774296;557487;5014929;364886;8773027;2203399
20;1;84000;84000;697;1;12;12;0;0;12;12;0.008297619047619048;0.00047857142857142857;;125649;5445393;524979;19049865;1009431;125657;3860537;523182;10956190;837077
;;1000000;;;;;304;;;;274;0.865423443634955;0.03405419451195233;0.8994776381469074
;;;;;;;0.09868421052631579;;;;;
