ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;118;0;100;0;0;0;100;0;0.0118;0.004019999999999999;;21445;21445;175552;192631;21445;21447;21449;173517;189561;21447
2;19;15000;15000;834;0;67;0;0;0;67;0;0.0556;0.00268;;150322;155761;177015;221945;150668;150324;155496;174717;251058;150656
3;18;15000;15000;137;0;67;0;0;0;67;0;0.009133333333333334;0.00268;;24856;31803;335639;379718;25878;24864;32165;204635;335556;25890
4;17;17000;17000;708;0;59;0;0;0;59;0;0.04164705882352941;0.002364705882352941;;127638;132401;175552;411897;127714;127646;132206;173517;408918;127714
5;16;19000;19000;700;0;53;1;0;0;53;1;0.03684210526315789;0.0021157894736842106;;126193;160693;175562;547119;126845;126201;160276;173536;595499;127035
6;15;21000;21000;2992;0;48;30;3;0;48;27;0.14247619047619048;0.0019142857142857143;;539122;1050299;175562;680807;647755;539126;920166;173517;677982;627003
7;14;23000;23000;104;0;44;1;0;0;44;1;0.004521739130434782;0.0017478260869565217;;18923;54305;175552;1227468;19725;18931;54010;173518;1224734;19722
8;13;26000;26000;2123;0;39;23;0;0;39;23;0.08165384615384616;0.001546153846153846;;382588;1302858;175566;1254107;503020;382571;1302188;173540;1251483;504961
9;12;28000;28000;839;0;36;5;0;0;36;5;0.029964285714285714;0.0014357142857142856;;151217;626417;176312;1644345;181384;151225;626668;174029;1641814;183894
10;11;32000;32000;2764;0;32;34;-2;0;32;36;0.086375;0.00125625;;497968;1785368;176302;1803425;799365;497970;1784000;174016;1800968;785025
11;10;34000;34000;430;0;30;7;0;0;30;7;0.012647058823529412;0.0011823529411764705;;77590;1937177;312494;2343809;174231;77598;1430313;310492;2981679;157234
12;9;38000;38000;465;0;27;4;-1;0;27;5;0.012236842105263157;0.0010578947368421053;;83897;480789;311803;2429213;107437;83905;480662;309463;2505417;112924
13;8;47000;47000;1849;0;22;10;-1;0;22;11;0.03934042553191489;0.0008553191489361703;;333155;2024085;175566;2521122;513134;333157;2023152;173540;2518524;514457
14;7;48000;48000;799;0;21;9;1;0;21;8;0.016645833333333332;0.0008374999999999999;;144009;450722;175566;2862225;211014;144017;1325474;173540;2859700;277366
15;6;53000;53000;1170;0;19;7;0;0;19;7;0.02207547169811321;0.0007584905660377359;;210942;1066700;175556;3211955;369949;210944;1065461;173521;3467948;369289
16;5;55000;55000;4556;0;18;40;3;0;18;37;0.08283636363636364;0.0007309090909090909;;820880;4034325;175556;3572136;1978321;820883;3329537;173521;3569030;2013422
17;4;62000;62000;956;0;16;5;-4;0;16;9;0.015419354838709678;0.0006483870967741935;;172286;917689;175556;6687920;243520;172290;2693858;173521;5947592;540873
18;3;65000;65000;7654;1;16;59;2;0;16;57;0.11775384615384615;0.0006184615384615384;;1413574;6640415;197579;6868402;3813233;1413136;5307185;211007;6776623;3048240
19;2;76000;76000;483;1;13;7;3;0;13;4;0.006355263157894737;0.0005289473684210527;;87101;2610418;404874;16879684;440272;87135;839298;402967;9250077;215550
20;1;77000;77000;3455;2;13;29;6;0;13;23;0.04487012987012987;0.0005220779220779221;;622477;8379676;336265;17070684;3351048;622477;6602895;334268;9583440;2081937
;;1000000;;;;;271;;;;261;0.8701941480438758;0.029501065698783805;0.8996952137426597
;;;;;;;0.03690036900369004;;;;;
