ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;32;0;100;0;0;0;100;0;0.0032;0.004019999999999999;;5956;5958;175551;192630;5957;5960;5962;173514;190105;5960
2;19;12000;12000;448;0;84;0;0;0;84;0;0.037333333333333336;0.0033499999999999997;;80837;80843;175551;206453;80837;80845;80847;173514;203833;80845
3;18;13000;13000;887;0;77;0;0;0;77;0;0.06823076923076923;0.003092307692307692;;159859;159996;175551;294602;159859;159861;159997;173514;292078;159861
4;17;14000;14000;302;0;72;0;0;0;72;0;0.02157142857142857;0.002871428571428571;;54555;59321;175551;461963;54614;54563;59125;173514;459532;54617
5;16;15000;15000;161;0;67;1;1;0;67;0;0.010733333333333333;0.00268;;29174;97152;175551;523955;30187;29182;33547;173514;521605;29242
6;15;18000;18000;85;0;56;0;0;0;56;0;0.004722222222222222;0.0022333333333333333;;15489;20173;175551;560743;15567;15497;19975;173514;558487;15570
7;14;20000;20000;489;0;50;1;1;0;50;0;0.02445;0.0020099999999999996;;88215;262101;191885;583759;91719;88223;88360;189220;625146;88239
8;13;20000;20000;198;0;50;0;-1;0;50;1;0.0099;0.0020099999999999996;;35838;35981;288539;679579;35838;35842;209441;190187;585470;39322
9;12;26000;26000;310;0;39;4;0;0;39;4;0.011923076923076923;0.001546153846153846;;56000;98573;344615;723147;60088;56008;98177;342591;721223;60054
10;11;37000;37000;519;0;28;2;0;0;28;2;0.014027027027027027;0.0010864864864864863;;93621;334476;175555;786847;102568;93629;333639;173518;785041;102378
11;10;40000;40000;2866;0;25;19;0;0;25;19;0.07165;0.0010049999999999998;;516447;958266;333252;888243;623228;516447;925975;331441;886539;620999
12;9;56000;56000;430;0;18;5;0;0;18;5;0.007678571428571429;0.0007178571428571428;;77590;279591;239487;1412506;100612;77598;278772;237494;2885870;100513
13;8;58000;58000;8235;0;18;67;-3;0;18;70;0.14198275862068965;0.000693103448275862;;1743762;2822966;175826;1498108;2185565;1730286;2822139;174013;2612384;2182391
14;7;64000;64000;1137;0;16;7;2;0;16;5;0.017765625;0.000628125;;204992;378142;175565;3386049;245929;204994;445281;173537;4523143;233641
15;6;66000;66000;3571;0;15;23;1;0;15;22;0.05410606060606061;0.0006090909090909092;;643354;2780125;176402;3627956;1146808;643354;2620815;174013;4235497;1083191
16;5;73000;73000;187;0;14;3;0;0;14;3;0.002561643835616438;0.0005506849315068494;;33849;128092;175555;4440782;48680;33857;127693;173518;4436814;41904
17;4;74000;74000;2505;0;14;19;1;0;14;18;0.03385135135135135;0.0005432432432432432;;451357;4264382;279463;4482722;973000;451360;3296083;277170;4478873;951570
18;3;75000;75000;5325;0;14;27;3;0;14;24;0.071;0.000536;;959428;4168223;214725;5342529;1697285;959312;3975888;212405;5337553;1725459
19;2;89000;89000;10147;0;11;54;-6;0;11;60;0.11401123595505618;0.00045168539325842697;;2406139;7545378;176400;6367515;4138866;3057792;5890803;447432;6362231;4251498
20;1;96000;96000;14197;2;10;78;11;0;10;67;0.14788541666666666;0.00041874999999999996;;3594629;15667185;290070;9513691;10086912;3286867;7773176;288194;9505636;5387601
;;1000000;;;;;310;;;;300;0.8685838541052028;0.031053249997942362;0.8996371041031451
;;;;;;;0.03225806451612903;;;;;
