ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;677;0;100;0;0;0;100;0;0.0677;0.004019999999999999;;122068;122068;175552;192631;122068;122070;122072;173517;190959;122070
2;19;11000;11000;269;0;91;0;0;0;91;0;0.024454545454545455;0.0036545454545454546;;48626;53237;175552;322572;48768;48630;53106;173517;320805;48764
3;18;15000;15000;666;0;67;3;3;0;67;0;0.0444;0.00268;;120073;182792;176206;378647;123314;120081;125257;174222;434859;120292
4;17;15000;15000;279;0;67;3;-3;0;67;6;0.0186;0.00268;;50407;112262;304612;506085;53718;50415;112839;302720;376969;56748
5;16;18000;18000;578;0;56;1;0;0;56;1;0.03211111111111111;0.0022333333333333333;;104229;165856;175552;564017;105596;104237;165442;173517;562552;105579
6;15;21000;21000;127;0;48;0;0;0;48;0;0.006047619047619047;0.0019142857142857143;;23054;23060;175552;675726;23054;23062;23064;173517;674378;23062
7;14;29000;29000;2054;0;35;22;-1;0;35;23;0.07082758620689655;0.001386206896551724;;370172;906747;175552;706309;468885;370162;906380;173518;705099;469876
8;13;31000;31000;1075;0;33;11;0;0;33;11;0.03467741935483871;0.001296774193548387;;193840;765824;175566;1091724;236614;193842;765570;173540;1089390;237239
9;12;34000;34000;1413;0;30;10;-1;0;30;11;0.041558823529411766;0.0011823529411764705;;254682;643091;176302;1285687;312239;254685;642469;174016;1284683;312092
10;11;37000;37000;817;0;28;1;-1;0;28;2;0.022081081081081082;0.0010864864864864863;;147256;531111;175556;1548077;161006;147264;530660;173521;3111808;165236
11;10;46000;46000;2160;0;22;21;1;0;22;20;0.04695652173913043;0.0008739130434782608;;389253;1029652;176403;1703233;564747;389255;1028477;174029;3279368;559100
12;9;51000;51000;55;0;20;0;0;0;20;0;0.0010784313725490195;0.0007882352941176471;;10100;10106;176403;2297241;10100;10104;10108;174016;3263408;10107
13;8;54000;54000;733;0;19;8;0;0;19;8;0.013574074074074073;0.0007444444444444445;;132143;507112;289028;2315225;200408;132151;860887;287026;3066121;227305
14;7;60000;60000;3891;0;17;26;-2;0;17;28;0.06485;0.00067;;701067;1705470;496682;2455434;994863;701068;1703267;527310;2710307;964741
15;6;60000;60000;275;0;17;3;1;0;17;2;0.004583333333333333;0.00067;;49693;512824;1206786;3357127;85230;49701;629652;607390;3612973;84100
16;5;67000;67000;3264;0;15;29;2;0;15;27;0.048716417910447764;0.0006000000000000001;;624571;2014131;175556;3532382;1135597;588085;2012834;173521;3968078;1180849
17;4;68000;68000;2257;0;15;21;4;0;15;17;0.03319117647058824;0.0005911764705882353;;406714;2272241;439752;4361881;747762;406714;2251194;437761;4358845;701755
18;3;71000;71000;16970;1;14;135;12;0;14;123;0.23901408450704226;0.0005661971830985916;;5200333;9626197;175566;4776787;7475905;4866544;6857593;173540;4773804;5564173
19;2;85000;85000;3845;1;12;21;-5;0;12;26;0.04523529411764706;0.0004729411764705882;;692785;3041757;383909;20463183;1530536;758553;3100471;382212;10046559;1452623
20;1;98000;98000;1129;2;11;3;3;0;11;0;0.011520408163265307;0.00041020408163265306;;203526;11302124;200026;23896855;1218140;203549;213823;196866;12221540;204888
;;1000000;;;;;318;;;;305;0.8711779274735812;0.02852109671375799;0.8996990241873393
;;;;;;;0.040880503144654086;;;;;
