ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;11000;11000;146;0;91;0;0;0;91;0;0.013272727272727273;0.0036545454545454546;;26475;26477;175557;192636;26476;26479;26481;173531;190537;26479
2;19;14000;14000;2275;0;72;13;0;0;72;13;0.1625;0.002871428571428571;;409958;455905;175557;227000;419551;409959;455844;173531;224787;419466
3;18;17000;17000;287;0;59;0;-1;0;59;1;0.01688235294117647;0.002364705882352941;;51852;51858;176211;644275;51852;51860;90964;174236;801178;52786
4;17;17000;17000;840;0;59;7;1;0;59;6;0.04941176470588235;0.002364705882352941;;151528;615278;236375;703491;184672;151395;614838;174236;642170;183652
5;16;20000;20000;89;0;50;0;0;0;50;0;0.00445;0.0020099999999999996;;16220;16226;175567;862406;16220;16228;16230;173550;860494;16228
6;15;22000;22000;94;0;46;0;0;0;46;0;0.004272727272727273;0.0018272727272727273;;17121;17262;211197;886097;17121;17129;17264;209195;884305;17129
7;14;26000;26000;1904;0;39;15;0;0;39;15;0.07323076923076922;0.001546153846153846;;343049;997637;175557;910886;427424;343050;997038;173532;909189;426615
8;13;32000;32000;985;0;32;8;0;0;32;8;0.03078125;0.00125625;;177639;1021294;175571;1261642;220565;177642;1021000;173554;1693070;220466
9;12;36000;36000;694;0;28;3;0;0;28;3;0.01927777777777778;0.0011166666666666666;;125122;541872;176408;1446949;149679;125130;355024;174043;1445420;143168
10;11;37000;37000;2070;0;27;11;-3;0;27;14;0.055945945945945944;0.0010864864864864863;;373051;983913;176229;1579791;489206;373053;1443917;174269;2234997;510732
11;10;37000;37000;3383;0;27;31;5;0;27;26;0.09143243243243243;0.0010864864864864863;;609505;1688726;558010;1960623;955222;609506;1687225;174745;1578343;919994
12;9;43000;43000;3151;0;24;23;0;0;24;23;0.07327906976744186;0.0009348837209302325;;567751;2703876;175571;2617607;1024371;567753;2702708;173554;2615904;1051814
13;8;46000;46000;1275;0;22;4;-2;0;22;6;0.027717391304347826;0.0008739130434782608;;229829;1461821;175840;3871511;334327;229831;1286218;174058;3868727;322782
14;7;55000;55000;1746;0;19;14;1;0;19;13;0.03174545454545455;0.0007309090909090909;;314610;3216662;211887;4109287;1037644;314612;2971620;209550;4106578;996070
15;6;56000;56000;158;0;18;1;0;0;18;1;0.0028214285714285715;0.0007178571428571428;;28630;229249;620855;4498075;39772;28638;228959;618599;5864045;40007
16;5;57000;57000;2308;0;18;17;0;0;18;17;0.04049122807017544;0.0007052631578947368;;415893;2143065;176406;4534739;918443;415894;2141996;174030;5721521;919971
17;4;63000;63000;1098;0;16;14;2;0;16;12;0.01742857142857143;0.0006380952380952382;;197973;2886957;176408;5738621;724809;197974;2884600;174058;5734983;801457
18;3;79000;79000;3961;0;13;22;1;0;13;21;0.05013924050632911;0.0005088607594936708;;713664;5293499;207806;6175941;2034037;713665;5112764;215737;6171414;1784438
19;2;91000;91000;5735;1;11;36;3;0;11;33;0.06302197802197802;0.0004417582417582418;;1288227;9548655;301945;11477387;3643129;1287504;5597363;296994;9947729;3123047
20;1;94000;94000;4175;1;11;32;5;0;11;27;0.04441489361702128;0.00042765957446808513;;977929;6113140;175571;19917548;4331143;1377918;5424723;173554;11734592;3498999
;;1000000;;;;;251;;;;239;0.8725170034121867;0.02716390197363082;0.8996809053858176
;;;;;;;0.04780876494023904;;;;;
