ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;351;0;100;0;0;0;100;0;0.0351;0.004019999999999999;;63384;63384;176205;192630;63384;63386;70769;174238;327214;63963
2;19;10000;10000;715;0;100;0;0;0;100;0;0.0715;0.004019999999999999;;129037;135921;247709;263904;130222;128904;135182;174219;251284;129587
3;18;11000;11000;113;0;91;0;0;0;91;0;0.010272727272727272;0.0036545454545454546;;20538;20544;175551;400273;20538;20546;20548;173514;398153;20546
4;17;14000;14000;94;0;72;0;0;0;72;0;0.006714285714285714;0.002871428571428571;;17121;17127;175551;428171;17121;17129;17131;173514;426170;17129
5;16;15000;15000;404;0;67;0;0;0;67;0;0.026933333333333333;0.00268;;72915;72921;175551;452706;72915;72923;72925;173514;450805;72923
6;15;16000;16000;664;0;63;2;1;0;63;1;0.0415;0.0025125;;119716;153574;175561;533240;120744;119720;153158;173533;531419;120329
7;14;17000;17000;86;0;59;0;0;0;59;0;0.005058823529411765;0.002364705882352941;;15676;15682;175561;660514;15676;15684;15686;173534;658766;15684
8;13;21000;21000;1004;0;48;15;0;0;48;15;0.04780952380952381;0.0019142857142857143;;181056;525415;176400;683790;213445;181058;525397;174006;682143;213336
9;12;23000;23000;347;0;44;1;0;0;44;1;0.01508695652173913;0.0017478260869565217;;62647;93282;175565;872514;63449;62655;92880;173537;870961;63439
10;11;31000;31000;377;0;33;1;-3;0;33;4;0.012161290322580644;0.001296774193548387;;68053;201349;177058;943003;72100;68061;200944;174728;2964325;77629
11;10;31000;31000;606;0;33;11;3;0;33;8;0.019548387096774193;0.001296774193548387;;109278;436842;253690;1018831;165429;109286;435967;174741;2812703;150875
12;9;36000;36000;1300;0;28;11;-2;0;28;13;0.03611111111111111;0.0011166666666666666;;234334;547349;176311;1136008;280613;234335;546739;174013;1967079;285209
13;8;40000;40000;1308;0;25;10;-4;0;25;14;0.0327;0.0010049999999999998;;235780;536066;386160;1378235;284479;235781;650552;384305;1543659;315676
14;7;43000;43000;1260;0;24;14;0;0;24;14;0.02930232558139535;0.0009348837209302325;;227143;918152;175565;1622061;378346;227145;917334;173537;1621016;378167
15;6;45000;45000;1872;0;23;16;1;0;23;15;0.0416;0.0008933333333333334;;337305;724452;258369;1857188;417763;337305;723260;256047;1856257;410100
16;5;54000;54000;441;0;19;5;-3;0;19;8;0.008166666666666666;0.0007444444444444445;;79579;685093;175565;2450460;134514;79587;685392;173537;4773622;154108
17;4;89000;89000;22380;0;11;160;3;0;11;157;0.2514606741573034;0.00045168539325842697;;7662090;9338564;175555;2538294;8068940;7286571;8922562;173518;2537099;7949950
18;3;92000;92000;8274;0;11;64;3;0;11;61;0.08993478260869565;0.0004369565217391304;;1976326;4106898;2958633;10344320;3078352;1974357;4104392;2953210;10216103;2981460
19;2;93000;93000;6233;0;11;33;2;0;11;31;0.06702150537634409;0.000432258064516129;;1412747;2250002;4524174;13046987;1916286;1216393;2248101;4515839;12406681;1830785
20;1;94000;94000;1576;0;11;16;5;0;11;11;0.016765957446808512;0.00042765957446808513;;284010;1549130;4761663;14546076;793861;284010;824999;4753273;14201190;524049
;;1000000;;;;;359;;;;353;0.8647483505487006;0.03482172781602243;0.899570078364723
;;;;;;;0.016713091922005572;;;;;
