ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;206;0;100;0;0;0;100;0;0.0206;0.004019999999999999;;37289;37289;175552;192631;37289;37291;37293;173517;189319;37291
2;19;13000;13000;2344;0;77;16;0;0;77;16;0.1803076923076923;0.003092307692307692;;422368;479339;175552;237791;435574;422369;479234;173517;234384;435477
3;18;14000;14000;60;0;72;0;0;0;72;0;0.004285714285714286;0.002871428571428571;;11001;11007;175562;667476;11001;11009;11011;173536;664179;11009
4;17;19000;19000;498;0;53;1;0;0;53;1;0.026210526315789472;0.0021157894736842106;;89830;115729;175552;685837;90326;89838;115685;173517;682659;90328
5;16;20000;20000;286;0;50;1;0;0;50;1;0.0143;0.0020099999999999996;;51682;76120;221775;783230;52175;51690;75704;219792;780146;52171
6;15;22000;22000;745;0;46;4;0;0;46;4;0.03386363636363637;0.0018272727272727273;;134302;570033;175552;842388;151025;134306;569602;173517;839423;149778
7;14;23000;23000;131;0;44;0;0;0;44;0;0.0056956521739130435;0.0017478260869565217;;23768;23774;175552;984384;23768;23776;23778;173518;981492;23776
8;13;25000;25000;2666;0;40;30;2;0;40;28;0.10664;0.001608;;480339;1166358;176280;1015731;641081;480343;1136528;173993;1012942;626059
9;12;30000;30000;213;0;34;0;0;0;34;0;0.0071;0.00134;;38541;38684;222568;1503834;38541;38545;38685;220250;1501159;38549
10;11;34000;34000;135;0;30;0;0;0;30;0;0.003970588235294117;0.0011823529411764705;;24499;24505;175566;1550094;24499;24503;24509;173540;1547500;24506
11;10;38000;38000;2294;0;27;20;0;0;27;20;0.06036842105263158;0.0010578947368421053;;413378;1586418;275494;1582365;627129;413378;1552865;273125;2299977;634850
12;9;41000;41000;1084;0;25;10;2;0;25;8;0.0264390243902439;0.0009804878048780487;;195455;1331225;175566;2053990;286308;195458;1329605;173540;3290734;285433
13;8;48000;48000;2234;0;21;19;-2;0;21;21;0.04654166666666667;0.0008374999999999999;;402564;2079291;175556;2257318;728884;402567;1477760;173521;2568286;707764
14;7;49000;49000;1616;0;21;13;-1;0;21;14;0.03297959183673469;0.0008204081632653061;;291217;1636244;176403;3127397;503246;291219;1634200;194261;3140103;518787
15;6;51000;51000;6323;0;20;60;1;0;20;59;0.12398039215686274;0.0007882352941176471;;1139068;4166285;175566;3426735;2360031;1139070;3411365;173540;3423678;2072529
16;5;52000;52000;1116;0;20;11;3;0;20;8;0.021461538461538462;0.000773076923076923;;201212;1360140;630831;6024870;365693;201220;1350268;628703;5972080;363395
17;4;56000;56000;965;0;18;8;0;0;18;8;0.017232142857142856;0.0007178571428571428;;173899;1947256;195718;6234130;460897;173899;1206818;193754;6181432;337290
18;3;60000;60000;657;0;17;6;1;0;17;5;0.01095;0.00067;;118458;612386;331536;6454417;175763;118466;695371;473736;6368068;202500
19;2;73000;73000;8851;1;14;74;4;0;14;70;0.12124657534246576;0.0005506849315068494;;3492028;9288525;175556;6581112;6677433;2466896;7184979;173521;6575700;5079291
20;1;76000;76000;449;1;14;7;4;0;14;3;0.005907894736842105;0.0005289473684210527;;80981;4880232;1027843;24610066;820001;81015;4300340;1021781;9050756;448558
;;1000000;;;;;280;;;;266;0.8700810571831683;0.029540069857791267;0.8996211270409595
;;;;;;;0.05;;;;;
