ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;12000;12000;1457;0;84;0;0;0;84;0;0.12141666666666667;0.0033499999999999997;;262587;268499;176211;192636;263290;262589;269128;174236;304825;263375
2;19;12000;12000;52;0;84;0;0;0;84;0;0.004333333333333333;0.0033499999999999997;;9556;9560;447237;463105;9556;9564;9566;174236;560028;9564
3;18;13000;13000;328;0;77;0;0;0;77;0;0.02523076923076923;0.003092307692307692;;59230;59373;176858;479968;59232;59238;63795;175036;691962;59295
4;17;13000;13000;307;0;77;0;0;0;77;0;0.023615384615384614;0.003092307692307692;;55456;55460;244455;546702;55456;55464;61047;242722;629023;55803
5;16;13000;13000;791;0;77;6;6;0;77;0;0.06084615384615385;0.003092307692307692;;142722;442580;308298;609520;167052;142589;152086;175036;494659;144265
6;15;14000;14000;344;0;72;1;1;0;72;0;0.02457142857142857;0.002871428571428571;;62119;350584;175567;759626;66118;62128;68237;173550;758810;62201
7;14;16000;16000;271;0;63;0;0;0;63;0;0.0169375;0.0025125;;48979;48985;175557;829297;48979;48987;48989;173532;828562;48987
8;13;18000;18000;5;0;56;1;0;0;56;1;0.0002777777777777778;0.0022333333333333333;;1090;1096;175561;885861;1090;1098;1100;173535;885227;1098
9;12;20000;20000;482;0;50;4;1;0;50;3;0.0241;0.0020099999999999996;;86957;452253;176307;894727;102143;86965;452538;174030;894191;101923
10;11;22000;22000;576;0;46;5;1;0;46;4;0.02618181818181818;0.0018272727272727273;;103872;467206;176317;989405;123651;103880;467188;174030;988950;121542
11;10;23000;23000;781;0;44;6;0;0;44;6;0.033956521739130434;0.0017478260869565217;;140779;608039;176307;1101197;172280;140787;607645;174023;1100817;169691
12;9;27000;27000;821;0;38;4;3;0;38;1;0.030407407407407407;0.001488888888888889;;147970;437893;175571;1249791;165519;147978;265135;173554;1249642;151097
13;8;28000;28000;3067;0;36;33;-1;0;36;34;0.10953571428571429;0.0014357142857142856;;552623;1510061;247040;1405811;767827;552624;1397697;245021;1405587;753188
14;7;42000;42000;1669;0;24;18;-1;0;24;19;0.03973809523809524;0.0009571428571428571;;300747;764598;247707;1966362;430526;300735;764128;245374;1966248;451806
15;6;46000;46000;1889;0;22;18;1;0;22;17;0.04106521739130435;0.0008739130434782608;;340365;2042339;325878;2275234;721207;340366;1733259;323881;3477099;708978
16;5;47000;47000;2126;0;22;23;-6;0;22;29;0.04523404255319149;0.0008553191489361703;;383134;2332891;176229;3344440;782286;383135;2030161;174745;4051869;828199
17;4;47000;47000;3046;0;22;38;7;0;22;31;0.06480851063829787;0.0008553191489361703;;548849;2365739;569017;3750324;1281453;548851;2498271;174269;4977967;1081712
18;3;50000;50000;1413;0;20;11;-1;0;20;12;0.02826;0.000804;;254684;1361901;176406;6124087;523569;254686;4046516;174030;5340673;687857
19;2;80000;80000;8603;0;12;67;1;0;12;66;0.1075375;0.0005024999999999999;;2443216;8023024;330273;6386866;5529262;2441770;8019909;328391;6384506;5109119
20;1;88000;88000;3002;0;11;23;-1;0;11;24;0.03411363636363637;0.0004568181818181818;;830062;7777165;385298;13714353;3013286;657878;4708856;383415;10118357;2431787
;;1000000;;;;;258;;;;247;0.8621674778401096;0.03740889935082904;0.8995763771909386
;;;;;;;0.04263565891472868;;;;;
