ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;13000;13000;947;0;77;0;0;0;77;0;0.07284615384615385;0.003092307692307692;;170652;170797;175557;192636;170653;170656;170794;173531;190973;170656
2;19;14000;14000;473;0;72;0;0;0;72;0;0.03378571428571429;0.002871428571428571;;85342;85348;175567;371307;85342;85346;85352;173550;369542;85346
3;18;17000;17000;1782;0;59;9;0;0;59;9;0.1048235294117647;0.002364705882352941;;321101;512104;175567;463980;344741;321101;512098;173550;462292;344714
4;17;19000;19000;335;0;53;1;-2;0;53;3;0.017631578947368422;0.0021157894736842106;;60488;245342;176211;792568;64070;60492;492723;174236;938697;75995
5;16;19000;19000;777;0;53;9;2;0;53;7;0.04089473684210526;0.0021157894736842106;;140189;573173;245236;860494;183207;140052;570577;174708;790973;171217
6;15;20000;20000;696;0;50;3;1;0;50;2;0.0348;0.0020099999999999996;;125479;460285;175557;1008144;136754;125483;459868;173531;1006723;132388
7;14;25000;25000;1120;0;40;12;-2;0;40;14;0.0448;0.001608;;201926;722188;176404;1141297;281619;201934;721944;174055;1139971;289568
8;13;26000;26000;1060;0;39;13;4;0;39;9;0.040769230769230766;0.001546153846153846;;191138;884006;355523;1350818;257877;191140;883508;353512;1349603;238195
9;12;28000;28000;458;0;36;10;1;0;36;9;0.01635714285714286;0.0014357142857142856;;82639;824160;270078;1549624;160657;82647;823778;268076;1548503;154159
10;11;29000;29000;1882;0;35;14;0;0;35;14;0.06489655172413793;0.001386206896551724;;339088;1245298;175561;1640106;490940;339088;1030764;173535;1639097;466956
11;10;30000;30000;661;0;34;1;-2;0;34;3;0.022033333333333332;0.00134;;119172;342353;176406;1987088;125796;119176;530286;174030;1986194;140782
12;9;34000;34000;326;0;30;9;1;0;30;8;0.009588235294117647;0.0011823529411764705;;58873;546177;505994;2114073;140407;58881;545818;503998;2113279;136891
13;8;36000;36000;1602;0;28;11;-2;0;28;13;0.0445;0.0011166666666666666;;288700;975488;175571;2180954;427293;288702;974937;173554;2260538;443001
14;7;48000;48000;264;0;21;3;2;0;21;1;0.0055;0.0008374999999999999;;47721;937875;176229;2477601;108257;47729;605636;361317;3171945;74312
15;6;48000;48000;2249;0;21;18;-3;0;21;21;0.04685416666666667;0.0008374999999999999;;405269;2033547;232831;2815466;830725;405250;2031771;174269;2873824;873729
16;5;50000;50000;4736;0;20;41;-3;0;20;44;0.09472;0.000804;;853283;3527908;387718;3228719;2008332;853284;2956101;385389;3227746;1849410
17;4;52000;52000;3664;0;20;34;6;0;20;28;0.07046153846153846;0.000773076923076923;;660098;3137383;557628;6062309;1509674;660099;2251480;555120;5184352;1233998
18;3;55000;55000;271;0;19;0;-3;0;19;3;0.004927272727272727;0.0007309090909090909;;48979;49122;305127;8079433;49065;48987;2780077;302781;6160863;257775
19;2;70000;70000;4969;1;15;35;8;0;15;27;0.07098571428571429;0.0005742857142857142;;895220;7943027;270190;8136254;3904240;895223;6835865;268188;7836994;2805441
20;1;82000;82000;2395;1;12;17;-2;0;12;19;0.029207317073170733;0.0004902439024390243;;431551;6130363;175561;17128523;1977489;431553;5529211;173535;9043664;1502776
;;1000000;;;;;240;;;;234;0.8703822165254319;0.02923263136043137;0.8996148478858633
;;;;;;;0.025;;;;;
