ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1177;0;100;0;0;0;100;0;0.1177;0.004019999999999999;;212199;217596;176221;192636;213215;212200;217404;175989;293726;213169
2;19;10000;10000;528;0;100;0;0;0;100;0;0.0528;0.004019999999999999;;95236;95240;397264;412719;95236;95244;95246;174255;406210;95244
3;18;12000;12000;1333;0;84;0;0;0;84;0;0.11108333333333334;0.0033499999999999997;;240266;246542;175557;515286;241483;240268;247113;173531;513352;241570
4;17;13000;13000;16;0;77;0;0;0;77;0;0.0012307692307692308;0.003092307692307692;;3079;3085;175567;763040;3079;3087;3089;173550;806288;3087
5;16;14000;14000;428;0;72;4;4;0;72;0;0.030571428571428572;0.002871428571428571;;77233;332378;177034;773533;88191;77241;83922;174731;909319;77957
6;15;14000;14000;720;0;72;8;6;0;72;2;0.05142857142857143;0.002871428571428571;;129938;463455;262601;858243;141318;129805;458891;174731;771809;139852
7;14;15000;15000;100;0;67;1;1;0;67;0;0.006666666666666667;0.00268;;18192;247928;176215;1000351;21683;18200;18202;174241;1045576;18200
8;13;15000;15000;242;0;67;2;2;0;67;0;0.016133333333333333;0.00268;;43760;273507;203134;1026843;47710;43768;49183;201244;994129;44332
9;12;18000;18000;484;0;56;5;2;0;56;3;0.02688888888888889;0.0022333333333333333;;87314;328850;175571;1079061;93614;87318;105030;173554;1079272;88403
10;11;20000;20000;1107;0;50;18;7;0;50;11;0.05535;0.0020099999999999996;;199604;796216;501785;1176221;268199;199605;681843;500143;1254262;240623
11;10;20000;20000;387;0;50;4;-2;0;50;6;0.01935;0.0020099999999999996;;69855;155009;710756;1385782;74048;69859;304865;500503;1383637;84984
12;9;21000;21000;224;0;48;2;0;0;48;2;0.010666666666666666;0.0019142857142857143;;40513;658527;176416;1464309;53486;40521;371536;174023;1452014;47509
13;8;23000;23000;458;0;44;8;0;0;44;8;0.01991304347826087;0.0017478260869565217;;82639;428939;176406;1501499;106379;82647;428384;174030;1500494;106327
14;7;32000;32000;455;0;32;4;0;0;32;4;0.01421875;0.00125625;;82095;416622;175571;1592062;104493;82103;416113;173554;1591157;104471
15;6;33000;33000;343;0;31;2;0;0;31;2;0.010393939393939395;0.0012181818181818183;;61933;637191;176406;1682300;80502;61941;636096;174067;1955688;80481
16;5;43000;43000;3015;0;24;57;2;0;24;55;0.07011627906976745;0.0009348837209302325;;543273;1770955;175571;1752269;1201764;543275;1770584;173554;1751577;1154255
17;4;47000;47000;3201;0;21;50;1;0;21;49;0.0681063829787234;0.0008553191489361703;;593358;2308830;175571;3217276;1432889;592913;1932859;173554;3215654;1349161
18;3;50000;50000;3483;0;20;45;3;0;20;42;0.06966;0.000804;;627511;3778778;501069;4941101;1632909;627508;2164038;499271;4938176;1310823
19;2;72000;72000;2186;0;14;21;-4;0;14;25;0.03036111111111111;0.0005583333333333333;;393931;5457242;610944;6388027;1590351;478501;5455225;608696;6384565;1899430
20;1;97000;97000;7296;1;10;64;4;0;10;60;0.07521649484536082;0.00041443298969072163;;2551111;13700213;175561;7141016;7491095;2550016;9934041;173535;7137271;6787766
;;1000000;;;;;295;;;;269;0.8578556589968211;0.04154201098081268;0.8993976699776338
;;;;;;;0.08813559322033898;;;;;
