ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;18000;18000;4151;0;56;0;0;0;56;0;0.2306111111111111;0.0022333333333333333
2;9;30000;30000;213;0;34;0;0;0;34;0;0.0071;0.00134
3;8;39000;39000;1658;0;26;0;0;0;26;0;0.042512820512820515;0.0010307692307692307
4;7;51000;51000;4104;0;20;8;0;0;20;8;0.08047058823529411;0.0007882352941176471
5;6;56000;56000;4280;0;18;10;0;0;18;10;0.07642857142857143;0.0007178571428571428
6;5;71000;71000;926;0;15;0;0;0;15;0;0.01304225352112676;0.0005661971830985916
7;4;89000;89000;8893;0;12;17;1;0;12;16;0.09992134831460674;0.00045168539325842697
8;3;92000;92000;718;0;11;1;0;0;11;1;0.007804347826086956;0.0004369565217391304
9;2;97000;97000;971;0;11;2;0;0;11;2;0.010010309278350515;0.00041443298969072163
10;1;100000;100000;7356;0;10;16;1;0;10;15;0.07356;0.000402
;;1000000;;;;;54;;;;52;0.6414613502279681;0.008381467088864223;0.6498428173168324
;;;;;;;0.037037037037037035;;;;;
