ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;28000;28000;295;0;36;0;0;0;36;0;0.010535714285714285;0.0014357142857142856
2;9;33000;33000;3598;0;31;3;0;0;31;3;0.10903030303030303;0.0012181818181818183
3;8;35000;35000;1453;0;29;1;0;0;29;1;0.04151428571428571;0.0011485714285714285
4;7;37000;37000;4906;0;27;9;0;0;27;9;0.1325945945945946;0.0010864864864864863
5;6;53000;53000;1655;0;19;1;0;0;19;1;0.031226415094339623;0.0007584905660377359
6;5;54000;54000;1464;0;19;2;0;0;19;2;0.02711111111111111;0.0007444444444444445
7;4;64000;64000;2689;0;16;5;0;0;16;5;0.042015625;0.000628125
8;3;74000;74000;5473;0;14;10;0;0;14;10;0.07395945945945946;0.0005432432432432432
9;2;76000;76000;1273;0;14;2;0;0;14;2;0.01675;0.0005289473684210527
10;1;89000;89000;586;0;12;0;0;0;12;0;0.006584269662921348;0.00045168539325842697
;;1000000;;;;;33;;;;33;0.49132177795272913;0.00854389003435892;0.49986566798708804
;;;;;;;0.0;;;;;
