ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;20000;20000;910;0;50;0;0;0;50;0;0.0455;0.0020099999999999996
2;9;40000;40000;2390;0;25;0;0;0;25;0;0.05975;0.0010049999999999998
3;8;41000;41000;144;0;25;0;0;0;25;0;0.0035121951219512196;0.0009804878048780487
4;7;43000;43000;249;0;24;1;0;0;24;1;0.005790697674418604;0.0009348837209302325
5;6;46000;46000;1204;0;22;2;0;0;22;2;0.02617391304347826;0.0008739130434782608
6;5;67000;67000;3888;0;15;5;0;0;15;5;0.05802985074626866;0.0006000000000000001
7;4;87000;87000;7339;0;12;11;0;0;12;11;0.08435632183908046;0.00046206896551724135
8;3;93000;93000;6015;0;11;10;0;0;11;10;0.06467741935483871;0.000432258064516129
9;2;95000;95000;8136;0;11;7;0;0;11;7;0.0856421052631579;0.0004231578947368421
10;1;99000;99000;5772;0;11;7;0;0;11;7;0.0583030303030303;0.0004060606060606061
;;1000000;;;;;43;;;;43;0.49173553334622416;0.00812783010011736;0.4998633634463415
;;;;;;;0.0;;;;;
