ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;10000;10000;322;0;100;0;0;0;100;0;0.0322;0.004019999999999999
2;9;14000;14000;3766;0;72;14;0;0;72;14;0.269;0.002871428571428571
3;8;32000;32000;2182;0;32;13;3;0;32;10;0.0681875;0.00125625
4;7;39000;39000;2921;0;26;14;2;0;26;12;0.0748974358974359;0.0010307692307692307
5;6;41000;41000;3796;0;25;18;-4;0;25;22;0.09258536585365854;0.0009804878048780487
6;5;48000;48000;6295;0;21;35;9;0;21;26;0.13114583333333332;0.0008374999999999999
7;4;57000;57000;10606;1;17;61;15;0;17;46;0.1860701754385965;0.0007052631578947368
8;3;64000;64000;4308;2;15;23;-1;0;16;24;0.0673125;0.000628125
9;2;81000;81000;935;2;12;1;0;0;12;1;0.01154320987654321;0.0004962962962962963
10;1;98000;98000;359;2;10;5;1;0;10;4;0.003663265306122449;0.00041020408163265306
;;1000000;;;;;184;;;;159;0.93660528570569;0.013236324142899537;0.9498416098485896
;;;;;;;0.1358695652173913;;;;;
