ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;29000;29000;1053;0;35;0;0;0;35;0;0.03631034482758621;0.001386206896551724
2;9;38000;38000;386;0;27;0;0;0;27;0;0.010157894736842105;0.0010578947368421053
3;8;43000;43000;6297;0;24;10;1;0;24;9;0.14644186046511629;0.0009348837209302325
4;7;49000;49000;5131;0;21;7;0;0;21;7;0.10471428571428572;0.0008204081632653061
5;6;60000;60000;3791;0;17;7;2;0;17;5;0.06318333333333333;0.00067
6;5;66000;66000;7629;0;15;14;-2;0;15;16;0.11559090909090909;0.0006090909090909092
7;4;73000;73000;9657;0;14;17;3;0;14;14;0.1322876712328767;0.0005506849315068494
8;3;76000;76000;7999;0;13;15;3;0;13;12;0.10525;0.0005289473684210527
9;2;91000;91000;13362;1;11;27;5;0;11;22;0.14683516483516484;0.0004417582417582418
10;1;100000;100000;3172;2;10;8;2;0;10;6;0.03172;0.000402
;;1000000;;;;;105;;;;91;0.8924914642361141;0.007401874968366421;0.8998933392044806
;;;;;;;0.13333333333333333;;;;;
