ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;22000;22000;810;0;46;0;0;0;46;0;0.03681818181818182;0.0018272727272727273
2;9;28000;28000;2;0;36;0;0;0;36;0;7.142857142857143e-05;0.0014357142857142856
3;8;34000;34000;207;0;30;0;0;0;30;0;0.006088235294117647;0.0011823529411764705
4;7;65000;65000;2666;0;16;6;0;0;16;6;0.04101538461538461;0.0006184615384615384
5;6;72000;72000;3695;0;14;3;0;0;14;3;0.051319444444444445;0.0005583333333333333
6;5;74000;74000;7245;0;14;9;0;0;14;9;0.0979054054054054;0.0005432432432432432
7;4;84000;84000;8173;0;12;11;0;0;12;11;0.09729761904761905;0.00047857142857142857
8;3;89000;89000;16870;0;12;27;0;0;12;27;0.18955056179775281;0.00045168539325842697
9;2;95000;95000;5938;0;11;16;0;0;11;16;0.06250526315789473;0.0004231578947368421
10;1;96000;96000;5698;0;11;9;0;0;11;9;0.059354166666666666;0.00041874999999999996
;;1000000;;;;;81;;;;81;0.6419256908188957;0.007937542785768296;0.649863233604664
;;;;;;;0.0;;;;;
