ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;24000;24000;1436;0;42;0;0;0;42;0;0.059833333333333336;0.0016749999999999998
2;9;28000;28000;3206;0;36;0;0;0;36;0;0.1145;0.0014357142857142856
3;8;40000;40000;985;0;25;0;0;0;25;0;0.024625;0.0010049999999999998
4;7;48000;48000;2975;0;21;3;0;0;21;3;0.06197916666666667;0.0008374999999999999
5;6;49000;49000;123;0;21;0;0;0;21;0;0.002510204081632653;0.0008204081632653061
6;5;50000;50000;2322;0;20;3;0;0;20;3;0.04644;0.000804
7;4;56000;56000;12717;0;18;21;8;0;18;13;0.22708928571428572;0.0007178571428571428
8;3;60000;60000;2866;0;17;5;1;0;17;4;0.047766666666666666;0.00067
9;2;86000;86000;3100;0;12;4;0;0;12;4;0.03604651162790698;0.00046744186046511623
10;1;87000;87000;1758;0;12;4;0;0;12;4;0.020206896551724137;0.00046206896551724135
;;1000000;;;;;40;;;;31;0.6409970646422162;0.008894990417819092;0.6498920550600352
;;;;;;;0.225;;;;;
