ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;19000;19000;542;0;53;0;0;0;53;0;0.028526315789473684;0.0021157894736842106
2;9;33000;33000;329;0;31;0;0;0;31;0;0.00996969696969697;0.0012181818181818183
3;8;47000;47000;4258;0;22;8;0;0;22;8;0.09059574468085106;0.0008553191489361703
4;7;50000;50000;2167;0;20;3;0;0;20;3;0.04334;0.000804
5;6;64000;64000;6479;0;16;13;0;0;16;13;0.101234375;0.000628125
6;5;66000;66000;905;0;16;1;0;0;16;1;0.013712121212121212;0.0006090909090909092
7;4;73000;73000;2897;0;14;4;0;0;14;4;0.03968493150684931;0.0005506849315068494
8;3;81000;81000;5091;0;13;8;0;0;13;8;0.06285185185185185;0.0004962962962962963
9;2;93000;93000;7570;0;11;15;0;0;11;15;0.08139784946236558;0.000432258064516129
10;1;94000;94000;1921;0;11;6;-1;0;11;7;0.020436170212765958;0.00042765957446808513
;;1000000;;;;;58;;;;59;0.4917490566859756;0.008137405216680469;0.4998864619026561
;;;;;;;-0.017241379310344827;;;;;
