ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;26000;26000;7260;0;39;0;0;0;39;0;0.2792307692307692;0.001546153846153846
2;9;41000;41000;982;0;25;1;0;0;25;1;0.023951219512195122;0.0009804878048780487
3;8;42000;42000;5981;0;24;5;0;0;24;5;0.1424047619047619;0.0009571428571428571
4;7;55000;55000;247;0;19;0;0;0;19;0;0.0044909090909090905;0.0007309090909090909
5;6;59000;59000;2856;0;17;4;1;0;17;3;0.048406779661016947;0.0006813559322033898
6;5;70000;70000;5060;0;15;6;0;0;15;6;0.07228571428571429;0.0005742857142857142
7;4;72000;72000;220;0;14;0;0;0;14;0;0.0030555555555555557;0.0005583333333333333
8;3;84000;84000;758;0;12;1;1;0;12;0;0.009023809523809524;0.00047857142857142857
9;2;88000;88000;5002;0;12;9;0;0;12;9;0.05684090909090909;0.0004568181818181818
10;1;98000;98000;5176;0;11;6;0;0;11;6;0.052816326530612245;0.00041020408163265306
;;1000000;;;;;32;;;;30;0.6925067543862531;0.007374262270928544;0.6998810166571816
;;;;;;;0.0625;;;;;
