ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;425;0;91;0;0;0;91;0;0.038636363636363635;0.0036545454545454546
2;9;12000;12000;363;0;84;0;0;0;84;0;0.03025;0.0033499999999999997
3;8;47000;47000;11794;0;22;44;0;0;22;44;0.25093617021276593;0.0008553191489361703
4;7;54000;54000;1381;0;19;2;0;0;19;2;0.025574074074074075;0.0007444444444444445
5;6;59000;59000;3380;0;17;11;1;0;17;10;0.05728813559322034;0.0006813559322033898
6;5;61000;61000;516;0;17;0;0;0;17;0;0.008459016393442624;0.000659016393442623
7;4;74000;74000;5981;0;14;23;0;0;14;23;0.08082432432432432;0.0005432432432432432
8;3;89000;89000;3562;0;12;7;0;0;12;7;0.04002247191011236;0.00045168539325842697
9;2;91000;91000;3705;0;11;18;0;0;11;18;0.04071428571428572;0.0004417582417582418
10;1;92000;92000;1406;0;11;1;0;0;11;1;0.015282608695652174;0.0004369565217391304
;;1000000;;;;;106;;;;105;0.5879874505542411;0.011818324773571125;0.5998057753278122
;;;;;;;0.009433962264150943;;;;;
