ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;332;0;91;0;0;0;91;0;0.03018181818181818;0.0036545454545454546
2;9;13000;13000;1494;0;77;7;0;0;77;7;0.11492307692307692;0.003092307692307692
3;8;26000;26000;1111;0;39;4;1;0;39;3;0.04273076923076923;0.001546153846153846
4;7;28000;28000;3544;0;36;18;-1;0;36;19;0.12657142857142858;0.0014357142857142856
5;6;29000;29000;2132;0;35;15;1;0;35;14;0.07351724137931034;0.001386206896551724
6;5;47000;47000;3504;0;22;11;0;0;22;11;0.07455319148936171;0.0008553191489361703
7;4;51000;51000;2584;0;20;13;0;0;20;13;0.050666666666666665;0.0007882352941176471
8;3;57000;57000;3103;0;18;12;0;0;18;12;0.05443859649122807;0.0007052631578947368
9;2;66000;66000;2162;0;16;5;0;0;16;5;0.032757575757575756;0.0006090909090909092
10;1;95000;95000;3319;0;11;14;0;0;11;14;0.034936842105263155;0.0004231578947368421
;;1000000;;;;;99;;;;98;0.6352772067964986;0.014495994580049309;0.6497732013765479
;;;;;;;0.010101010101010102;;;;;
