ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;10000;10000;636;0;100;0;0;0;100;0;0.0636;0.004019999999999999
2;9;14000;14000;695;0;72;0;0;0;72;0;0.04964285714285714;0.002871428571428571
3;8;18000;18000;1720;0;56;3;0;0;56;3;0.09555555555555556;0.0022333333333333333
4;7;40000;40000;1279;0;25;0;0;0;25;0;0.031975;0.0010049999999999998
5;6;46000;46000;2946;0;22;11;0;0;22;11;0.06404347826086956;0.0008739130434782608
6;5;51000;51000;6572;0;20;38;3;0;20;35;0.12886274509803922;0.0007882352941176471
7;4;66000;66000;3362;0;16;15;0;0;16;15;0.05093939393939394;0.0006090909090909092
8;3;79000;79000;2474;0;13;10;0;0;13;10;0.03131645569620253;0.0005088607594936708
9;2;91000;91000;2662;0;11;2;0;0;11;2;0.029252747252747253;0.0004417582417582418
10;1;92000;92000;8360;0;11;30;0;0;11;30;0.0908695652173913;0.0004369565217391304
;;1000000;;;;;109;;;;106;0.6360577981630566;0.013788576674439766;0.6498463748374964
;;;;;;;0.027522935779816515;;;;;
