ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;31000;31000;702;0;33;0;0;0;33;0;0.02264516129032258;0.001296774193548387
2;9;32000;32000;461;0;32;0;0;0;32;0;0.01440625;0.00125625
3;8;39000;39000;440;0;26;0;0;0;26;0;0.011282051282051283;0.0010307692307692307
4;7;43000;43000;1916;0;24;1;0;0;24;1;0.044558139534883724;0.0009348837209302325
5;6;66000;66000;10149;0;15;17;-2;0;15;19;0.15377272727272728;0.0006090909090909092
6;5;71000;71000;7077;0;14;13;-1;0;14;14;0.09967605633802817;0.0005661971830985916
7;4;73000;73000;6032;0;14;13;0;0;14;13;0.08263013698630137;0.0005506849315068494
8;3;90000;90000;13839;0;11;23;4;0;11;19;0.15376666666666666;0.0004466666666666667
9;2;93000;93000;14251;0;11;24;-1;0;11;25;0.15323655913978496;0.000432258064516129
10;1;97000;97000;10318;1;11;25;7;0;11;18;0.10637113402061855;0.00041443298969072163
;;1000000;;;;;116;;;;109;0.8423448825313847;0.007538007889817717;0.8498828904212025
;;;;;;;0.0603448275862069;;;;;
