ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;18000;18000;4379;0;56;0;0;0;56;0;0.2432777777777778;0.0022333333333333333
2;9;20000;20000;691;0;50;0;0;0;50;0;0.03455;0.0020099999999999996
3;8;25000;25000;840;0;40;0;0;0;40;0;0.0336;0.001608
4;7;28000;28000;606;0;36;1;0;0;36;1;0.021642857142857144;0.0014357142857142856
5;6;45000;45000;1607;0;23;1;0;0;23;1;0.03571111111111111;0.0008933333333333334
6;5;53000;53000;755;0;19;0;0;0;19;0;0.014245283018867924;0.0007584905660377359
7;4;54000;54000;1438;0;19;3;0;0;19;3;0.026629629629629628;0.0007444444444444445
8;3;55000;55000;4069;0;18;10;0;0;18;10;0.07398181818181818;0.0007309090909090909
9;2;71000;71000;5060;0;14;14;0;0;14;14;0.07126760563380281;0.0005661971830985916
10;1;96000;96000;3223;0;11;9;0;0;11;9;0.03357291666666667;0.00041874999999999996
;;1000000;;;;;38;;;;38;0.5884789991625312;0.011399172236870817;0.599878171399402
;;;;;;;0.0;;;;;
